chrom	start	end	nogene_Shap
chr3	108853248	108855296	10.615028381347656
chr3	109240320	109242368	10.087433815002441
chr1	171284480	171286528	14.03839111328125
chr1	171294720	171296768	11.073914527893066
chr1	171649024	171651072	10.972330093383789
chr2	79659008	79661056	11.118936538696289
chr2	79820800	79822848	11.508535385131836
chr2	79845376	79847424	13.668017387390137
chr2	79857664	79859712	10.225327491760254
chr2	79935488	79937536	18.118610382080078
chr2	79949824	79951872	11.607763290405273
chr2	80498688	80500736	12.450584411621094
chr17	77008896	77010944	12.720236778259277
chr17	77047808	77049856	11.543499946594238
chr17	77049856	77051904	14.931139945983887
chr11	12279808	12281856	23.07318687438965
chr11	12318720	12320768	11.908956527709961
chr3	176693248	176695296	12.139257431030273
chr3	176873472	176875520	11.40619945526123
chr1	162846720	162848768	11.577210426330566
chr1	163454976	163457024	15.264938354492188
chr1	163506176	163508224	11.74144172668457
chr21	37636096	37638144	37.115333557128906
chr21	38094848	38096896	13.678479194641113
chr21	38350848	38352896	14.138035774230957
chr4	135839744	135841792	12.771228790283203
chr4	135892992	135895040	10.625086784362793
chr1	4956160	4958208	16.11522674560547
chr1	5091328	5093376	12.348416328430176
chr1	5109760	5111808	16.42613410949707
chr1	5124096	5126144	13.381138801574707
chr1	5154816	5156864	19.08367156982422
chr1	5156864	5158912	17.059316635131836
chr1	5171200	5173248	21.467382431030273
chr1	5206016	5208064	15.626925468444824
chr1	5228544	5230592	20.77293586730957
chr1	5242880	5244928	18.225849151611328
chr1	5298176	5300224	14.243873596191406
chr1	5363712	5365760	22.535999298095703
chr1	5380096	5382144	11.304357528686523
chr1	5621760	5623808	11.506561279296875
chr1	5640192	5642240	13.054926872253418
chr1	5705728	5707776	14.082895278930664
chr1	5853184	5855232	10.417013168334961
chr1	5857280	5859328	12.143730163574219
chr1	5859328	5861376	14.591021537780762
chr1	5863424	5865472	12.835881233215332
chr1	5888000	5890048	10.904321670532227
chr19	58152960	58155008	16.103429794311523
chr19	55986176	55988224	17.168739318847656
chr19	56080384	56082432	10.16812515258789
chr19	56346624	56348672	10.312702178955078
chr19	56612864	56614912	14.425127029418945
chr8	34781184	34783232	15.3080415725708
chr8	34789376	34791424	24.17692756652832
chr8	34856960	34859008	12.620173454284668
chr8	34893824	34895872	23.39444923400879
chr8	34902016	34904064	19.06388282775879
chr8	34961408	34963456	23.68902587890625
chr8	34965504	34967552	21.71285629272461
chr8	34967552	34969600	21.914752960205078
chr8	34971648	34973696	22.24966049194336
chr8	34973696	34975744	10.669933319091797
chr8	34983936	34985984	16.1256160736084
chr8	35041280	35043328	17.180952072143555
chr8	35108864	35110912	11.155889511108398
chr8	35119104	35121152	13.598736763000488
chr8	35125248	35127296	20.069931030273438
chr8	35207168	35209216	13.349225044250488
chr8	35219456	35221504	11.120935440063477
chr8	9150464	9152512	11.462700843811035
chr8	9828352	9830400	29.375478744506836
chr8	9959424	9961472	19.774700164794922
chr5	41648128	41650176	12.982118606567383
chr5	41840640	41842688	13.72174072265625
chr5	42055680	42057728	25.07246971130371
chr5	42059776	42061824	22.98150634765625
chr5	42188800	42190848	15.43077564239502
chr6	133376000	133378048	10.217523574829102
chr6	133388288	133390336	21.616840362548828
chr6	133390336	133392384	14.961568832397461
chr6	133410816	133412864	11.704785346984863
chr6	133451776	133453824	10.60712718963623
chr4	89911296	89913344	10.036718368530273
chr4	89942016	89944064	11.758611679077148
chr4	89995264	89997312	16.12816047668457
chr4	89997312	89999360	17.771249771118164
chr4	90028032	90030080	21.967144012451172
chr4	90062848	90064896	14.282373428344727
chr4	90077184	90079232	13.815800666809082
chr4	90114048	90116096	15.09581470489502
chr4	90220544	90222592	13.004026412963867
chr4	90445824	90447872	10.647989273071289
chr2	82257920	82259968	14.468366622924805
chr2	82282496	82284544	11.417193412780762
chr2	82335744	82337792	11.90996265411377
chr2	82434048	82436096	14.349067687988281
chr2	82481152	82483200	18.5555477142334
chr2	82491392	82493440	26.039648056030273
chr2	82507776	82509824	33.0345344543457
chr2	82587648	82589696	14.617634773254395
chr2	82677760	82679808	12.490413665771484
chr8	136949760	136951808	12.894267082214355
chr8	137097216	137099264	17.42032241821289
chr8	137332736	137334784	10.715336799621582
chr8	137367552	137369600	17.42791748046875
chr8	137529344	137531392	14.199975967407227
chr8	137611264	137613312	25.348312377929688
chr8	137631744	137633792	13.529833793640137
chr8	137672704	137674752	16.88511848449707
chr8	137691136	137693184	21.33690643310547
chr8	137723904	137725952	36.176387786865234
chr1	80037888	80039936	10.153926849365234
chr1	80074752	80076800	10.098901748657227
chr5	165206016	165208064	13.656068801879883
chr5	165584896	165586944	14.338968276977539
chr5	165720064	165722112	18.019397735595703
chr5	165769216	165771264	13.307960510253906
chr5	165773312	165775360	28.3056583404541
chr5	165804032	165806080	11.441587448120117
chr5	165824512	165826560	11.439170837402344
chr5	165871616	165873664	16.076730728149414
chr5	165943296	165945344	15.121983528137207
chr5	165980160	165982208	11.90764045715332
chr18	33429504	33431552	14.069470405578613
chr18	33511424	33513472	39.55691146850586
chr18	33540096	33542144	16.246957778930664
chr18	33554432	33556480	17.850393295288086
chr18	33572864	33574912	24.093616485595703
chr18	33583104	33585152	10.273331642150879
chr18	33589248	33591296	13.625528335571289
chr18	33665024	33667072	12.78358268737793
chr18	33673216	33675264	18.081974029541016
chr18	33716224	33718272	14.101895332336426
chr18	33718272	33720320	18.236337661743164
chr18	33753088	33755136	16.492712020874023
chr18	33804288	33806336	10.11827564239502
chr18	33816576	33818624	15.040499687194824
chr18	33818624	33820672	17.357526779174805
chr18	33957888	33959936	17.541790008544922
chr18	33959936	33961984	11.180355072021484
chr18	33988608	33990656	11.966623306274414
chr18	33990656	33992704	15.206042289733887
chr18	34095104	34097152	17.16803550720215
chr18	34191360	34193408	22.317434310913086
chr18	34320384	34322432	19.34314727783203
chr8	10928128	10930176	23.077465057373047
chr8	11014144	11016192	10.266203880310059
chr8	11245568	11247616	13.326332092285156
chr8	11319296	11321344	17.658466339111328
chr8	11347968	11350016	11.185934066772461
chr8	11413504	11415552	11.867464065551758
chr8	11552768	11554816	14.06897258758545
chr6	9482240	9484288	10.870161056518555
chr18	70490112	70492160	44.28467559814453
chr18	70594560	70596608	11.504693984985352
chr18	70635520	70637568	12.428316116333008
chr18	70658048	70660096	27.445476531982422
chr18	70668288	70670336	31.46840476989746
chr18	70692864	70694912	11.81709098815918
chr18	70696960	70699008	14.860300064086914
chr18	70699008	70701056	10.900511741638184
chr18	70727680	70729728	11.05672550201416
chr18	70758400	70760448	12.297685623168945
chr18	70787072	70789120	17.924165725708008
chr18	70791168	70793216	15.497512817382812
chr18	70801408	70803456	11.638092994689941
chr18	70832128	70834176	19.03169822692871
chr18	70862848	70864896	14.088602066040039
chr18	70924288	70926336	11.941030502319336
chr18	70936576	70938624	11.569548606872559
chr18	70993920	70995968	11.270331382751465
chr18	71038976	71041024	13.866409301757812
chr11	132159488	132161536	11.337160110473633
chr11	132374528	132376576	14.988357543945312
chr11	132425728	132427776	11.099217414855957
chr11	132939776	132941824	11.968644142150879
chr5	84801536	84803584	11.791712760925293
chr5	84981760	84983808	13.016977310180664
chr5	84996096	84998144	16.604856491088867
chr5	85000192	85002240	12.119580268859863
chr5	85016576	85018624	10.270881652832031
chr5	85020672	85022720	18.06614875793457
chr5	85114880	85116928	10.655630111694336
chr5	85215232	85217280	21.548587799072266
chr5	85266432	85268480	10.959010124206543
chr5	85379072	85381120	16.205890655517578
chr5	85385216	85387264	11.327670097351074
chr5	85444608	85446656	10.581034660339355
chr5	85516288	85518336	10.351244926452637
chr5	85526528	85528576	10.586193084716797
chr5	85540864	85542912	23.983020782470703
chr5	85596160	85598208	12.696125984191895
chr1	25354240	25356288	15.156845092773438
chr3	103397376	103399424	14.425936698913574
chr3	103432192	103434240	12.967239379882812
chr3	103450624	103452672	16.95166015625
chr3	103491584	103493632	17.095256805419922
chr3	103516160	103518208	13.923840522766113
chr3	103614464	103616512	15.182470321655273
chr3	103731200	103733248	12.220056533813477
chr3	103813120	103815168	12.124873161315918
chr2	100468736	100470784	13.667198181152344
chr2	101120000	101122048	18.057113647460938
chr4	172390400	172392448	18.3418025970459
chr4	172826624	172828672	10.18108081817627
chr4	172828672	172830720	10.199726104736328
chr4	173025280	173027328	18.876514434814453
chr6	2351104	2353152	23.726037979125977
chr6	2353152	2355200	17.038209915161133
chr6	2363392	2365440	13.044598579406738
chr6	2639872	2641920	16.9429931640625
chr6	2643968	2646016	14.15257740020752
chr6	2721792	2723840	11.231803894042969
chr6	2998272	3000320	12.758359909057617
chr10	104701952	104704000	10.725855827331543
chr9	102502400	102504448	19.793424606323242
chr9	102504448	102506496	15.572912216186523
chr9	102533120	102535168	18.981555938720703
chr9	102559744	102561792	28.018707275390625
chr9	102600704	102602752	10.04476261138916
chr9	102645760	102647808	20.946855545043945
chr9	102653952	102656000	15.996828079223633
chr9	102656000	102658048	14.865608215332031
chr9	102668288	102670336	11.465383529663086
chr9	102678528	102680576	10.060598373413086
chr9	102692864	102694912	21.184616088867188
chr9	102701056	102703104	15.66429615020752
chr9	102744064	102746112	13.220622062683105
chr9	102750208	102752256	12.590991020202637
chr9	102754304	102756352	12.557083129882812
chr9	102774784	102776832	10.590123176574707
chr9	102813696	102815744	10.987027168273926
chr9	102938624	102940672	10.03309154510498
chr9	102961152	102963200	28.430212020874023
chr9	102975488	102977536	14.839944839477539
chr9	102979584	102981632	20.013456344604492
chr9	103098368	103100416	18.103918075561523
chr9	103112704	103114752	13.864038467407227
chr9	103217152	103219200	15.216072082519531
chr9	103231488	103233536	18.718124389648438
chr9	103403520	103405568	15.155694961547852
chr19	22835200	22837248	16.53900909423828
chr19	22851584	22853632	11.098361015319824
chr19	22855680	22857728	20.738771438598633
chr19	22904832	22906880	10.446026802062988
chr19	22908928	22910976	12.6962890625
chr19	22953984	22956032	20.084383010864258
chr19	23035904	23037952	30.400554656982422
chr19	23076864	23078912	13.802618026733398
chr19	23085056	23087104	12.698827743530273
chr19	23091200	23093248	10.042680740356445
chr19	23115776	23117824	13.660558700561523
chr19	23121920	23123968	18.8597354888916
chr1	199401472	199403520	10.647599220275879
chr1	199432192	199434240	12.500676155090332
chr1	199434240	199436288	11.14454460144043
chr1	199501824	199503872	12.348855972290039
chr1	199546880	199548928	15.057026863098145
chr1	199548928	199550976	37.23188018798828
chr1	199550976	199553024	20.300573348999023
chr22	42856448	42858496	10.092514991760254
chr22	43216896	43218944	12.133115768432617
chr22	43227136	43229184	12.140323638916016
chr22	43339776	43341824	13.416791915893555
chr9	109635584	109637632	14.938252449035645
chr4	122757120	122759168	12.359769821166992
chr4	123027456	123029504	12.602306365966797
chr4	123029504	123031552	11.37441349029541
chr4	123359232	123361280	11.855743408203125
chr4	123564032	123566080	27.314096450805664
chr11	40122368	40124416	12.465280532836914
chr11	40144896	40146944	10.37901496887207
chr11	40267776	40269824	11.511072158813477
chrX	142893056	142895104	23.208091735839844
chrX	142977024	142979072	10.41585636138916
chrX	143011840	143013888	14.5763521194458
chrX	143024128	143026176	12.499159812927246
chrX	143093760	143095808	17.992008209228516
chrX	143300608	143302656	14.12617015838623
chrX	143460352	143462400	18.352375030517578
chrX	143499264	143501312	11.391329765319824
chrX	143587328	143589376	13.94957447052002
chrX	143640576	143642624	10.72263240814209
chrX	143659008	143661056	14.59443473815918
chrX	143671296	143673344	16.500680923461914
chr8	81557504	81559552	11.810572624206543
chr8	81920000	81922048	10.539403915405273
chr8	82063360	82065408	10.660573959350586
chr2	179795968	179798016	12.621511459350586
chr2	179798016	179800064	11.414216995239258
chr2	179800064	179802112	11.575113296508789
chr2	180039680	180041728	18.291339874267578
chr2	180125696	180127744	10.367274284362793
chr5	41113600	41115648	10.306671142578125
chr5	41752576	41754624	11.246971130371094
chr11	86267904	86269952	10.889806747436523
chr11	86368256	86370304	12.32184886932373
chr11	86392832	86394880	15.482081413269043
chr11	86394880	86396928	19.9539794921875
chr11	86607872	86609920	14.285551071166992
chr6	35954688	35956736	11.66241455078125
chr6	35956736	35958784	16.019458770751953
chr6	35958784	35960832	19.142108917236328
chr18	77252608	77254656	12.383265495300293
chr18	77447168	77449216	13.699256896972656
chr18	77680640	77682688	11.062851905822754
chr18	77748224	77750272	22.552993774414062
chr18	77832192	77834240	32.13922882080078
chr18	77848576	77850624	11.968340873718262
chr18	77891584	77893632	19.6165771484375
chr18	77893632	77895680	16.546506881713867
chr18	77895680	77897728	14.352685928344727
chr18	77897728	77899776	13.599696159362793
chr18	77920256	77922304	33.566802978515625
chr12	79298560	79300608	13.077775955200195
chr12	79325184	79327232	20.30265235900879
chr12	79327232	79329280	19.04125213623047
chr12	79329280	79331328	28.33871078491211
chr12	79343616	79345664	13.537768363952637
chr3	10323968	10326016	10.631697654724121
chr3	10735616	10737664	13.283889770507812
chr3	10756096	10758144	11.230279922485352
chr4	117360640	117362688	27.6261043548584
chr4	117385216	117387264	17.539175033569336
chr4	117391360	117393408	46.1805419921875
chr4	117411840	117413888	14.952064514160156
chr4	117479424	117481472	11.073241233825684
chr4	117483520	117485568	16.433917999267578
chr4	117493760	117495808	14.23737907409668
chr4	117497856	117499904	11.124902725219727
chr4	117573632	117575680	13.246020317077637
chr4	117594112	117596160	17.594709396362305
chr4	117628928	117630976	10.800527572631836
chr4	117637120	117639168	12.39186954498291
chr4	117780480	117782528	12.611424446105957
chr4	117792768	117794816	12.263818740844727
chr4	117903360	117905408	16.66701889038086
chr4	117954560	117956608	11.829660415649414
chr4	117964800	117966848	14.429850578308105
chr4	117968896	117970944	12.9219331741333
chr4	118040576	118042624	13.567047119140625
chr4	118222848	118224896	12.410374641418457
chr2	185274368	185276416	15.746681213378906
chr2	185276416	185278464	29.112802505493164
chr2	185280512	185282560	19.176511764526367
chr2	185307136	185309184	18.048358917236328
chr2	185323520	185325568	30.583139419555664
chr2	185337856	185339904	13.563984870910645
chr2	185339904	185341952	31.769489288330078
chr2	185344000	185346048	27.152568817138672
chr2	185491456	185493504	14.032690048217773
chr2	185507840	185509888	14.181472778320312
chr2	185534464	185536512	14.76465892791748
chr2	185692160	185694208	10.156908988952637
chr2	185827328	185829376	46.061195373535156
chr2	186032128	186034176	33.37007522583008
chr2	186042368	186044416	16.03826332092285
chr2	186116096	186118144	14.894548416137695
chr1	88309760	88311808	12.308890342712402
chr1	88432640	88434688	11.184788703918457
chr1	88451072	88453120	10.969512939453125
chr1	88459264	88461312	10.520490646362305
chr1	88465408	88467456	19.76284408569336
chr1	88473600	88475648	26.623348236083984
chr1	88512512	88514560	13.580879211425781
chr1	88559616	88561664	12.122472763061523
chr3	94973952	94976000	11.375326156616211
chr3	95076352	95078400	15.645170211791992
chr3	95113216	95115264	12.624155044555664
chr3	95115264	95117312	13.948176383972168
chr3	95121408	95123456	13.619295120239258
chr3	95123456	95125504	42.328826904296875
chr3	95148032	95150080	19.55481719970703
chr3	95152128	95154176	11.197794914245605
chr3	95154176	95156224	12.016823768615723
chr3	95229952	95232000	20.220062255859375
chr3	95234048	95236096	13.361834526062012
chr3	95252480	95254528	19.27876853942871
chr3	95256576	95258624	10.441869735717773
chr3	95303680	95305728	22.17672348022461
chr3	95350784	95352832	12.912142753601074
chr3	95352832	95354880	17.75724983215332
chr3	95438848	95440896	12.872779846191406
chr3	95586304	95588352	13.770243644714355
chr3	95614976	95617024	15.817604064941406
chr3	95653888	95655936	13.238227844238281
chr3	95698944	95700992	15.627738952636719
chr3	95717376	95719424	15.494283676147461
chr3	95782912	95784960	12.17078971862793
chr3	95793152	95795200	14.378149032592773
chr3	95797248	95799296	16.819406509399414
chr10	129230848	129232896	16.09681510925293
chr10	129294336	129296384	11.307034492492676
chr10	129296384	129298432	11.987253189086914
chr10	129353728	129355776	10.501035690307617
chr10	129388544	129390592	13.387042045593262
chr10	129409024	129411072	16.933536529541016
chr10	130066432	130068480	11.166170120239258
chr10	130078720	130080768	11.020322799682617
chr10	130086912	130088960	12.074447631835938
chr2	23822336	23824384	11.679703712463379
chr4	157204480	157206528	17.014312744140625
chr4	157216768	157218816	22.4841251373291
chr4	157218816	157220864	18.249988555908203
chr4	157243392	157245440	12.037519454956055
chr4	157333504	157335552	14.877049446105957
chr4	157460480	157462528	16.715641021728516
chr4	157577216	157579264	10.747255325317383
chr2	196798464	196800512	15.588679313659668
chr11	64452608	64454656	10.171101570129395
chr11	64491520	64493568	27.781253814697266
chr11	64555008	64557056	14.792994499206543
chr11	64557056	64559104	10.251249313354492
chr11	64704512	64706560	10.146528244018555
chr11	64972800	64974848	11.747072219848633
chr7	99389440	99391488	13.52489948272705
chr7	99438592	99440640	22.62496566772461
chr7	99569664	99571712	10.207284927368164
chr7	99737600	99739648	11.237574577331543
chr7	99840000	99842048	24.456668853759766
chr2	41478144	41480192	14.067865371704102
chr2	41492480	41494528	20.169727325439453
chr2	41494528	41496576	13.037460327148438
chr2	41496576	41498624	39.9017219543457
chr2	41527296	41529344	17.156217575073242
chr2	41625600	41627648	10.240889549255371
chr2	41721856	41723904	20.18929100036621
chr2	41725952	41728000	11.273902893066406
chr2	41734144	41736192	15.94017219543457
chr2	41781248	41783296	15.48161506652832
chr2	41838592	41840640	10.121312141418457
chr2	41852928	41854976	16.125513076782227
chr2	42240000	42242048	11.221393585205078
chr9	89913344	89915392	10.626819610595703
chr9	89960448	89962496	28.787891387939453
chr9	89999360	90001408	22.31784439086914
chr9	90032128	90034176	13.086140632629395
chr9	90060800	90062848	22.468496322631836
chr9	90073088	90075136	22.48748207092285
chr9	90077184	90079232	16.658519744873047
chr9	90134528	90136576	14.017122268676758
chr9	90142720	90144768	15.857442855834961
chr9	90458112	90460160	18.566795349121094
chr9	90546176	90548224	18.779949188232422
chr9	90646528	90648576	25.209110260009766
chr13	35160064	35162112	13.5961275100708
chr8	29798400	29800448	14.902273178100586
chr8	30089216	30091264	17.49131965637207
chr8	30154752	30156800	13.42131233215332
chr8	132139008	132141056	11.76276683807373
chr8	132196352	132198400	20.566129684448242
chr8	132198400	132200448	13.177881240844727
chr8	132218880	132220928	15.725985527038574
chr8	132251648	132253696	21.000919342041016
chr8	132392960	132395008	23.154361724853516
chr8	132411392	132413440	18.99227523803711
chr8	132413440	132415488	14.4548921585083
chr8	132423680	132425728	14.075981140136719
chr8	132442112	132444160	13.729536056518555
chr8	132446208	132448256	13.10625171661377
chr8	132491264	132493312	14.583967208862305
chr8	132560896	132562944	12.272128105163574
chr8	132610048	132612096	15.64703369140625
chr8	132648960	132651008	14.426397323608398
chr8	132653056	132655104	14.442647933959961
chr8	132921344	132923392	12.59025764465332
chr4	60362752	60364800	29.435302734375
chr4	60385280	60387328	17.718299865722656
chr4	60395520	60397568	26.33768653869629
chr4	61169664	61171712	10.673969268798828
chr11	69365760	69367808	11.718430519104004
chr11	70191104	70193152	11.19129753112793
chr11	112648192	112650240	19.145341873168945
chr11	112666624	112668672	13.671147346496582
chr11	112699392	112701440	17.193151473999023
chr11	112715776	112717824	12.85779094696045
chr11	112762880	112764928	13.354154586791992
chr11	112789504	112791552	11.986157417297363
chr11	112830464	112832512	10.63587474822998
chr11	112977920	112979968	22.037630081176758
chr11	112998400	113000448	11.1825590133667
chr7	8470528	8472576	10.617341995239258
chr7	8597504	8599552	10.837811470031738
chr7	8706048	8708096	13.440168380737305
chr7	8843264	8845312	13.28070068359375
chr7	8861696	8863744	21.21146011352539
chr7	8880128	8882176	10.732449531555176
chr7	8912896	8914944	22.394563674926758
chr7	9097216	9099264	26.48745346069336
chr7	9242624	9244672	10.261083602905273
chr7	9267200	9269248	22.598400115966797
chr7	9314304	9316352	25.134502410888672
chrX	130541568	130543616	11.618213653564453
chrX	130564096	130566144	12.35418701171875
chrX	131213312	131215360	10.849652290344238
chr9	32382976	32385024	11.359607696533203
chr5	152537088	152539136	11.874000549316406
chr5	152553472	152555520	12.626564979553223
chr5	152594432	152596480	11.892179489135742
chr5	152600576	152602624	18.885189056396484
chr5	152676352	152678400	12.789045333862305
chr5	152688640	152690688	20.38974380493164
chr5	152754176	152756224	16.979736328125
chr5	152760320	152762368	11.902048110961914
chr5	152807424	152809472	17.400270462036133
chr5	152934400	152936448	10.481077194213867
chr5	152948736	152950784	13.080421447753906
chr13	20232192	20234240	14.823773384094238
chr13	20494336	20496384	13.827662467956543
chr7	112558080	112560128	10.981523513793945
chr7	112560128	112562176	16.23217010498047
chr7	112670720	112672768	12.050046920776367
chr7	112779264	112781312	12.749452590942383
chr2	16721920	16723968	13.486529350280762
chr2	16752640	16754688	14.787280082702637
chr2	16766976	16769024	14.087799072265625
chr2	16822272	16824320	24.11676597595215
chr2	16859136	16861184	14.543490409851074
chr2	16906240	16908288	10.338693618774414
chr2	16912384	16914432	17.646291732788086
chr2	16916480	16918528	32.53077697753906
chr2	16932864	16934912	12.46218490600586
chr2	16936960	16939008	18.86461067199707
chr2	16959488	16961536	22.98933219909668
chr2	16984064	16986112	17.680198669433594
chr2	16988160	16990208	14.178117752075195
chr2	17008640	17010688	12.097609519958496
chr2	17010688	17012736	21.097517013549805
chr2	17018880	17020928	19.824859619140625
chr2	17051648	17053696	11.397181510925293
chr2	17053696	17055744	11.725505828857422
chr2	17080320	17082368	18.808259963989258
chr2	17102848	17104896	12.248027801513672
chr2	17156096	17158144	11.793368339538574
chr2	17324032	17326080	13.331380844116211
chr2	17379328	17381376	14.132716178894043
chr2	17440768	17442816	14.779202461242676
chr2	17502208	17504256	13.267053604125977
chr2	17643520	17645568	10.429787635803223
chr4	109187072	109189120	10.088285446166992
chr4	109207552	109209600	12.069090843200684
chr4	109279232	109281280	14.763829231262207
chr4	109281280	109283328	14.019861221313477
chr4	109289472	109291520	11.970985412597656
chr4	109348864	109350912	12.689043998718262
chr4	109352960	109355008	18.9846248626709
chr4	109369344	109371392	33.665122985839844
chr4	109381632	109383680	10.905038833618164
chr4	109406208	109408256	15.448928833007812
chr4	109410304	109412352	14.551836967468262
chr4	109412352	109414400	10.874557495117188
chr4	109420544	109422592	11.169198989868164
chr4	109826048	109828096	15.489675521850586
chr14	99973120	99975168	12.242692947387695
chr14	99983360	99985408	11.128717422485352
chr14	100282368	100284416	13.313611030578613
chr14	100360192	100362240	13.4269380569458
chr14	100833280	100835328	12.449178695678711
chr13	79679488	79681536	15.464460372924805
chr13	80435200	80437248	16.600643157958984
chr13	80496640	80498688	10.66633415222168
chr13	80603136	80605184	18.711950302124023
chr11	9093120	9095168	15.180814743041992
chr11	9164800	9166848	12.976158142089844
chr11	9576448	9578496	12.484979629516602
chr11	9586688	9588736	17.849287033081055
chr11	9590784	9592832	10.916398048400879
chr11	9981952	9984000	10.12401294708252
chr14	45406208	45408256	13.100438117980957
chr14	45424640	45426688	20.214998245239258
chr14	45428736	45430784	23.075613021850586
chr14	45555712	45557760	15.260228157043457
chr14	45588480	45590528	18.547208786010742
chr14	45625344	45627392	10.071831703186035
chr14	45858816	45860864	13.654470443725586
chr14	45895680	45897728	16.159345626831055
chr14	46129152	46131200	15.200482368469238
chr14	46252032	46254080	24.93062973022461
chr8	40753152	40755200	14.354352951049805
chr8	40777728	40779776	14.971502304077148
chr8	40790016	40792064	16.573474884033203
chr8	40914944	40916992	10.628341674804688
chr8	40980480	40982528	12.869394302368164
chr8	40990720	40992768	13.123095512390137
chr20	57085952	57088000	10.786760330200195
chr20	57088000	57090048	12.580289840698242
chr20	57090048	57092096	17.361736297607422
chr5	57278464	57280512	14.715181350708008
chr11	119379968	119382016	14.888910293579102
chr11	119533568	119535616	10.41655445098877
chr11	120078336	120080384	18.03390121459961
chr11	120107008	120109056	44.50117492675781
chr3	29921280	29923328	17.26474380493164
chr3	29941760	29943808	19.754024505615234
chr3	29954048	29956096	11.645660400390625
chr3	30758912	30760960	13.0474214553833
chr2	183934976	183937024	21.08466911315918
chr2	183998464	184000512	17.577312469482422
chr2	184025088	184027136	10.223729133605957
chr2	184047616	184049664	13.042531967163086
chr2	184070144	184072192	18.725666046142578
chr2	184088576	184090624	13.610498428344727
chr2	184102912	184104960	22.58638572692871
chr2	184156160	184158208	14.296415328979492
chr2	184182784	184184832	18.58618927001953
chr2	184207360	184209408	12.567292213439941
chr2	184223744	184225792	10.307764053344727
chr2	184256512	184258560	17.24477767944336
chr2	184363008	184365056	10.462335586547852
chr2	184633344	184635392	15.814483642578125
chr2	184659968	184662016	16.844512939453125
chr2	184745984	184748032	23.816394805908203
chr2	184813568	184815616	40.83504104614258
chr2	184817664	184819712	35.86219024658203
chr2	184834048	184836096	14.671415328979492
chr2	184838144	184840192	30.66318130493164
chr11	57001984	57004032	44.34743118286133
chr11	57004032	57006080	36.001155853271484
chr11	57006080	57008128	19.898548126220703
chr11	57073664	57075712	19.43021583557129
chr9	73424896	73426944	15.267443656921387
chr9	73447424	73449472	13.089714050292969
chr9	73465856	73467904	21.7108097076416
chr9	73480192	73482240	18.76658058166504
chr9	73543680	73545728	13.29267692565918
chr9	73574400	73576448	12.271646499633789
chr9	73590784	73592832	14.341349601745605
chr9	73611264	73613312	12.143494606018066
chr9	73617408	73619456	16.12033462524414
chr9	73619456	73621504	12.113292694091797
chr9	73625600	73627648	11.991592407226562
chr9	73644032	73646080	10.872715950012207
chr9	73682944	73684992	12.058462142944336
chr9	73760768	73762816	22.133296966552734
chr9	74117120	74119168	12.44260311126709
chr9	74131456	74133504	15.681756973266602
chr9	74319872	74321920	12.808354377746582
chr4	129265664	129267712	11.92242431640625
chr4	129273856	129275904	12.83276653289795
chr4	129572864	129574912	12.641046524047852
chr4	129630208	129632256	10.555643081665039
chr18	69009408	69011456	11.931599617004395
chr18	69056512	69058560	10.901395797729492
chr18	69087232	69089280	16.58503532409668
chr18	69091328	69093376	11.12574291229248
chr18	69185536	69187584	15.916893005371094
chr18	69199872	69201920	18.057931900024414
chr18	69203968	69206016	14.968925476074219
chr18	69265408	69267456	16.343097686767578
chr18	69283840	69285888	18.490535736083984
chr18	69502976	69505024	29.357147216796875
chr18	69578752	69580800	17.700336456298828
chr18	69629952	69632000	15.910115242004395
chr18	69646336	69648384	10.39745807647705
chrX	107114496	107116544	13.016904830932617
chrX	107149312	107151360	16.794363021850586
chrX	107286528	107288576	18.239513397216797
chrX	107890688	107892736	11.890295028686523
chr1	171313152	171315200	21.552743911743164
chr1	171405312	171407360	28.274011611938477
chr12	91363328	91365376	12.5488920211792
chr12	91432960	91435008	12.213435173034668
chr12	91568128	91570176	15.164454460144043
chr13	26183680	26185728	14.899782180786133
chr13	26824704	26826752	11.256436347961426
chr3	49338368	49340416	12.207297325134277
chr3	49700864	49702912	10.858908653259277
chr3	49856512	49858560	10.15446662902832
chr6	23699456	23701504	10.964370727539062
chr6	23830528	23832576	19.753095626831055
chr6	23832576	23834624	13.461393356323242
chr6	24064000	24066048	24.79300308227539
chr6	24197120	24199168	20.861547470092773
chr6	24238080	24240128	10.662704467773438
chr6	24242176	24244224	18.340530395507812
chr6	24272896	24274944	19.15335464477539
chr6	24287232	24289280	11.407092094421387
chr6	24379392	24381440	10.591238021850586
chr11	15394816	15396864	10.656293869018555
chr11	15452160	15454208	16.814197540283203
chr11	15544320	15546368	20.09806251525879
chr11	15585280	15587328	24.482900619506836
chr11	15595520	15597568	18.900440216064453
chr11	15599616	15601664	15.18689250946045
chr11	15853568	15855616	11.806130409240723
chr13	45045760	45047808	12.127660751342773
chr13	45047808	45049856	10.7841157913208
chr13	45279232	45281280	11.856821060180664
chr13	45510656	45512704	15.225500106811523
chr2	138706944	138708992	10.1771240234375
chr2	138711040	138713088	10.487356185913086
chr2	138721280	138723328	14.361534118652344
chr2	138725376	138727424	12.002848625183105
chr2	138745856	138747904	11.93052864074707
chr2	138825728	138827776	23.45627212524414
chr2	138858496	138860544	12.453714370727539
chr2	138942464	138944512	14.251851081848145
chr2	139141120	139143168	10.759747505187988
