chrom	start	end	snoRNA_Shap
chr4	170248192	170250240	30.932754516601562
chr4	170256384	170258432	34.45439147949219
chr4	170258432	170260480	25.580570220947266
chr4	170270720	170272768	34.364479064941406
chr4	170289152	170291200	25.14518165588379
chr5	98349056	98351104	24.61857032775879
chr16	47728640	47730688	23.746845245361328
chr16	47730688	47732736	20.549448013305664
chr9	24653824	24655872	18.198457717895508
chr9	24731648	24733696	33.654510498046875
chr9	25118720	25120768	22.06523323059082
chr9	25223168	25225216	22.875211715698242
chr9	25264128	25266176	15.817889213562012
chr9	25282560	25284608	17.688913345336914
chr9	25344000	25346048	24.53891944885254
chr9	25352192	25354240	22.42051124572754
chr14	48312320	48314368	26.48006820678711
chr14	48625664	48627712	19.925384521484375
chr14	48642048	48644096	26.723352432250977
chr14	48732160	48734208	22.931222915649414
chr14	48760832	48762880	17.190120697021484
chr14	48771072	48773120	51.17462921142578
chr1	42958848	42960896	19.975358963012695
chr16	49084416	49086464	17.208641052246094
chr16	49123328	49125376	19.448637008666992
chr1	106723328	106725376	16.39799690246582
chr3	88532992	88535040	16.14438819885254
chr11	18245632	18247680	19.124147415161133
chr9	109410304	109412352	17.97743797302246
chr9	109467648	109469696	17.660167694091797
chr9	109469696	109471744	16.339391708374023
chr9	109602816	109604864	27.16939926147461
chr3	36941824	36943872	16.67446517944336
chr3	36950016	36952064	16.833908081054688
chr3	36995072	36997120	18.032442092895508
chr12	92545024	92547072	24.819517135620117
chr12	92631040	92633088	17.82502555847168
chr12	92633088	92635136	26.383371353149414
chr6	125995008	125997056	24.231470108032227
chr1	203161600	203163648	16.94460678100586
chr1	203302912	203304960	19.107879638671875
chr6	92723200	92725248	17.622882843017578
chr6	92762112	92764160	35.174278259277344
chr6	92786688	92788736	20.04233169555664
chr6	92809216	92811264	29.153484344482422
chr6	92821504	92823552	29.388986587524414
chr6	92846080	92848128	24.838850021362305
chr6	92850176	92852224	20.611125946044922
chr6	92887040	92889088	36.44733810424805
chr6	92979200	92981248	20.15712547302246
chr6	93022208	93024256	18.9691162109375
chr6	93046784	93048832	24.23843002319336
chr6	93112320	93114368	25.375165939331055
chr6	93143040	93145088	23.154010772705078
chr6	93206528	93208576	22.50160789489746
chr10	124387328	124389376	18.101266860961914
chr10	124418048	124420096	31.877477645874023
chr18	6537216	6539264	22.00094985961914
chr18	7321600	7323648	18.075742721557617
chr18	7366656	7368704	17.145679473876953
chr3	33634304	33636352	21.50602912902832
chr3	34015232	34017280	19.69009017944336
chr3	34129920	34131968	30.696557998657227
chr3	34297856	34299904	32.767982482910156
chr3	34408448	34410496	46.16756820678711
chr19	33183744	33185792	25.295495986938477
chr8	106856448	106858496	16.16298484802246
chr11	133070848	133072896	20.761272430419922
chr11	133079040	133081088	27.009342193603516
chr11	133081088	133083136	21.87111473083496
chr11	133591040	133593088	45.60868453979492
chr11	133601280	133603328	22.060619354248047
chr11	133617664	133619712	17.377004623413086
chr17	4831232	4833280	16.551979064941406
chr17	4884480	4886528	15.91368579864502
chr17	4888576	4890624	24.067890167236328
chr17	4937728	4939776	21.634098052978516
chr17	5072896	5074944	19.67704963684082
chrX	136491008	136493056	26.29531478881836
chrX	136876032	136878080	17.727018356323242
chrX	136923136	136925184	18.25394630432129
chrX	137013248	137015296	19.38945198059082
chrX	137144320	137146368	45.03798294067383
chrX	137187328	137189376	30.227069854736328
chrX	137308160	137310208	25.06777000427246
chr3	194629632	194631680	26.123226165771484
chr7	88641536	88643584	19.546648025512695
chr7	88766464	88768512	16.08541488647461
chr7	88838144	88840192	16.42296028137207
chr7	88897536	88899584	16.553653717041016
chr7	89063424	89065472	28.980224609375
chr7	89085952	89088000	35.33882522583008
chr7	89147392	89149440	32.610137939453125
chr7	89178112	89180160	29.312015533447266
chr7	89182208	89184256	18.453012466430664
chr7	89235456	89237504	36.2064094543457
chr7	89243648	89245696	24.493070602416992
chr7	89372672	89374720	26.30340576171875
chr7	89380864	89382912	17.910112380981445
chrX	41172992	41175040	17.44857406616211
chrX	41277440	41279488	23.476757049560547
chr12	130572288	130574336	21.960491180419922
chr12	130576384	130578432	19.076953887939453
chr12	130752512	130754560	16.68844223022461
chr12	130869248	130871296	17.5732421875
chr12	130887680	130889728	19.56818389892578
chr12	130918400	130920448	16.22112464904785
chr12	130973696	130975744	20.33077621459961
chr12	131110912	131112960	33.94036865234375
chr12	131190784	131192832	19.81903648376465
chr12	131192832	131194880	15.973149299621582
chr12	131250176	131252224	17.35135269165039
chr12	131264512	131266560	26.475683212280273
chr12	131321856	131323904	17.143096923828125
chr12	131323904	131325952	20.224658966064453
chr5	164755456	164757504	23.592937469482422
chr5	164853760	164855808	16.753929138183594
chr5	165036032	165038080	16.709402084350586
chr5	165201920	165203968	15.942113876342773
chr5	165410816	165412864	41.861114501953125
chr5	165429248	165431296	21.87548065185547
chr5	165457920	165459968	18.450735092163086
chr5	165474304	165476352	24.37822914123535
chr5	165478400	165480448	22.425243377685547
chr5	165484544	165486592	27.206939697265625
chr5	165533696	165535744	24.582162857055664
chr11	33542144	33544192	17.02510643005371
chr11	33769472	33771520	18.413394927978516
chr11	33773568	33775616	19.705507278442383
chr10	23619584	23621632	28.388187408447266
chr10	23642112	23644160	21.316022872924805
chr10	23654400	23656448	28.483922958374023
chr10	23750656	23752704	22.124814987182617
chr10	23848960	23851008	28.169790267944336
chr10	23992320	23994368	39.7404899597168
chr10	24008704	24010752	25.932971954345703
chrX	148531200	148533248	29.880184173583984
chrX	148658176	148660224	31.81402015686035
chrX	148729856	148731904	29.298023223876953
chrX	148756480	148758528	18.452177047729492
chrX	148768768	148770816	28.02621078491211
chrX	149026816	149028864	45.70431137084961
chrX	149028864	149030912	17.56893539428711
chrX	149032960	149035008	20.3277587890625
chrX	149252096	149254144	25.348129272460938
chrX	149282816	149284864	32.353092193603516
chr10	52797440	52799488	16.84778594970703
chr10	53012480	53014528	18.107372283935547
chr20	54720512	54722560	20.501924514770508
chr20	54804480	54806528	18.30243682861328
chr20	54839296	54841344	16.330429077148438
chr20	54878208	54880256	16.1273136138916
chr20	54915072	54917120	16.051143646240234
chr20	54931456	54933504	17.71636962890625
chr20	54947840	54949888	23.446096420288086
chr20	54962176	54964224	36.70396041870117
chr20	55029760	55031808	16.792648315429688
chr20	55179264	55181312	18.212017059326172
chrX	118968320	118970368	21.23373794555664
chrX	119117824	119119872	17.62002944946289
chrX	119173120	119175168	19.18877601623535
chr9	24055808	24057856	39.145450592041016
chr9	24096768	24098816	40.570247650146484
chr9	24131584	24133632	18.065296173095703
chr9	24197120	24199168	18.664196014404297
chr9	24324096	24326144	16.548654556274414
chr9	24565760	24567808	19.640697479248047
chr9	24627200	24629248	21.58914566040039
chrX	106477568	106479616	17.68988037109375
chrX	106618880	106620928	20.723161697387695
chrX	106895360	106897408	21.40553855895996
chr20	57346048	57348096	17.983213424682617
chr20	57376768	57378816	16.835140228271484
chr20	57493504	57495552	17.29606056213379
chr20	57655296	57657344	20.467144012451172
chr2	81512448	81514496	24.745817184448242
chr2	81520640	81522688	16.772754669189453
chr2	81639424	81641472	18.27635383605957
chr2	81649664	81651712	16.641820907592773
chr2	81698816	81700864	17.613719940185547
chr2	81719296	81721344	21.89849281311035
chr2	81723392	81725440	28.73264503479004
chr2	81727488	81729536	29.227222442626953
chr2	81768448	81770496	19.497989654541016
chr2	81901568	81903616	23.011747360229492
chr2	81913856	81915904	25.888355255126953
chr2	81915904	81917952	19.76708221435547
chr2	81985536	81987584	16.941240310668945
chr2	82008064	82010112	16.25231170654297
chr2	82040832	82042880	23.23940086364746
chr2	82112512	82114560	42.62507629394531
chr2	82114560	82116608	18.52511978149414
chr2	82130944	82132992	23.256826400756836
chr2	82216960	82219008	16.190052032470703
chr2	82268160	82270208	17.088848114013672
chr2	82284544	82286592	16.808900833129883
chr2	82309120	82311168	17.270221710205078
chr2	82341888	82343936	20.174163818359375
chr6	107739136	107741184	25.137939453125
chr13	101914624	101916672	17.642038345336914
chr13	101941248	101943296	25.852975845336914
chr13	102322176	102324224	20.5860538482666
chr13	102580224	102582272	23.54880142211914
chr13	102596608	102598656	25.11056900024414
chr13	102797312	102799360	18.098520278930664
chr15	51785728	51787776	16.988842010498047
chr15	51904512	51906560	30.342458724975586
chr1	49022976	49025024	40.89998245239258
chr1	49053696	49055744	39.62076950073242
chr1	49276928	49278976	20.32241439819336
chr1	49301504	49303552	19.242292404174805
chr1	49330176	49332224	18.29141616821289
chr1	49338368	49340416	19.062728881835938
chr1	49467392	49469440	16.02313232421875
chr1	49506304	49508352	28.312999725341797
chr1	49526784	49528832	24.666231155395508
chr11	128131072	128133120	20.600833892822266
chr1	32315392	32317440	17.349519729614258
chr1	32333824	32335872	22.40093994140625
chr1	32337920	32339968	18.1905460357666
chr1	32522240	32524288	16.39366912841797
chr1	32651264	32653312	23.33616828918457
chr1	33005568	33007616	16.283931732177734
chr17	79912960	79915008	18.317840576171875
chr17	80361472	80363520	17.89472198486328
chr5	52918272	52920320	18.177959442138672
chr5	53151744	53153792	17.030899047851562
chr4	37603328	37605376	17.802778244018555
chr20	11544576	11546624	19.729013442993164
chr12	89528320	89530368	17.15090560913086
chr12	89546752	89548800	19.335453033447266
chr12	89559040	89561088	18.60291862487793
chr4	129216512	129218560	17.819259643554688
chr4	129218560	129220608	17.386262893676758
chr4	129343488	129345536	19.05643653869629
chr4	129646592	129648640	32.01488494873047
chr4	129781760	129783808	20.607606887817383
chrX	83263488	83265536	17.84880256652832
chrX	83599360	83601408	29.319629669189453
chrX	83785728	83787776	47.07459259033203
chrX	83818496	83820544	22.251399993896484
chr4	67100672	67102720	16.63507843017578
chr4	67127296	67129344	21.483592987060547
chr4	67160064	67162112	19.145536422729492
chr6	109694976	109697024	18.911396026611328
chr6	110182400	110184448	15.881319999694824
chr6	110360576	110362624	16.855724334716797
chr6	110415872	110417920	24.38716697692871
chr6	110458880	110460928	19.453126907348633
chr12	84617216	84619264	15.940526962280273
chr7	48463872	48465920	26.847875595092773
chr7	48470016	48472064	25.714080810546875
chr7	48490496	48492544	26.51352310180664
chr7	48510976	48513024	25.453826904296875
chr7	48517120	48519168	23.20779037475586
chr7	48521216	48523264	39.50300216674805
chr7	48533504	48535552	20.385658264160156
chr7	48543744	48545792	21.621131896972656
chr7	48607232	48609280	17.212596893310547
chr7	48609280	48611328	20.274433135986328
chr7	48613376	48615424	18.37420654296875
chr7	48627712	48629760	28.125503540039062
chr7	48637952	48640000	30.28114891052246
chr7	48648192	48650240	22.791351318359375
chr7	48670720	48672768	19.270042419433594
chr7	48674816	48676864	21.485126495361328
chr7	48683008	48685056	19.080158233642578
chr7	48697344	48699392	21.16008949279785
chr7	48703488	48705536	18.2528018951416
chr7	48818176	48820224	22.460044860839844
chr7	48867328	48869376	22.221506118774414
chr7	48871424	48873472	25.186901092529297
chr7	48955392	48957440	19.022144317626953
chr7	48957440	48959488	20.473655700683594
chr7	48971776	48973824	21.018468856811523
chr7	48996352	48998400	20.616117477416992
chr7	49000448	49002496	18.114925384521484
chr7	49123328	49125376	22.315975189208984
chrX	112039936	112041984	22.89010238647461
chrX	112095232	112097280	20.444751739501953
chrX	112128000	112130048	42.54998016357422
chrX	112175104	112177152	28.623733520507812
chrX	112207872	112209920	34.870975494384766
chrX	112209920	112211968	30.572444915771484
chrX	112232448	112234496	40.20417404174805
chrX	112273408	112275456	31.80501937866211
chrX	112277504	112279552	28.5195369720459
chrX	112320512	112322560	33.9683952331543
chrX	112388096	112390144	16.401044845581055
chrX	112390144	112392192	40.17948913574219
chrX	112443392	112445440	16.922748565673828
chrX	112519168	112521216	20.863704681396484
chrX	112644096	112646144	28.568359375
chrX	112646144	112648192	27.282459259033203
chrX	112697344	112699392	24.438724517822266
chrX	112715776	112717824	30.962173461914062
chr4	115294208	115296256	17.861486434936523
chr4	115345408	115347456	17.3669490814209
chr4	115392512	115394560	33.12139129638672
chr4	115433472	115435520	18.78579330444336
chr4	115720192	115722240	20.302736282348633
chr4	115920896	115922944	18.2399959564209
chr4	116088832	116090880	16.82109260559082
chr6	105373696	105375744	32.24748229980469
chr6	105379840	105381888	32.185794830322266
chr6	105422848	105424896	29.05597496032715
chr6	106086400	106088448	17.76329231262207
chr6	106088448	106090496	23.642343521118164
chr13	79622144	79624192	18.054738998413086
chr13	79708160	79710208	23.67814064025879
chr13	79722496	79724544	18.14213752746582
chr13	79751168	79753216	17.13458824157715
chr13	80334848	80336896	18.831432342529297
chrX	4550656	4552704	18.114797592163086
chrX	4636672	4638720	20.39281463623047
chrX	4669440	4671488	21.3787899017334
chrX	4691968	4694016	21.149059295654297
chrX	4716544	4718592	21.312877655029297
chrX	4763648	4765696	22.494007110595703
chrX	4804608	4806656	45.61565017700195
chrX	4806656	4808704	40.52561569213867
chrX	4958208	4960256	25.690372467041016
chrX	5005312	5007360	31.962799072265625
chrX	5091328	5093376	23.968584060668945
chrX	5199872	5201920	33.64893341064453
chrX	5212160	5214208	27.739904403686523
chrX	5287936	5289984	28.485774993896484
chr4	97159168	97161216	17.49329376220703
chr4	97169408	97171456	16.51270866394043
chr4	97173504	97175552	20.220176696777344
chr4	97193984	97196032	18.520151138305664
chr4	97212416	97214464	18.063678741455078
chr4	97216512	97218560	35.46049880981445
chr4	97228800	97230848	19.08004379272461
chr4	97267712	97269760	25.245187759399414
chr4	97286144	97288192	29.911823272705078
chr4	97335296	97337344	16.520214080810547
chr4	97374208	97376256	18.117063522338867
chr4	97382400	97384448	22.096355438232422
chr4	97468416	97470464	23.161693572998047
chr4	97488896	97490944	19.885164260864258
chr4	97495040	97497088	49.88842010498047
chr4	97511424	97513472	18.02678108215332
chr4	97515520	97517568	22.790807723999023
chr4	97519616	97521664	22.878360748291016
chr4	97581056	97583104	24.933788299560547
chr4	97595392	97597440	29.817968368530273
chr4	97689600	97691648	25.95733070373535
chr4	97746944	97748992	18.396272659301758
chr4	97761280	97763328	51.780357360839844
chr4	97775616	97777664	18.578868865966797
chr4	97939456	97941504	16.518505096435547
chr6	13873152	13875200	18.977802276611328
chr6	14125056	14127104	23.266094207763672
chr9	31971328	31973376	33.30680465698242
chr9	32045056	32047104	22.938779830932617
chr9	32069632	32071680	18.9879207611084
chr9	32114688	32116736	21.90589714050293
chr9	32159744	32161792	20.74447250366211
chr9	32239616	32241664	17.515213012695312
chr9	32270336	32272384	23.044519424438477
chr9	32614400	32616448	16.14260482788086
chr9	32704512	32706560	17.440181732177734
chr1	182142976	182145024	19.713871002197266
chr1	182837248	182839296	39.264198303222656
chr5	160684032	160686080	18.069658279418945
chr5	160778240	160780288	31.963150024414062
chr5	160796672	160798720	39.52458953857422
chr5	160845824	160847872	16.842437744140625
chr5	160856064	160858112	17.420429229736328
chr5	160970752	160972800	33.268375396728516
chr5	161138688	161140736	24.961156845092773
chr5	161200128	161202176	17.58182716369629
chr5	161230848	161232896	29.215784072875977
chr5	161255424	161257472	23.29759979248047
chr5	161263616	161265664	35.83125686645508
chr5	161345536	161347584	33.1457633972168
chr5	161538048	161540096	21.54763412475586
chr3	173287424	173289472	20.320568084716797
chr3	173438976	173441024	17.606069564819336
chr7	7424000	7426048	34.76380920410156
chr7	7542784	7544832	17.230602264404297
chr7	7589888	7591936	24.168262481689453
chr6	108541952	108544000	19.916574478149414
chr18	71104512	71106560	18.516332626342773
chr18	71133184	71135232	20.164127349853516
chr18	71149568	71151616	18.04773712158203
chr18	71184384	71186432	26.273380279541016
chr18	71198720	71200768	28.40630531311035
chr18	71260160	71262208	34.139163970947266
chr18	71282688	71284736	19.66243553161621
chr18	71309312	71311360	20.405488967895508
chr18	71329792	71331840	16.297060012817383
chr18	71389184	71391232	27.479537963867188
chr18	71397376	71399424	24.342893600463867
chr18	71421952	71424000	23.012813568115234
chr18	71436288	71438336	38.36513137817383
chr18	71516160	71518208	18.838409423828125
chr18	71528448	71530496	21.090560913085938
chr18	71589888	71591936	16.733816146850586
chr18	71614464	71616512	31.761343002319336
chr18	71624704	71626752	37.266239166259766
chr18	71663616	71665664	23.382587432861328
chr18	71673856	71675904	20.868234634399414
chr18	71680000	71682048	17.6407413482666
chr18	71694336	71696384	16.69320297241211
chr18	71776256	71778304	20.884815216064453
chr18	71870464	71872512	17.990184783935547
chr10	63782912	63784960	27.84662437438965
chr10	64022528	64024576	19.17275047302246
chr10	64092160	64094208	37.66351318359375
chr10	64094208	64096256	37.0522575378418
chr10	64110592	64112640	18.664281845092773
chr10	64163840	64165888	28.810821533203125
chr10	64184320	64186368	29.371469497680664
chr10	64301056	64303104	27.256298065185547
chr1	22980608	22982656	16.758716583251953
chr1	23367680	23369728	15.962640762329102
chr10	6979584	6981632	16.273923873901367
chr10	7077888	7079936	16.08234214782715
chr10	7385088	7387136	18.558902740478516
chr10	7389184	7391232	17.034608840942383
chr10	7419904	7421952	20.904565811157227
chr15	76122112	76124160	26.50630760192871
chr15	76214272	76216320	22.34341812133789
chr7	107147264	107149312	23.79598045349121
chr1	164233216	164235264	16.467464447021484
chr1	164329472	164331520	18.575759887695312
chr1	164419584	164421632	21.566204071044922
chr8	104775680	104777728	16.282527923583984
chr8	104802304	104804352	22.28717803955078
chr8	104835072	104837120	19.29324722290039
chr8	105326592	105328640	25.30110740661621
chr18	35874816	35876864	16.76041030883789
chr18	36571136	36573184	20.159107208251953
chr18	36687872	36689920	18.11672019958496
chr1	64690176	64692224	16.79990005493164
chr1	64999424	65001472	21.564250946044922
chr1	65075200	65077248	16.382049560546875
chr8	108548096	108550144	26.506317138671875
chr8	108550144	108552192	22.75813102722168
chr8	108670976	108673024	21.40671730041504
chr8	108681216	108683264	21.925806045532227
chr8	108687360	108689408	25.972875595092773
chr8	108711936	108713984	17.82002830505371
chr8	108834816	108836864	23.990833282470703
chr8	108865536	108867584	24.124988555908203
chr8	108996608	108998656	17.786640167236328
chr8	109021184	109023232	17.723289489746094
chr8	109125632	109127680	18.859676361083984
chr3	179015680	179017728	17.817228317260742
chr3	179660800	179662848	16.035511016845703
chr1	92858368	92860416	25.952648162841797
chr1	93347840	93349888	16.079402923583984
chr19	31447040	31449088	18.080209732055664
chr19	31561728	31563776	17.894804000854492
chr19	31563776	31565824	22.949138641357422
chr19	31612928	31614976	17.658414840698242
chr19	31641600	31643648	24.399311065673828
chr20	12707840	12709888	32.96880340576172
chr20	12769280	12771328	33.65766525268555
chr20	12793856	12795904	17.491313934326172
chr20	12816384	12818432	24.30514144897461
chr20	12832768	12834816	16.078929901123047
chr20	12857344	12859392	21.877992630004883
chr20	12890112	12892160	20.476871490478516
chr20	12963840	12965888	24.573665618896484
chr20	12992512	12994560	18.789033889770508
chr20	13033472	13035520	17.71102523803711
chr20	13072384	13074432	20.958126068115234
chr20	13074432	13076480	25.30091094970703
chr20	13158400	13160448	23.3328857421875
chr20	13164544	13166592	22.579925537109375
chr20	13545472	13547520	26.343551635742188
chr3	64958464	64960512	30.462438583374023
chr3	64974848	64976896	22.13245964050293
chr3	65005568	65007616	26.5295467376709
chr3	65017856	65019904	16.349367141723633
chr3	65069056	65071104	20.856496810913086
chr3	65105920	65107968	23.56003189086914
chr3	65126400	65128448	16.049297332763672
chr3	65153024	65155072	22.804523468017578
chr3	65163264	65165312	21.651559829711914
chr3	65280000	65282048	23.335302352905273
chr3	65290240	65292288	16.184268951416016
chr3	65335296	65337344	15.807029724121094
chr3	65341440	65343488	36.32610321044922
chr3	65343488	65345536	22.813034057617188
chr3	65355776	65357824	39.81514358520508
chr3	65435648	65437696	33.60987854003906
chr16	82270208	82272256	22.34438705444336
chr16	82341888	82343936	25.728429794311523
chr16	82366464	82368512	20.323261260986328
chr16	82403328	82405376	18.491687774658203
chr16	82509824	82511872	16.14337921142578
chr9	117409792	117411840	50.631839752197266
chr9	117422080	117424128	30.5008487701416
chr9	117487616	117489664	26.74860191345215
chr9	117489664	117491712	24.473087310791016
chr9	117493760	117495808	24.275535583496094
chr9	117549056	117551104	18.39574432373047
chr9	117581824	117583872	35.95026779174805
chr9	117583872	117585920	19.9431209564209
chr9	117585920	117587968	18.246810913085938
chr9	117587968	117590016	24.883625030517578
chr9	117884928	117886976	55.0738525390625
chr9	117919744	117921792	25.454132080078125
chr9	117977088	117979136	25.645654678344727
chr9	117991424	117993472	22.399486541748047
chr9	118005760	118007808	18.128055572509766
chr9	118026240	118028288	34.81752014160156
chr9	118028288	118030336	39.38941192626953
chr9	118079488	118081536	23.24349021911621
chr9	118081536	118083584	20.999069213867188
chr9	118157312	118159360	40.829837799072266
chr9	30666752	30668800	19.305593490600586
chr9	30687232	30689280	29.79001808166504
chr9	30771200	30773248	32.017086029052734
chr9	30773248	30775296	23.170873641967773
chr9	30824448	30826496	21.67281723022461
chr9	30844928	30846976	22.065174102783203
chr9	30912512	30914560	20.803348541259766
chr9	30918656	30920704	20.443241119384766
chr9	30943232	30945280	18.539058685302734
chr9	30959616	30961664	25.667980194091797
chr9	30982144	30984192	19.023099899291992
chr9	30986240	30988288	16.17478370666504
chr9	31082496	31084544	17.564138412475586
chr9	31113216	31115264	35.078590393066406
chr9	31121408	31123456	18.70456886291504
chr9	31125504	31127552	17.87164306640625
chr9	31248384	31250432	27.582849502563477
chr9	31264768	31266816	33.55604553222656
chr9	31340544	31342592	35.369571685791016
chr9	31361024	31363072	15.923294067382812
chr9	31399936	31401984	15.806256294250488
chr9	31430656	31432704	16.076358795166016
chr21	26583040	26585088	22.975088119506836
chr21	26587136	26589184	26.803537368774414
chr21	26601472	26603520	30.03939437866211
chr21	26615808	26617856	42.467185974121094
chr21	26677248	26679296	28.19057846069336
chr21	26849280	26851328	24.14511489868164
chr7	17774592	17776640	22.296768188476562
chr4	160808960	160811008	19.159835815429688
chr4	160819200	160821248	16.44257354736328
chr4	160825344	160827392	16.353878021240234
chr4	160831488	160833536	20.714458465576172
chr4	160833536	160835584	15.92411994934082
chr4	160894976	160897024	21.291336059570312
chr4	160907264	160909312	25.244783401489258
chr4	160933888	160935936	16.20904541015625
chr4	161021952	161024000	44.04639434814453
chr4	161030144	161032192	51.20635223388672
chr4	161062912	161064960	16.0779972076416
chr4	161099776	161101824	25.591678619384766
chr4	161122304	161124352	20.511768341064453
chr4	161130496	161132544	30.769826889038086
chr4	161173504	161175552	17.000925064086914
chr4	161243136	161245184	35.16673278808594
chr4	161253376	161255424	30.309329986572266
chr4	161288192	161290240	18.066333770751953
chr4	161323008	161325056	22.503698348999023
chr4	161329152	161331200	24.908021926879883
chr4	161345536	161347584	32.236610412597656
chr4	161390592	161392640	26.202022552490234
chr4	161425408	161427456	25.25350570678711
chr4	161441792	161443840	33.80867004394531
chr4	161554432	161556480	26.520034790039062
chr5	22425600	22427648	28.851795196533203
chr5	22441984	22444032	16.890331268310547
chr5	22474752	22476800	18.122426986694336
chr5	22528000	22530048	19.574634552001953
chr5	22562816	22564864	29.435420989990234
chr5	22577152	22579200	15.835749626159668
chr5	22585344	22587392	18.17150115966797
chr5	22636544	22638592	22.973434448242188
chr5	22663168	22665216	26.1070613861084
chr5	22784000	22786048	16.415063858032227
chr5	22851584	22853632	18.90564727783203
chr5	22906880	22908928	31.044586181640625
chr5	22968320	22970368	16.043479919433594
chr5	22978560	22980608	33.56980514526367
chr5	23064576	23066624	26.999446868896484
chr5	23117824	23119872	23.56760025024414
chr5	23177216	23179264	17.15103530883789
chr5	23207936	23209984	33.048194885253906
chrX	147187712	147189760	18.067964553833008
chrX	147349504	147351552	25.664203643798828
chrX	147353600	147355648	21.128868103027344
chrX	147415040	147417088	26.34511375427246
chrX	147433472	147435520	22.194446563720703
chrX	147441664	147443712	28.772933959960938
chrX	147478528	147480576	50.14478302001953
chrX	147484672	147486720	28.537311553955078
chrX	147521536	147523584	30.4573917388916
chrX	147585024	147587072	29.349132537841797
chrX	147693568	147695616	25.277009963989258
chrX	147701760	147703808	20.956161499023438
chrX	147748864	147750912	16.908000946044922
chrX	147763200	147765248	35.68085861206055
chrX	147771392	147773440	35.63545227050781
chrX	147795968	147798016	21.458995819091797
chrX	147941376	147943424	16.641494750976562
chr3	53929984	53932032	15.902620315551758
chr3	53956608	53958656	17.614055633544922
chr3	54003712	54005760	22.340341567993164
chr3	54065152	54067200	33.729957580566406
chr3	54081536	54083584	37.818763732910156
chr3	54095872	54097920	16.43795394897461
chr3	54214656	54216704	25.516176223754883
chr3	54218752	54220800	23.733327865600586
chr3	54300672	54302720	17.949905395507812
chr3	54315008	54317056	20.170509338378906
chr3	54427648	54429696	38.39006805419922
chr3	54433792	54435840	27.305557250976562
chr6	85811200	85813248	19.30295753479004
chr6	85862400	85864448	27.446651458740234
chr6	85866496	85868544	18.562393188476562
chr6	85899264	85901312	21.280235290527344
chr6	85911552	85913600	33.750038146972656
chr6	85942272	85944320	17.585790634155273
chr6	85962752	85964800	25.434219360351562
chr6	86155264	86157312	19.755407333374023
chr6	86349824	86351872	17.976926803588867
chr5	114948096	114950144	25.11786460876465
chr5	115017728	115019776	18.928096771240234
chr5	115243008	115245056	20.418323516845703
chr5	115308544	115310592	25.17424964904785
chr5	115437568	115439616	19.403736114501953
chr1	83607552	83609600	18.019765853881836
chr1	83636224	83638272	37.25189971923828
chr1	83640320	83642368	20.07274055480957
chr1	83752960	83755008	23.616588592529297
chr1	83763200	83765248	21.02818489074707
chr1	83804160	83806208	30.60443687438965
chr1	83814400	83816448	19.952653884887695
chr1	83838976	83841024	28.4665584564209
chr1	83855360	83857408	19.18449592590332
chr1	83994624	83996672	22.11471939086914
chrX	37922816	37924864	50.70399856567383
chrX	37986304	37988352	18.238094329833984
chrX	38014976	38017024	23.043292999267578
chrX	38033408	38035456	40.09233093261719
chrX	38055936	38057984	22.476503372192383
chrX	38324224	38326272	24.34145736694336
chrX	38328320	38330368	18.20193862915039
chrX	38432768	38434816	27.7874698638916
chrX	38465536	38467584	26.893972396850586
chrX	38561792	38563840	25.846303939819336
chrX	38565888	38567936	18.177021026611328
chrX	38586368	38588416	18.60159683227539
chrX	38643712	38645760	29.943965911865234
chrX	38656000	38658048	33.31389617919922
chr5	96997376	96999424	18.367053985595703
chr5	97181696	97183744	23.560108184814453
chr3	148379648	148381696	26.042652130126953
chr3	148736000	148738048	19.929363250732422
chr9	90644480	90646528	46.21893310546875
chr9	90699776	90701824	25.589263916015625
chr9	90707968	90710016	30.324642181396484
chr9	90724352	90726400	21.894317626953125
chr9	90763264	90765312	20.20430564880371
chr9	90830848	90832896	30.609899520874023
chr9	90832896	90834944	18.928050994873047
chr9	91035648	91037696	20.546823501586914
chr8	80809984	80812032	18.11077117919922
chr8	80816128	80818176	16.195209503173828
chr8	80830464	80832512	16.267980575561523
chr14	101730304	101732352	17.29598617553711
chr14	102060032	102062080	20.482067108154297
chr14	102234112	102236160	21.59881019592285
chr3	156293120	156295168	25.842609405517578
chr3	156319744	156321792	16.042938232421875
chr3	156815360	156817408	17.1892147064209
chr1	11896832	11898880	20.682785034179688
chr11	38344704	38346752	56.023040771484375
chr11	38346752	38348800	24.307571411132812
chr11	38412288	38414336	30.651458740234375
chr11	38418432	38420480	22.97902488708496
chr11	38426624	38428672	31.592056274414062
chr11	38447104	38449152	27.978750228881836
chr11	38453248	38455296	16.735576629638672
chr11	38463488	38465536	19.136510848999023
chr11	38506496	38508544	21.328594207763672
chr11	38522880	38524928	23.390865325927734
chr11	38557696	38559744	24.549440383911133
chr11	38561792	38563840	18.681865692138672
chr11	38615040	38617088	25.749603271484375
chr11	38662144	38664192	19.962886810302734
chr11	38701056	38703104	16.27053451538086
chr11	38721536	38723584	18.082910537719727
chr11	38817792	38819840	30.915857315063477
chr11	38819840	38821888	21.2828369140625
chr11	38883328	38885376	16.01535415649414
chr11	38903808	38905856	17.31943130493164
chr11	38948864	38950912	29.363422393798828
chr11	38950912	38952960	26.529861450195312
chr11	38963200	38965248	29.21718406677246
