chrom	start	end	snRNA_Shap
chr3	157605888	157607936	9.684137344360352
chr3	157612032	157614080	19.591838836669922
chr5	56907776	56909824	10.209047317504883
chr5	56942592	56944640	10.779434204101562
chr5	56946688	56948736	10.5249605178833
chr12	59185152	59187200	9.981390953063965
chr12	59256832	59258880	9.93079662322998
chr12	59267072	59269120	12.364828109741211
chr12	59394048	59396096	13.1292724609375
chr12	59398144	59400192	14.186235427856445
chr12	59975680	59977728	12.21926498413086
chr12	60035072	60037120	10.221063613891602
chr16	84852736	84854784	12.290789604187012
chr16	84955136	84957184	11.394880294799805
chr16	85016576	85018624	11.310282707214355
chr16	85026816	85028864	13.874238967895508
chr16	85037056	85039104	11.029027938842773
chr16	85041152	85043200	10.448511123657227
chr16	85086208	85088256	14.801968574523926
chr16	85133312	85135360	10.817044258117676
chr16	85155840	85157888	13.465306282043457
chr16	85213184	85215232	11.485067367553711
chr16	85217280	85219328	11.796785354614258
chr16	85229568	85231616	12.199735641479492
chr16	85506048	85508096	13.5617094039917
chr16	85508096	85510144	12.760156631469727
chr16	85653504	85655552	13.942201614379883
chr16	85657600	85659648	9.77227783203125
chr16	85659648	85661696	11.710874557495117
chr16	85680128	85682176	13.072782516479492
chr16	85682176	85684224	16.539661407470703
chr16	85684224	85686272	14.425837516784668
chr8	135229440	135231488	12.882664680480957
chr16	71288832	71290880	21.74733543395996
chr16	71661568	71663616	11.060023307800293
chr16	71690240	71692288	10.658529281616211
chr16	71694336	71696384	10.087905883789062
chr16	71710720	71712768	12.05406379699707
chr16	71716864	71718912	14.781847953796387
chr16	71720960	71723008	11.344083786010742
chr16	71727104	71729152	9.761490821838379
chr16	71735296	71737344	13.038869857788086
chr16	71739392	71741440	13.211697578430176
chr16	71745536	71747584	9.836775779724121
chr16	71749632	71751680	10.194540023803711
chr16	71770112	71772160	13.210348129272461
chr16	71774208	71776256	12.783007621765137
chr16	71817216	71819264	12.896804809570312
chr16	71821312	71823360	11.16737174987793
chr16	71831552	71833600	16.277339935302734
chr16	71843840	71845888	18.596057891845703
chr16	71847936	71849984	14.6156005859375
chr16	71862272	71864320	16.15555763244629
chr16	71872512	71874560	11.341150283813477
chr16	71874560	71876608	11.91602897644043
chr16	71882752	71884800	10.949325561523438
chr16	71911424	71913472	10.862863540649414
chr16	72079360	72081408	22.04348373413086
chr16	72093696	72095744	11.288583755493164
chr16	72128512	72130560	12.55429458618164
chr4	176930816	176932864	10.831838607788086
chr4	177305600	177307648	16.9309139251709
chr4	177336320	177338368	10.113386154174805
chr4	177346560	177348608	9.962959289550781
chr4	177459200	177461248	10.50013542175293
chr4	177543168	177545216	17.058483123779297
chr4	177586176	177588224	10.009110450744629
chr4	177592320	177594368	12.960115432739258
chr4	177606656	177608704	12.915273666381836
chr4	177610752	177612800	11.893369674682617
chr4	177633280	177635328	12.455450057983398
chr4	177637376	177639424	13.829699516296387
chr9	114567168	114569216	16.099048614501953
chr9	114771968	114774016	9.982927322387695
chr9	114829312	114831360	11.273706436157227
chr9	114831360	114833408	11.296107292175293
chr9	114845696	114847744	12.402040481567383
chr9	114878464	114880512	10.893196105957031
chr9	114880512	114882560	11.81155776977539
chr9	115073024	115075072	9.938711166381836
chr9	115083264	115085312	12.405157089233398
chr7	118114304	118116352	12.081853866577148
chr8	57948160	57950208	12.835864067077637
chr8	57962496	57964544	10.703519821166992
chr8	58568704	58570752	9.657504081726074
chr2	117903360	117905408	10.473143577575684
chr2	117970944	117972992	11.948816299438477
chr2	118282240	118284288	10.805732727050781
chr2	118362112	118364160	29.293655395507812
chr2	118386688	118388736	9.604799270629883
chr2	118429696	118431744	18.378414154052734
chr2	118433792	118435840	10.271698951721191
chr2	118489088	118491136	13.582110404968262
chr20	56457216	56459264	10.629676818847656
chr20	57044992	57047040	9.698562622070312
chr20	57059328	57061376	11.312177658081055
chr4	96903168	96905216	11.64507007598877
chr4	96958464	96960512	11.822620391845703
chr18	5699584	5701632	9.769742965698242
chr18	5744640	5746688	11.457783699035645
chr9	123848704	123850752	10.76953125
chr9	123881472	123883520	10.014859199523926
chr9	124039168	124041216	12.505228042602539
chr9	124276736	124278784	12.990696907043457
chr9	124278784	124280832	10.936484336853027
chr12	82321408	82323456	9.726388931274414
chr12	82407424	82409472	12.463017463684082
chr12	82436096	82438144	10.367713928222656
chr14	34893824	34895872	10.749412536621094
chr14	34906112	34908160	9.769572257995605
chr14	34910208	34912256	15.689804077148438
chr14	34912256	34914304	10.186894416809082
chr14	34922496	34924544	10.906333923339844
chr14	34926592	34928640	10.666361808776855
chr14	34936832	34938880	10.540005683898926
chr14	34940928	34942976	13.023333549499512
chr14	34975744	34977792	17.572284698486328
chr14	34985984	34988032	16.32011604309082
chr14	35004416	35006464	16.48707389831543
chr14	35010560	35012608	14.899843215942383
chr14	35012608	35014656	16.140846252441406
chr14	35022848	35024896	18.36252784729004
chr14	35033088	35035136	13.420400619506836
chr14	35037184	35039232	11.390780448913574
chr14	35039232	35041280	14.22911548614502
chr14	35043328	35045376	16.08900260925293
chr14	35069952	35072000	9.667086601257324
chr14	35072000	35074048	10.691901206970215
chr14	35076096	35078144	20.227325439453125
chr14	35086336	35088384	19.48052978515625
chr14	35098624	35100672	12.001517295837402
chr14	35106816	35108864	10.982659339904785
chr14	35127296	35129344	11.97967529296875
chr14	35221504	35223552	11.238365173339844
chr14	35332096	35334144	12.924586296081543
chr14	35334144	35336192	10.304134368896484
chr14	35340288	35342336	10.306599617004395
chr14	35348480	35350528	20.540143966674805
chr14	35354624	35356672	14.66765308380127
chr14	35379200	35381248	10.844319343566895
chr14	35504128	35506176	10.834423065185547
chr14	35528704	35530752	18.42955207824707
chr14	35532800	35534848	12.82385540008545
chr14	35545088	35547136	18.04155731201172
chr14	35547136	35549184	11.620237350463867
chr14	35551232	35553280	11.53366470336914
chr14	35561472	35563520	15.032218933105469
chr14	35573760	35575808	11.26412296295166
chr14	35624960	35627008	17.04235076904297
chr4	24211456	24213504	25.362783432006836
chr4	24213504	24215552	21.560775756835938
chr4	24217600	24219648	22.4475040435791
chr4	24229888	24231936	20.781747817993164
chr4	24250368	24252416	10.677218437194824
chr4	24266752	24268800	10.992843627929688
chr4	24281088	24283136	11.668624877929688
chr4	24395776	24397824	13.292940139770508
chr4	24481792	24483840	9.611093521118164
chr4	24510464	24512512	15.384905815124512
chr4	24528896	24530944	10.08299732208252
chr4	24547328	24549376	16.623559951782227
chr4	24776704	24778752	9.716781616210938
chr18	6156288	6158336	11.750519752502441
chr18	6211584	6213632	11.170059204101562
chr18	6354944	6356992	17.343944549560547
chr21	18429952	18432000	10.621850967407227
chr21	18475008	18477056	13.184147834777832
chr21	19187712	19189760	19.553247451782227
chr9	8646656	8648704	10.064475059509277
chr2	207929344	207931392	10.819093704223633
chr2	208001024	208003072	11.064335823059082
chr2	208123904	208125952	9.965417861938477
chr2	208252928	208254976	12.729349136352539
chr2	208261120	208263168	13.9995756149292
chr2	208314368	208316416	12.77093505859375
chr2	208322560	208324608	16.801116943359375
chr2	208328704	208330752	10.777742385864258
chr2	208336896	208338944	11.669530868530273
chr2	208338944	208340992	11.371926307678223
chr2	208363520	208365568	18.756084442138672
chr2	208556032	208558080	14.634984970092773
chr2	208580608	208582656	18.258819580078125
chr2	208646144	208648192	19.184490203857422
chr2	208693248	208695296	10.466949462890625
chr1	154241024	154243072	10.817602157592773
chr1	154314752	154316800	14.780308723449707
chr1	154380288	154382336	12.869575500488281
chr1	154398720	154400768	17.589908599853516
chr1	154400768	154402816	20.155475616455078
chr1	154406912	154408960	9.97809886932373
chr1	154439680	154441728	9.798256874084473
chr1	154449920	154451968	10.579251289367676
chr1	154451968	154454016	9.656515121459961
chr1	154472448	154474496	12.87237548828125
chr1	154910720	154912768	10.41649341583252
chr1	154920960	154923008	11.214132308959961
chr1	155021312	155023360	11.135185241699219
chr2	206077952	206080000	13.737861633300781
chr2	206123008	206125056	14.588045120239258
chr2	206168064	206170112	10.63587760925293
chr2	206249984	206252032	10.228965759277344
chr2	206696448	206698496	10.054055213928223
chr2	206854144	206856192	10.157163619995117
chr20	43692032	43694080	12.474910736083984
chr20	44158976	44161024	13.827901840209961
chr20	44261376	44263424	18.55190658569336
chr20	44290048	44292096	17.186412811279297
chr20	44398592	44400640	10.16098690032959
chr22	19044352	19046400	9.738947868347168
chr22	19247104	19249152	10.041044235229492
chr22	19281920	19283968	11.317451477050781
chr22	19359744	19361792	10.150991439819336
chr22	19365888	19367936	9.972125053405762
chr22	19367936	19369984	9.936555862426758
chr22	19378176	19380224	10.260464668273926
chr22	19382272	19384320	11.742717742919922
chr22	19456000	19458048	13.38512134552002
chr22	19515392	19517440	10.221738815307617
chr11	30320640	30322688	13.922106742858887
chr11	30627840	30629888	10.9251070022583
chr10	119334912	119336960	9.691059112548828
chr10	119351296	119353344	10.988201141357422
chr10	119353344	119355392	13.346902847290039
chr10	119388160	119390208	12.842514038085938
chr10	119408640	119410688	9.627532958984375
chr10	119482368	119484416	10.95405387878418
chr10	119494656	119496704	15.159929275512695
chr10	119500800	119502848	9.769166946411133
chr10	119508992	119511040	10.927599906921387
chr10	119511040	119513088	10.123053550720215
chr10	119527424	119529472	12.795540809631348
chr10	119537664	119539712	14.94951343536377
chr10	119545856	119547904	15.980178833007812
chr10	119560192	119562240	12.385107040405273
chr10	119597056	119599104	12.95033073425293
chr10	119621632	119623680	10.580029487609863
chr10	119629824	119631872	11.110468864440918
chr10	119633920	119635968	12.662221908569336
chr10	119644160	119646208	12.201078414916992
chr10	119646208	119648256	15.187176704406738
chr10	119736320	119738368	9.798016548156738
chr10	119746560	119748608	9.890800476074219
chr10	119771136	119773184	13.635885238647461
chr10	119775232	119777280	11.534767150878906
chr10	119779328	119781376	14.750471115112305
chr10	119785472	119787520	20.65040397644043
chr10	119787520	119789568	11.468281745910645
chr10	119793664	119795712	19.801097869873047
chr10	119795712	119797760	12.301243782043457
chr10	119810048	119812096	13.54504680633545
chr10	119826432	119828480	18.187137603759766
chr10	119887872	119889920	16.545886993408203
chr10	119898112	119900160	11.819611549377441
chr10	120010752	120012800	12.501275062561035
chr10	120070144	120072192	11.225201606750488
chr10	120123392	120125440	21.50967025756836
chr10	120135680	120137728	11.410075187683105
chr20	44613632	44615680	10.75963020324707
chr20	44619776	44621824	10.244409561157227
chr20	44953600	44955648	10.208276748657227
chr20	44967936	44969984	12.399970054626465
chr20	44982272	44984320	11.200393676757812
chr20	44994560	44996608	10.996898651123047
chr20	45000704	45002752	10.123422622680664
chr20	45002752	45004800	12.291330337524414
chr20	45017088	45019136	9.649494171142578
chr20	45150208	45152256	13.839345932006836
chr20	45162496	45164544	17.43347930908203
chr20	45191168	45193216	13.609583854675293
chr20	45346816	45348864	11.511739730834961
chr10	112611328	112613376	9.696150779724121
chr10	112766976	112769024	10.390698432922363
chr10	112994304	112996352	11.365826606750488
chr10	113068032	113070080	14.070162773132324
chr10	113076224	113078272	10.148341178894043
chr10	113297408	113299456	11.10151195526123
chr13	65683456	65685504	12.220012664794922
chr13	66127872	66129920	13.030972480773926
chr6	1736704	1738752	10.245809555053711
chr6	2105344	2107392	10.549383163452148
chr6	2158592	2160640	9.835036277770996
chr1	244408320	244410368	11.23969841003418
chr1	244426752	244428800	12.149496078491211
chr1	244432896	244434944	9.678046226501465
chr1	244436992	244439040	9.926061630249023
chr1	244482048	244484096	10.265746116638184
chr1	244756480	244758528	9.655718803405762
chr1	244758528	244760576	10.378769874572754
chr1	244858880	244860928	14.131268501281738
chr1	244918272	244920320	11.60047435760498
chr1	244938752	244940800	11.669794082641602
chr16	60710912	60712960	10.92446517944336
chr16	60749824	60751872	15.670160293579102
chr4	59611136	59613184	9.960155487060547
chr1	14540800	14542848	12.54915714263916
chr1	14559232	14561280	15.039077758789062
chr12	55625728	55627776	11.005075454711914
chr12	55640064	55642112	10.818948745727539
chr12	55797760	55799808	26.30735206604004
chr12	55805952	55808000	12.881513595581055
chr12	55869440	55871488	9.937492370605469
chr12	55877632	55879680	17.3868350982666
chr12	55891968	55894016	15.2586088180542
chr12	55914496	55916544	14.1502046585083
chr12	55920640	55922688	15.054571151733398
chr12	55922688	55924736	16.769073486328125
chr12	55924736	55926784	14.456838607788086
chr12	55930880	55932928	11.547606468200684
chr12	55937024	55939072	11.725473403930664
chr12	55969792	55971840	9.815061569213867
chr12	56004608	56006656	12.020756721496582
chr12	56016896	56018944	10.774807929992676
chr12	56027136	56029184	9.662117004394531
chr12	56041472	56043520	12.32508659362793
chr12	56082432	56084480	15.397252082824707
chr12	56133632	56135680	11.678749084472656
chr12	56281088	56283136	10.230585098266602
chr12	56481792	56483840	10.110068321228027
chr12	56504320	56506368	11.562112808227539
chr13	93798400	93800448	10.197813987731934
chr13	94654464	94656512	10.364435195922852
chrX	88422400	88424448	12.558155059814453
chrX	88539136	88541184	9.894041061401367
chrX	88559616	88561664	11.139963150024414
chrX	88645632	88647680	16.581066131591797
chrX	88674304	88676352	12.34906005859375
chr4	96667648	96669696	12.342306137084961
chr4	96677888	96679936	11.363080978393555
chr4	96708608	96710656	12.895524978637695
chr2	180852736	180854784	12.034565925598145
chr2	181028864	181030912	13.155839920043945
chr2	181030912	181032960	12.224336624145508
chr2	181100544	181102592	9.971285820007324
chr2	181219328	181221376	10.148805618286133
chr2	181225472	181227520	11.254955291748047
chr2	181229568	181231616	10.9641752243042
chr2	181583872	181585920	9.851682662963867
chr21	22396928	22398976	14.104182243347168
chr21	23148544	23150592	13.018228530883789
chr1	92221440	92223488	9.629228591918945
chr1	92723200	92725248	9.926513671875
chr21	25452544	25454592	16.115236282348633
chr21	26124288	26126336	12.717001914978027
chr21	26142720	26144768	9.866312026977539
chr4	147183616	147185664	13.300512313842773
chr4	147619840	147621888	13.812704086303711
chr4	147621888	147623936	12.10845947265625
chr4	147625984	147628032	13.28230094909668
chr4	147638272	147640320	13.593839645385742
chr4	147642368	147644416	14.04919719696045
chr4	147648512	147650560	11.588414192199707
chr4	147652608	147654656	12.365803718566895
chr4	147660800	147662848	16.962017059326172
chr4	147677184	147679232	17.096330642700195
chr4	147681280	147683328	10.51503849029541
chr4	147685376	147687424	10.298818588256836
chr4	147687424	147689472	9.990758895874023
chr4	147693568	147695616	10.72730827331543
chr4	147716096	147718144	12.911572456359863
chr4	147748864	147750912	10.123600959777832
chr4	147755008	147757056	13.294909477233887
chr4	147777536	147779584	11.713777542114258
chr4	147791872	147793920	11.371207237243652
chr4	147795968	147798016	18.141963958740234
chr4	147845120	147847168	9.713693618774414
chr4	147982336	147984384	14.99487590789795
chr4	147998720	148000768	10.311456680297852
chr4	148023296	148025344	15.110054016113281
chr5	90640384	90642432	16.1557674407959
chr5	90787840	90789888	11.70509147644043
chr5	91183104	91185152	11.10655403137207
chr5	91230208	91232256	14.619600296020508
chr5	91328512	91330560	13.094980239868164
chr7	79900672	79902720	11.097633361816406
chr7	79958016	79960064	9.867474555969238
chr7	80033792	80035840	24.329036712646484
chr7	80168960	80171008	11.943803787231445
chr7	80183296	80185344	10.05798053741455
chr7	80244736	80246784	11.546537399291992
chr7	80250880	80252928	11.577028274536133
chr7	80500736	80502784	9.773183822631836
chr7	80525312	80527360	9.820777893066406
chr7	80758784	80760832	10.343534469604492
chr7	80764928	80766976	11.307744026184082
chr7	80785408	80787456	13.904752731323242
chr1	175816704	175818752	11.245660781860352
chr1	175962112	175964160	9.98685073852539
chr1	176015360	176017408	9.852228164672852
chr1	176048128	176050176	9.627965927124023
chr1	176152576	176154624	9.761238098144531
chr1	176154624	176156672	10.302109718322754
chr1	176158720	176160768	11.153973579406738
chr1	176168960	176171008	11.542950630187988
chr1	176179200	176181248	11.474504470825195
chr1	176181248	176183296	11.777887344360352
chr1	176201728	176203776	17.303171157836914
chr1	176207872	176209920	13.347887992858887
chr1	176439296	176441344	12.400206565856934
chr1	176566272	176568320	10.441549301147461
chr10	58099712	58101760	10.96399211883545
chr10	58163200	58165248	25.21261215209961
chr10	58257408	58259456	11.293886184692383
chr10	58286080	58288128	9.861266136169434
chr10	58308608	58310656	9.697270393371582
chr4	12062720	12064768	14.296427726745605
chr4	12173312	12175360	14.035609245300293
chr4	12242944	12244992	11.430215835571289
chr4	12275712	12277760	15.982007026672363
chr13	31854592	31856640	10.46912956237793
chr13	31936512	31938560	10.962718963623047
chr13	32063488	32065536	10.3941068649292
chr13	32110592	32112640	10.299861907958984
chr13	32309248	32311296	13.976507186889648
chr13	32319488	32321536	12.405500411987305
chr3	23433216	23435264	10.473660469055176
chr3	23453696	23455744	10.62840747833252
chr3	23455744	23457792	17.560779571533203
chr3	23633920	23635968	11.453449249267578
chr3	23713792	23715840	9.805020332336426
chr3	23758848	23760896	10.252695083618164
chr3	23762944	23764992	10.82005500793457
chr3	23803904	23805952	11.471110343933105
chr3	23814144	23816192	10.16104507446289
chr3	23945216	23947264	21.162736892700195
chr3	23953408	23955456	12.703088760375977
chr3	23963648	23965696	14.265043258666992
chr3	24201216	24203264	10.607913970947266
chr3	24238080	24240128	12.673911094665527
chr3	24244224	24246272	10.9442138671875
chr1	214112256	214114304	15.11133861541748
chr12	27207680	27209728	13.61083984375
chr12	27402240	27404288	10.923517227172852
chr12	27416576	27418624	9.723041534423828
chr12	27473920	27475968	10.253741264343262
chr12	27482112	27484160	10.378615379333496
chr12	27484160	27486208	10.07442569732666
chr12	27488256	27490304	14.710187911987305
chr12	27537408	27539456	9.992147445678711
chr12	27566080	27568128	12.147753715515137
chr12	27592704	27594752	14.201057434082031
chr8	87869440	87871488	10.56309700012207
chr17	79732736	79734784	13.1842622756958
chr17	79749120	79751168	11.715142250061035
chr17	80001024	80003072	11.382028579711914
chr17	80035840	80037888	10.993422508239746
chr17	80076800	80078848	13.80505657196045
chr17	80105472	80107520	12.537479400634766
chr17	80121856	80123904	11.128660202026367
chr17	80130048	80132096	13.834585189819336
chr17	80168960	80171008	9.697778701782227
chr17	80177152	80179200	15.476916313171387
chr17	80191488	80193536	15.840215682983398
chr17	80216064	80218112	14.063720703125
chr17	80220160	80222208	10.19855785369873
chr17	80236544	80238592	11.51799488067627
chr17	80320512	80322560	11.751256942749023
chr17	80324608	80326656	11.260985374450684
chr17	80367616	80369664	9.885876655578613
chr17	80427008	80429056	10.263028144836426
chr17	80568320	80570368	11.6259183883667
chr17	80582656	80584704	16.2691707611084
chr17	80586752	80588800	10.537543296813965
chr17	80607232	80609280	11.927460670471191
chr17	80615424	80617472	10.310334205627441
chr17	80617472	80619520	10.087244033813477
chr17	80619520	80621568	16.039165496826172
chr17	80637952	80640000	11.614198684692383
chr17	80648192	80650240	17.98525047302246
chr17	54491136	54493184	9.904228210449219
chr17	54509568	54511616	15.36310863494873
chr17	54515712	54517760	13.920191764831543
chr17	54794240	54796288	14.887266159057617
chr17	54796288	54798336	20.639389038085938
chr17	54898688	54900736	10.969075202941895
chr17	54906880	54908928	9.695976257324219
chr17	54962176	54964224	10.619244575500488
chr17	55160832	55162880	10.520377159118652
chr20	6524928	6526976	10.925973892211914
chr3	111740928	111742976	13.719244003295898
chr3	111783936	111785984	18.710750579833984
chr3	111785984	111788032	11.960456848144531
chr3	111790080	111792128	11.35648250579834
chr3	111798272	111800320	11.553389549255371
chr3	111843328	111845376	12.040919303894043
chr3	111845376	111847424	12.755826950073242
chr3	111880192	111882240	12.759269714355469
chr3	111900672	111902720	9.763647079467773
chr3	111902720	111904768	12.664039611816406
chr3	111974400	111976448	15.412569046020508
chr3	111982592	111984640	10.345053672790527
chr3	111984640	111986688	10.324549674987793
chr3	112019456	112021504	10.452607154846191
chr3	112230400	112232448	19.756778717041016
chr3	112269312	112271360	9.683384895324707
chr3	112273408	112275456	18.761005401611328
chr3	112291840	112293888	12.021535873413086
chr3	112293888	112295936	15.363983154296875
chr3	112297984	112300032	17.387971878051758
chr3	112304128	112306176	22.114110946655273
chr3	112332800	112334848	17.314037322998047
chr3	112336896	112338944	11.554402351379395
chr3	112338944	112340992	10.86161994934082
chr3	112361472	112363520	11.901252746582031
chr3	112371712	112373760	17.039493560791016
chr3	112390144	112392192	30.666744232177734
chr1	247332864	247334912	13.117403984069824
chr1	247363584	247365632	12.477814674377441
chr5	82272256	82274304	14.268180847167969
chr5	82286592	82288640	9.622381210327148
chr5	82358272	82360320	11.098194122314453
chr5	82780160	82782208	10.010141372680664
chr5	82794496	82796544	10.081792831420898
chr8	60454912	60456960	10.70212459564209
chr8	60502016	60504064	11.32129955291748
chr8	60565504	60567552	11.382265090942383
chr8	60604416	60606464	11.620434761047363
chr8	60647424	60649472	11.726916313171387
chr8	60651520	60653568	13.50108814239502
chr1	211251200	211253248	10.959543228149414
chr1	211255296	211257344	16.371906280517578
chr1	211302400	211304448	11.437398910522461
chr1	211304448	211306496	11.939143180847168
chr1	211392512	211394560	10.299100875854492
chr1	211652608	211654656	12.0411958694458
chr10	113582080	113584128	25.899883270263672
chr10	113625088	113627136	16.130151748657227
chr10	113698816	113700864	10.647743225097656
chr10	113879040	113881088	12.763272285461426
chr10	114149376	114151424	12.504850387573242
chr10	114167808	114169856	10.7047119140625
chr10	114171904	114173952	12.402901649475098
chrX	27430912	27432960	27.193639755249023
chr1	235911168	235913216	11.529358863830566
chr1	235915264	235917312	15.47259521484375
chr1	235933696	235935744	9.646492004394531
chr1	235964416	235966464	10.694703102111816
chr1	235968512	235970560	11.246753692626953
chr1	235986944	235988992	10.820589065551758
chr1	235993088	235995136	13.745831489562988
chr1	236023808	236025856	9.7412109375
chr1	236025856	236027904	15.171610832214355
chr1	236036096	236038144	12.761934280395508
chr1	236038144	236040192	12.586569786071777
chr1	236046336	236048384	13.66553020477295
chr1	236058624	236060672	10.224326133728027
chr1	236060672	236062720	14.527173042297363
chr1	236267520	236269568	11.365438461303711
chr1	236349440	236351488	15.605047225952148
chr1	236464128	236466176	10.701197624206543
chr1	236515328	236517376	11.040712356567383
chr2	105035776	105037824	9.69579029083252
chr12	95002624	95004672	9.925886154174805
chr12	95021056	95023104	9.943614959716797
chr12	95029248	95031296	9.605772018432617
chr12	95037440	95039488	12.54426383972168
chr12	95041536	95043584	14.764589309692383
chr12	95064064	95066112	10.331151008605957
chr12	95066112	95068160	11.182558059692383
chr12	95068160	95070208	14.36393928527832
chr12	95070208	95072256	10.666187286376953
chr12	95111168	95113216	10.29687213897705
chr12	95121408	95123456	10.258369445800781
chr12	95152128	95154176	11.01777172088623
chr2	157784064	157786112	10.538084030151367
chr2	157792256	157794304	11.714303970336914
chr2	158031872	158033920	9.70461654663086
chr2	158306304	158308352	14.487306594848633
chr2	158316544	158318592	14.543818473815918
chr2	158322688	158324736	10.455041885375977
chr4	84178944	84180992	10.206777572631836
chr4	84379648	84381696	18.252063751220703
chr4	84389888	84391936	27.854190826416016
chr9	12183552	12185600	13.525688171386719
chr9	12191744	12193792	18.725753784179688
chr9	12232704	12234752	11.802874565124512
chr9	12249088	12251136	12.2282133102417
chr3	160462848	160464896	13.2255277633667
chr3	160505856	160507904	10.356950759887695
chr3	160522240	160524288	14.57304859161377
chr3	160536576	160538624	10.149815559387207
chr3	160561152	160563200	15.162991523742676
chr3	160579584	160581632	12.91862678527832
chr3	160581632	160583680	11.936098098754883
chr3	160591872	160593920	12.657011032104492
chr3	160643072	160645120	9.872655868530273
chr3	160645120	160647168	11.138290405273438
chr3	160679936	160681984	11.161491394042969
chr3	160946176	160948224	15.127057075500488
chr3	160956416	160958464	16.66462516784668
chr3	161095680	161097728	12.549633979797363
chr3	161222656	161224704	11.740005493164062
chr3	161550336	161552384	13.127771377563477
chr9	28442624	28444672	9.711189270019531
chr5	152385536	152387584	9.99299144744873
chr4	78682112	78684160	11.308088302612305
chr4	78710784	78712832	10.399213790893555
chr4	78804992	78807040	10.122001647949219
chr4	78913536	78915584	14.904643058776855
chr4	78917632	78919680	10.265191078186035
chr4	78936064	78938112	11.732019424438477
chr4	78942208	78944256	17.236846923828125
chr4	78944256	78946304	15.550870895385742
chr4	78946304	78948352	13.518457412719727
chr4	78952448	78954496	24.838722229003906
chr4	79288320	79290368	11.274564743041992
chr4	79355904	79357952	13.565980911254883
chr2	153583616	153585664	11.374926567077637
chr2	153798656	153800704	11.25336742401123
chr2	153851904	153853952	9.791372299194336
chr2	153866240	153868288	10.302837371826172
chr18	64954368	64956416	9.75601577758789
chr17	80513024	80515072	10.08612060546875
chr17	80535552	80537600	10.139847755432129
chr17	80674816	80676864	12.917617797851562
chr17	80689152	80691200	10.091670036315918
chr17	80748544	80750592	12.171609878540039
chr17	80758784	80760832	10.748735427856445
chr17	80787456	80789504	10.507975578308105
chr17	80789504	80791552	10.858181953430176
chr17	80805888	80807936	10.68553352355957
chr17	80883712	80885760	10.283212661743164
chr17	80891904	80893952	12.725563049316406
chr17	80947200	80949248	9.876998901367188
chr16	8318976	8321024	22.849306106567383
chr16	8341504	8343552	15.3391695022583
chr16	8470528	8472576	10.15023136138916
chr22	44292096	44294144	10.3943510055542
chr22	44820480	44822528	10.065866470336914
chr5	67672064	67674112	11.669164657592773
chr1	92907520	92909568	10.798944473266602
chr1	92928000	92930048	12.302423477172852
chr1	92940288	92942336	9.688714981079102
chr1	93032448	93034496	10.02894115447998
chr1	93112320	93114368	11.284261703491211
chr1	93122560	93124608	11.037137031555176
chr1	93128704	93130752	20.07334327697754
chr1	93143040	93145088	13.964619636535645
chr1	93151232	93153280	14.795915603637695
chr1	93159424	93161472	12.653436660766602
chr1	93173760	93175808	15.960580825805664
chr1	93184000	93186048	12.816156387329102
chr1	93200384	93202432	11.629653930664062
chr1	93227008	93229056	10.225069999694824
chr1	93231104	93233152	11.457574844360352
chr1	93233152	93235200	10.413995742797852
chr1	93241344	93243392	14.673428535461426
chr1	93243392	93245440	10.663542747497559
chr1	93345792	93347840	9.80113697052002
chr1	93515776	93517824	10.287596702575684
chr1	93544448	93546496	13.894317626953125
chr1	93558784	93560832	12.127786636352539
chr12	72300544	72302592	10.762171745300293
chr12	72335360	72337408	9.762319564819336
chr5	28155904	28157952	11.84196949005127
chr5	28733440	28735488	9.842148780822754
chr5	28817408	28819456	20.185779571533203
chr5	28862464	28864512	9.624246597290039
chr12	2811904	2813952	10.293818473815918
chr12	2834432	2836480	10.751985549926758
chr12	2846720	2848768	10.986705780029297
chr12	2867200	2869248	10.470370292663574
chr12	2875392	2877440	15.757830619812012
chr12	2918400	2920448	11.937532424926758
chr12	2926592	2928640	15.907856941223145
chr12	2951168	2953216	13.831220626831055
chr12	2994176	2996224	16.97026824951172
chr12	2996224	2998272	18.2742977142334
chr12	3000320	3002368	9.774185180664062
chr12	3010560	3012608	14.780847549438477
chr12	3018752	3020800	9.675254821777344
chr12	3041280	3043328	11.175618171691895
chr12	3213312	3215360	9.980350494384766
chr12	3221504	3223552	9.677186965942383
chr12	3235840	3237888	10.44680404663086
chr12	3315712	3317760	11.66522216796875
chr12	3319808	3321856	10.638448715209961
chr12	3330048	3332096	9.811470985412598
chr12	3366912	3368960	12.17936897277832
chr12	3389440	3391488	10.837369918823242
chr12	3461120	3463168	10.802980422973633
chr12	3465216	3467264	10.863554000854492
chr13	100177920	100179968	9.931940078735352
chr18	72124416	72126464	10.057195663452148
chr18	72136704	72138752	13.168688774108887
chr8	85086208	85088256	10.825275421142578
chr8	85100544	85102592	16.475297927856445
chr8	85102592	85104640	12.816889762878418
chr8	85143552	85145600	11.169768333435059
chr8	85248000	85250048	10.817355155944824
chr8	85252096	85254144	10.809112548828125
chr8	85399552	85401600	13.126388549804688
chrX	83007488	83009536	10.122770309448242
chr5	130367488	130369536	13.740137100219727
chr17	28321792	28323840	10.24219036102295
chr17	28538880	28540928	9.811395645141602
chr17	28542976	28545024	13.604512214660645
chr17	28557312	28559360	10.012510299682617
chr17	28559360	28561408	9.827014923095703
chr17	28588032	28590080	12.67410945892334
