chrom	start	end	ATACseq_Shap
chr20	19898368	19900416	196.20433044433594
chr6	166400000	166402048	474.20013427734375
chr5	159037440	159039488	246.89016723632812
chr5	159059968	159062016	313.1086120605469
chr4	15233024	15235072	196.1678466796875
chr4	15302656	15304704	367.5106201171875
chr4	15468544	15470592	197.29249572753906
chr4	15955968	15958016	944.4143676757812
chr4	15962112	15964160	289.0361633300781
chr2	45023232	45025280	221.06069946289062
chr14	44132352	44134400	201.50091552734375
chr14	44316672	44318720	282.2893981933594
chr3	110168064	110170112	398.34228515625
chr3	110180352	110182400	371.93572998046875
chr3	110221312	110223360	213.4098663330078
chr3	110235648	110237696	196.6957244873047
chr3	110307328	110309376	380.609619140625
chr3	110340096	110342144	282.22265625
chr3	110342144	110344192	380.72747802734375
chr3	110346240	110348288	248.8732452392578
chr3	110376960	110379008	227.8670196533203
chr3	110383104	110385152	313.51092529296875
chr3	110413824	110415872	384.92864990234375
chr3	110419968	110422016	282.958740234375
chr3	110422016	110424064	209.453369140625
chr3	110487552	110489600	292.6744384765625
chr3	110526464	110528512	275.4267272949219
chr3	110567424	110569472	208.9456787109375
chr1	209745920	209747968	198.75502014160156
chr1	210071552	210073600	340.5289611816406
chr1	210122752	210124800	272.98321533203125
chr1	210241536	210243584	228.76388549804688
chr1	210393088	210395136	231.67532348632812
chr1	210583552	210585600	574.6181030273438
chr5	154972160	154974208	227.1963653564453
chr7	50534400	50536448	204.1033172607422
chr7	50610176	50612224	262.68109130859375
chr7	50636800	50638848	245.69509887695312
chr7	51044352	51046400	214.4933319091797
chr7	69517312	69519360	227.57760620117188
chr18	36808704	36810752	294.39862060546875
chr18	36941824	36943872	413.495849609375
chr18	37777408	37779456	313.2455139160156
chr16	22679552	22681600	216.5416717529297
chr16	23025664	23027712	226.30215454101562
chr16	23070720	23072768	249.63595581054688
chr16	23080960	23083008	220.6459503173828
chr16	23123968	23126016	213.01669311523438
chr16	23408640	23410688	212.0208282470703
chr4	18366464	18368512	225.990478515625
chr4	18933760	18935808	318.8839111328125
chr9	119502848	119504896	210.8329620361328
chr2	196067328	196069376	312.3768310546875
chr2	196130816	196132864	231.724365234375
chr12	30416896	30418944	227.3126983642578
chr12	30590976	30593024	386.9682922363281
chr12	30842880	30844928	217.92495727539062
chr6	107059200	107061248	352.79193115234375
chr6	107096064	107098112	207.8065948486328
chr6	107673600	107675648	484.38836669921875
chr6	107698176	107700224	317.07684326171875
chr6	107704320	107706368	342.90167236328125
chr6	18595840	18597888	650.7059326171875
chr1	204564480	204566528	458.42303466796875
chr1	204836864	204838912	283.8359069824219
chr1	205484032	205486080	230.48818969726562
chr1	205488128	205490176	250.7620086669922
chr10	115353600	115355648	296.80963134765625
chr10	115761152	115763200	331.9118347167969
chr10	115765248	115767296	201.2054443359375
chr10	115771392	115773440	482.2518005371094
chr10	115775488	115777536	207.9182891845703
chr8	28418048	28420096	462.58990478515625
chr8	28700672	28702720	205.2592315673828
chr8	28758016	28760064	219.7849578857422
chr8	28823552	28825600	198.707275390625
chr8	29003776	29005824	579.2931518554688
chr8	29124608	29126656	229.5100860595703
chr8	29313024	29315072	294.8529968261719
chr8	29319168	29321216	570.5857543945312
chr8	29339648	29341696	318.55682373046875
chr3	88141824	88143872	312.3358154296875
chr1	8003584	8005632	229.5064239501953
chr1	8007680	8009728	216.3915557861328
chr1	8040448	8042496	236.0924835205078
chr1	8046592	8048640	196.0885467529297
chr1	8060928	8062976	250.556884765625
chr1	8237056	8239104	196.25405883789062
chr1	8341504	8343552	292.15740966796875
chr1	8372224	8374272	631.4149169921875
chr1	8376320	8378368	305.50030517578125
chr1	8394752	8396800	354.1281433105469
chr1	8396800	8398848	391.8773498535156
chr1	8398848	8400896	489.619873046875
chr1	8407040	8409088	316.15740966796875
chr1	8411136	8413184	239.3134002685547
chr1	8456192	8458240	205.4280548095703
chr1	8462336	8464384	232.6677703857422
chr1	8509440	8511488	318.200439453125
chr1	8513536	8515584	196.59234619140625
chr1	8515584	8517632	283.1839599609375
chr1	8540160	8542208	367.7796630859375
chr1	8622080	8624128	297.92437744140625
chr1	8671232	8673280	233.4156951904297
chr1	8701952	8704000	224.5845184326172
chr1	8726528	8728576	448.01068115234375
chr1	8738816	8740864	436.7306213378906
chr15	91693056	91695104	208.9641571044922
chr12	7174144	7176192	405.43463134765625
chr12	7239680	7241728	322.2051086425781
chr12	7368704	7370752	488.69873046875
chr12	7374848	7376896	412.5848083496094
chr12	7432192	7434240	266.67950439453125
chr1	117067776	117069824	396.77386474609375
chr1	117209088	117211136	315.1842956542969
chr1	117225472	117227520	202.8096466064453
chr1	117311488	117313536	314.9508972167969
chr1	117340160	117342208	244.68380737304688
chr1	117352448	117354496	347.65118408203125
chr1	117362688	117364736	303.95086669921875
chr1	117381120	117383168	242.96826171875
chr1	117391360	117393408	593.6949462890625
chr1	117446656	117448704	545.167724609375
chr1	117499904	117501952	224.5485382080078
chr1	117604352	117606400	277.7789306640625
chr1	117753856	117755904	275.8363952636719
chr1	117757952	117760000	554.7413330078125
chr1	117895168	117897216	1082.486572265625
chr1	117927936	117929984	300.1927185058594
chr13	39776256	39778304	236.75601196289062
chr13	39874560	39876608	236.00167846679688
chr13	39880704	39882752	210.2117919921875
chr13	40108032	40110080	234.25650024414062
chr13	73578496	73580544	210.3032989501953
chr13	73596928	73598976	565.751953125
chr13	73656320	73658368	259.9879150390625
chr13	73676800	73678848	336.5020446777344
chr13	73803776	73805824	351.3426818847656
chr13	73805824	73807872	289.90313720703125
chr13	73807872	73809920	418.92816162109375
chrX	6533120	6535168	211.6427459716797
chrX	6676480	6678528	294.0392150878906
chrX	6707200	6709248	313.4641418457031
chrX	6750208	6752256	244.482177734375
chrX	6815744	6817792	200.2592315673828
chrX	6942720	6944768	218.93408203125
chrX	6959104	6961152	227.68551635742188
chr2	180471808	180473856	198.95101928710938
chr2	180477952	180480000	228.22824096679688
chr2	180504576	180506624	199.9163818359375
chr2	180523008	180525056	300.4444274902344
chr2	180570112	180572160	252.89266967773438
chr2	180572160	180574208	205.13180541992188
chr2	180586496	180588544	323.6417541503906
chr2	180625408	180627456	242.931884765625
chr2	180627456	180629504	205.4140625
chr2	180905984	180908032	206.0212860107422
chr2	180975616	180977664	196.93739318847656
chr2	180977664	180979712	202.25485229492188
chr2	181037056	181039104	315.3327331542969
chr8	120123392	120125440	479.1878356933594
chr8	120350720	120352768	378.0282897949219
chr8	120365056	120367104	269.52166748046875
chr8	120371200	120373248	220.097412109375
chr8	120373248	120375296	265.7723083496094
chr8	120395776	120397824	203.98837280273438
chr8	120403968	120406016	286.0448303222656
chr8	120420352	120422400	284.34393310546875
chr8	120938496	120940544	780.5630493164062
chr8	120950784	120952832	536.4713134765625
chr6	16228352	16230400	304.80438232421875
chr6	16347136	16349184	229.2121124267578
chr6	16351232	16353280	309.890869140625
chr6	16390144	16392192	258.71868896484375
chr6	16396288	16398336	201.4570770263672
chr6	16420864	16422912	315.09381103515625
chr6	16449536	16451584	523.4230346679688
chr6	16472064	16474112	609.8010864257812
chr6	16498688	16500736	210.99472045898438
chr6	16504832	16506880	318.15350341796875
chr6	16523264	16525312	198.7636260986328
chr6	16703488	16705536	223.64859008789062
chr6	16711680	16713728	223.98440551757812
chr6	16723968	16726016	253.3745880126953
chr6	16740352	16742400	213.4417266845703
chr6	16789504	16791552	302.8296813964844
chr6	16799744	16801792	307.21405029296875
chr6	16836608	16838656	214.62893676757812
chr6	16848896	16850944	473.88348388671875
chr6	16867328	16869376	205.15625
chr6	16902144	16904192	233.60604858398438
chr6	16908288	16910336	268.9483642578125
chr6	16928768	16930816	222.38552856445312
chr6	16963584	16965632	207.13735961914062
chr6	17084416	17086464	214.35580444335938
chr6	17086464	17088512	584.7999267578125
chr6	17115136	17117184	685.8101806640625
chr7	101136384	101138432	199.4255828857422
chr7	101142528	101144576	239.19967651367188
chr7	101378048	101380096	217.4427490234375
chr7	101400576	101402624	418.96771240234375
chr7	101486592	101488640	230.6844482421875
chr7	101527552	101529600	278.57452392578125
chr12	94056448	94058496	297.63531494140625
chr12	94089216	94091264	277.1505432128906
chr12	94091264	94093312	233.5009765625
chr12	94171136	94173184	207.5906524658203
chr12	94261248	94263296	351.51739501953125
chr12	94289920	94291968	266.4471435546875
chr12	94300160	94302208	251.6995391845703
chr12	94304256	94306304	361.68170166015625
chr12	94326784	94328832	344.95159912109375
chr12	94427136	94429184	220.68936157226562
chr12	94433280	94435328	213.6337127685547
chr12	94531584	94533632	391.8167419433594
chr12	94545920	94547968	321.3930969238281
chr3	128598016	128600064	206.69869995117188
chr9	124039168	124041216	344.8502197265625
chrX	100515840	100517888	240.43896484375
chrX	100534272	100536320	221.11080932617188
chrX	100542464	100544512	230.5586700439453
chrX	100556800	100558848	221.62130737304688
chrX	100636672	100638720	468.6133728027344
chrX	100685824	100687872	304.91632080078125
chr2	190406656	190408704	238.68896484375
chr2	190451712	190453760	199.1048583984375
chr2	190468096	190470144	373.33551025390625
chr2	190533632	190535680	211.2630615234375
chr2	190607360	190609408	224.6427459716797
chr2	190627840	190629888	212.0408172607422
chr2	190636032	190638080	249.73440551757812
chr2	190648320	190650368	254.2013397216797
chr2	190662656	190664704	205.26904296875
chr2	190746624	190748672	287.2346496582031
chr2	191154176	191156224	307.0148620605469
chr2	191164416	191166464	492.482177734375
chr20	3053568	3055616	248.279052734375
chr20	3397632	3399680	321.0354919433594
chr20	3514368	3516416	433.1646423339844
chr20	3612672	3614720	202.96803283691406
chr20	3614720	3616768	237.4713134765625
chr20	3889152	3891200	207.88571166992188
chr7	50092032	50094080	248.8763885498047
chr7	50141184	50143232	371.59332275390625
chr7	50204672	50206720	197.65846252441406
chr7	50345984	50348032	249.52413940429688
chr7	50403328	50405376	210.1134033203125
chr7	50432000	50434048	240.6025390625
chr7	50436096	50438144	318.759033203125
chr18	7036928	7038976	203.00054931640625
chr6	35919872	35921920	323.86785888671875
chr6	35956736	35958784	237.3640594482422
chr6	36026368	36028416	300.56927490234375
chr6	36030464	36032512	292.4174499511719
chr6	36065280	36067328	200.3102264404297
chr6	36126720	36128768	206.6457977294922
chr18	59697152	59699200	382.31695556640625
chr18	59783168	59785216	264.16387939453125
chr18	60018688	60020736	283.3417053222656
chr18	60043264	60045312	196.1920166015625
chr18	60358656	60360704	196.45962524414062
chr18	60370944	60372992	241.02279663085938
chr18	60549120	60551168	459.88525390625
chr8	9775104	9777152	256.1113586425781
chr8	9949184	9951232	328.75335693359375
chr8	9994240	9996288	292.79876708984375
chr8	10424320	10426368	602.1008911132812
chr8	10547200	10549248	263.36724853515625
chr1	177926144	177928192	282.40948486328125
chr1	177975296	177977344	247.218994140625
chr1	178237440	178239488	292.8548889160156
chr1	178262016	178264064	237.29592895507812
chr1	178274304	178276352	197.792236328125
chr1	178348032	178350080	197.33416748046875
chr1	178417664	178419712	235.90353393554688
chr1	178450432	178452480	369.29241943359375
chr1	178464768	178466816	239.1057586669922
chr1	178724864	178726912	214.7623291015625
chr1	178767872	178769920	274.3426818847656
chr3	146403328	146405376	231.8716278076172
chr3	146421760	146423808	292.11285400390625
chr3	146491392	146493440	274.66790771484375
chr3	146495488	146497536	221.8486328125
chr3	146499584	146501632	327.6820983886719
chr3	146503680	146505728	302.66888427734375
chr3	146505728	146507776	380.84246826171875
chr3	146507776	146509824	330.27960205078125
chr3	146546688	146548736	284.4979248046875
chr3	146550784	146552832	443.75933837890625
chr3	146714624	146716672	216.7525634765625
chr3	146733056	146735104	234.465087890625
chr3	146812928	146814976	213.8058319091797
chr3	147120128	147122176	408.05450439453125
chr7	41955328	41957376	210.153564453125
chr7	41996288	41998336	242.29623413085938
chr7	42010624	42012672	205.0526123046875
chr7	42338304	42340352	233.6434783935547
chr7	42340352	42342400	268.7711486816406
chr7	42350592	42352640	275.63629150390625
chr7	42379264	42381312	226.8818817138672
chr7	42573824	42575872	227.30258178710938
chrX	43749376	43751424	304.10101318359375
chr17	29038592	29040640	228.209716796875
chr17	29134848	29136896	234.29226684570312
chr17	29239296	29241344	283.46221923828125
chr17	29616128	29618176	197.9954833984375
chr5	109191168	109193216	260.24530029296875
chr5	109328384	109330432	311.29608154296875
chr5	109387776	109389824	250.7070770263672
chr5	109404160	109406208	255.47207641601562
chr5	109426688	109428736	200.13555908203125
chr5	109451264	109453312	222.1973419189453
chr5	109457408	109459456	418.8323669433594
chr5	109459456	109461504	199.66468811035156
chr5	109684736	109686784	228.267822265625
chr5	109688832	109690880	581.9654541015625
chr1	70131712	70133760	302.17559814453125
chr11	36468736	36470784	263.9708557128906
chr11	36554752	36556800	458.9073181152344
chr11	36773888	36775936	400.34808349609375
chr4	172828672	172830720	233.95230102539062
chr4	173012992	173015040	257.4062194824219
chr10	110575616	110577664	434.458984375
chr10	110628864	110630912	304.5169677734375
chr10	110651392	110653440	301.8262939453125
chr10	110663680	110665728	331.037109375
chr10	110686208	110688256	253.29806518554688
chr10	110702592	110704640	429.3977966308594
chr10	110706688	110708736	319.0723571777344
chr10	110725120	110727168	279.2886962890625
chr10	110757888	110759936	242.96694946289062
chr10	110800896	110802944	216.3029022216797
chr10	111034368	111036416	235.08316040039062
chr10	111210496	111212544	270.1941223144531
chr15	80152576	80154624	197.5157928466797
chr15	80160768	80162816	257.92486572265625
chr15	80173056	80175104	239.55844116210938
chr15	80181248	80183296	288.4578552246094
chr15	80275456	80277504	333.0304870605469
chr15	80316416	80318464	528.7884521484375
chr15	80318464	80320512	303.90509033203125
chr15	80324608	80326656	233.96240234375
chr15	80422912	80424960	282.83721923828125
chr15	80480256	80482304	197.2992401123047
chr15	80488448	80490496	316.9527893066406
chr15	80695296	80697344	389.8237609863281
chr11	92340224	92342272	387.5129699707031
chr11	92878848	92880896	234.9630126953125
chr11	92893184	92895232	224.37905883789062
chr11	93169664	93171712	198.0814666748047
chr2	60014592	60016640	199.91017150878906
chr2	60549120	60551168	437.422119140625
chr2	60581888	60583936	794.7308349609375
chr11	127520768	127522816	233.1613006591797
chr11	128030720	128032768	237.3738555908203
chr20	44744704	44746752	338.62371826171875
chr20	44746752	44748800	371.6041259765625
chr16	3399680	3401728	229.90640258789062
chr16	3514368	3516416	215.7447967529297
chr16	3878912	3880960	203.22811889648438
chr8	95602688	95604736	350.64434814453125
chr8	95889408	95891456	896.23828125
chr16	61298688	61300736	245.57479858398438
chr3	78505984	78508032	550.0729370117188
chr3	78557184	78559232	228.6390380859375
chr3	78579712	78581760	395.72955322265625
chr3	78581760	78583808	872.4542236328125
chr3	78604288	78606336	544.0150146484375
chr3	78632960	78635008	351.2869567871094
chr12	68732928	68734976	366.8824462890625
chr12	68796416	68798464	303.11767578125
chr12	68800512	68802560	201.50396728515625
chr12	68931584	68933632	334.16925048828125
chr12	69156864	69158912	221.43270874023438
chr12	69234688	69236736	286.5211181640625
chr12	69238784	69240832	440.3833923339844
chr12	69251072	69253120	452.6982421875
chr12	69265408	69267456	545.7385864257812
chr12	69359616	69361664	267.3639831542969
chr12	69361664	69363712	244.74191284179688
chr12	91576320	91578368	350.77056884765625
chr12	91734016	91736064	277.3028564453125
chr12	91772928	91774976	265.901611328125
chr12	91774976	91777024	233.6027374267578
chr12	91777024	91779072	376.3110046386719
chr12	91779072	91781120	460.39080810546875
chr12	91830272	91832320	274.68255615234375
chr12	91873280	91875328	214.481201171875
chr12	92407808	92409856	212.68276977539062
chr8	96180224	96182272	304.89605712890625
chr8	96227328	96229376	557.5855102539062
chr11	45109248	45111296	296.6473693847656
chr5	132001792	132003840	314.7099609375
chr5	132020224	132022272	227.86441040039062
chr5	132024320	132026368	200.9622344970703
chr5	132073472	132075520	254.21505737304688
chr5	132085760	132087808	316.56646728515625
chr5	132093952	132096000	721.5645751953125
chr5	132100096	132102144	208.59786987304688
chr5	132102144	132104192	494.0914611816406
chr5	132106240	132108288	210.7797393798828
chr5	132136960	132139008	358.72161865234375
chr5	132167680	132169728	210.2800750732422
chr5	132214784	132216832	301.6827087402344
chr1	177772544	177774592	238.94021606445312
chr1	177776640	177778688	308.1915283203125
chr1	177846272	177848320	339.44683837890625
chr1	177848320	177850368	261.8629150390625
chr1	177862656	177864704	396.5694580078125
chr1	177868800	177870848	236.5745849609375
chr1	177872896	177874944	506.0443420410156
chr1	177881088	177883136	257.7888488769531
chr1	177930240	177932288	210.9310302734375
chr1	177983488	177985536	227.6436767578125
chr1	178501632	178503680	623.3402099609375
chr7	120731648	120733696	359.8462219238281
chr7	120739840	120741888	229.04391479492188
chr1	119271424	119273472	259.83807373046875
chr1	119474176	119476224	304.1330871582031
chr6	40550400	40552448	275.16412353515625
chr6	41181184	41183232	208.6029815673828
chr6	41191424	41193472	232.462158203125
chr5	168065024	168067072	204.61856079101562
chr5	168085504	168087552	286.35150146484375
chr5	168089600	168091648	592.703125
chr5	168105984	168108032	429.61669921875
chr5	168120320	168122368	206.26168823242188
chr5	168130560	168132608	276.8534240722656
chr5	168179712	168181760	383.92169189453125
chr5	168208384	168210432	412.67486572265625
chr5	168226816	168228864	237.7710418701172
chr5	168554496	168556544	230.5836944580078
chr5	168747008	168749056	358.8909606933594
chrX	111538176	111540224	223.5772247314453
chrX	111593472	111595520	239.37295532226562
chr9	108849152	108851200	216.05563354492188
chr9	109453312	109455360	216.3936004638672
chr9	109518848	109520896	325.33587646484375
chr9	109639680	109641728	271.68365478515625
chr16	66381824	66383872	344.9238586425781
chr5	13123584	13125632	197.8868408203125
chr5	13389824	13391872	212.143310546875
chr12	108539904	108541952	377.2808532714844
chr12	108550144	108552192	352.2699890136719
chr12	109092864	109094912	218.38223266601562
chr5	64624640	64626688	227.81430053710938
chr5	64634880	64636928	204.72767639160156
chr5	64661504	64663552	211.5103302001953
chr5	64665600	64667648	442.6592712402344
chr5	64741376	64743424	606.1038818359375
chr5	64763904	64765952	201.6229248046875
chr5	64788480	64790528	401.4759826660156
chr5	64800768	64802816	221.1072998046875
chr5	64829440	64831488	340.5542297363281
chr5	64837632	64839680	212.17361450195312
chr5	64868352	64870400	525.367919921875
chr5	65382400	65384448	258.6876525878906
chr7	155766784	155768832	210.46884155273438
chr7	155813888	155815936	412.7567443847656
chr7	156696576	156698624	208.23965454101562
chr17	5513216	5515264	253.3604278564453
chr17	5515264	5517312	284.10308837890625
chr17	5525504	5527552	279.54705810546875
chr5	24934400	24936448	215.8505401611328
chr1	114978816	114980864	262.50921630859375
chr1	115529728	115531776	289.5723571777344
chr1	115544064	115546112	376.3985290527344
chr1	115628032	115630080	239.61813354492188
chr1	115668992	115671040	269.1412658691406
chr1	115677184	115679232	219.2253875732422
chr1	115679232	115681280	290.119873046875
chr1	115681280	115683328	208.8168487548828
chr1	115705856	115707904	362.12457275390625
chr1	115771392	115773440	1051.976318359375
chr1	115781632	115783680	547.4223022460938
chr1	115806208	115808256	337.54803466796875
chr12	72693760	72695808	237.16921997070312
chr22	41021440	41023488	237.39511108398438
chr22	41027584	41029632	208.1165008544922
chr22	41052160	41054208	207.7412872314453
chr22	41181184	41183232	245.26235961914062
chr22	41517056	41519104	313.1199035644531
chr22	41525248	41527296	225.29421997070312
chr10	115652608	115654656	209.2581787109375
chr11	36702208	36704256	648.0218505859375
chr3	111226880	111228928	238.2839813232422
chr3	111251456	111253504	238.7683868408203
chr3	111310848	111312896	203.72415161132812
chr3	111521792	111523840	815.0737915039062
chr3	111527936	111529984	588.6116333007812
chr3	111529984	111532032	606.130615234375
chr3	111534080	111536128	351.50909423828125
chr3	111552512	111554560	291.48406982421875
chr3	111589376	111591424	294.530517578125
chr3	111591424	111593472	287.20440673828125
chr3	111593472	111595520	375.70697021484375
chr3	111595520	111597568	333.4341125488281
chr3	111603712	111605760	309.480712890625
chr3	111630336	111632384	250.04586791992188
chr4	80302080	80304128	209.6065673828125
chr4	80308224	80310272	241.40805053710938
chr4	80349184	80351232	309.4152526855469
chr4	80392192	80394240	377.1276550292969
chr4	80406528	80408576	341.00030517578125
chr4	80422912	80424960	252.2075958251953
chr4	80433152	80435200	379.3188781738281
chr4	80445440	80447488	235.9246826171875
chr4	80453632	80455680	274.26068115234375
chr4	80537600	80539648	319.8936462402344
chr4	80539648	80541696	198.15908813476562
chr4	80607232	80609280	263.3928527832031
chr4	80781312	80783360	239.2192840576172
chr4	80830464	80832512	327.5355529785156
chr4	80988160	80990208	792.8162841796875
chr3	190320640	190322688	311.66937255859375
chr3	190384128	190386176	211.336181640625
chr3	190633984	190636032	228.390869140625
chr3	190644224	190646272	244.0016632080078
chr3	190717952	190720000	277.3836669921875
chr3	190728192	190730240	355.1173095703125
chr3	190824448	190826496	358.902099609375
chr3	190861312	190863360	423.1285095214844
chr3	190971904	190973952	472.6526794433594
chr3	190996480	190998528	209.22921752929688
chr13	72675328	72677376	271.6805114746094
chr13	72763392	72765440	203.1863250732422
chrX	28542976	28545024	200.031005859375
chrX	28585984	28588032	339.55194091796875
chrX	28700672	28702720	220.2306671142578
chrX	28712960	28715008	244.53475952148438
chrX	28764160	28766208	199.5276336669922
chr4	14292992	14295040	203.20529174804688
chr4	14344192	14346240	344.509033203125
chr4	14374912	14376960	252.589599609375
chr4	14428160	14430208	252.22549438476562
chr3	77158400	77160448	204.462890625
chr3	77211648	77213696	208.49734497070312
chr3	77225984	77228032	207.96212768554688
chr3	77254656	77256704	459.510498046875
chr3	77320192	77322240	669.740478515625
chr14	95559680	95561728	405.7988586425781
chr14	95608832	95610880	305.3953857421875
chr14	95692800	95694848	215.43685913085938
chr14	95891456	95893504	421.0071716308594
chr14	95899648	95901696	422.42047119140625
chr14	96002048	96004096	226.1136016845703
chr14	96016384	96018432	322.22076416015625
chr14	96053248	96055296	367.6564025878906
chr14	96065536	96067584	213.99441528320312
chr14	96088064	96090112	244.658447265625
chr14	96423936	96425984	340.9497375488281
chr7	48906240	48908288	208.0519256591797
chr11	34988032	34990080	225.2318115234375
chr11	35260416	35262464	197.91310119628906
chr11	35289088	35291136	223.0985565185547
chr11	35303424	35305472	196.98907470703125
chr11	35336192	35338240	325.32501220703125
chr11	35346432	35348480	218.20175170898438
chr11	35424256	35426304	316.9224853515625
chr11	35446784	35448832	221.70278930664062
chr11	35479552	35481600	270.074951171875
chr11	35483648	35485696	210.14749145507812
chr11	35489792	35491840	376.24530029296875
chr11	35493888	35495936	253.03976440429688
chr11	35506176	35508224	263.9687194824219
chr11	35528704	35530752	231.3169708251953
chr11	35538944	35540992	247.4554443359375
chr11	35540992	35543040	263.62255859375
chr11	35543040	35545088	371.4412536621094
chr11	35553280	35555328	309.57183837890625
chr11	35661824	35663872	424.2992248535156
chr16	87201792	87203840	264.71160888671875
chr5	142323712	142325760	218.15798950195312
chr5	142356480	142358528	264.7324523925781
chr5	142600192	142602240	263.0174865722656
chr5	142620672	142622720	317.201171875
chr5	142643200	142645248	263.56878662109375
chr5	142647296	142649344	202.92684936523438
chr5	142821376	142823424	385.85845947265625
chr5	142909440	142911488	202.72186279296875
chr3	67784704	67786752	232.64810180664062
chr3	67846144	67848192	331.3484802246094
chr3	67856384	67858432	256.39581298828125
chr3	67874816	67876864	455.9136657714844
chr3	67897344	67899392	309.6464538574219
chr3	67946496	67948544	298.1358947753906
chr3	67958784	67960832	196.32388305664062
chr7	135800832	135802880	321.7672119140625
chr7	135858176	135860224	212.6958465576172
chr7	136687616	136689664	247.50711059570312
chr10	129595392	129597440	221.1502685546875
chr10	62959616	62961664	388.14495849609375
chr10	62994432	62996480	367.8045349121094
chr10	63084544	63086592	397.252685546875
chr10	63105024	63107072	535.8111572265625
chr10	63109120	63111168	292.3788757324219
chr10	63113216	63115264	352.3435974121094
chr10	63115264	63117312	453.6741638183594
chr10	63119360	63121408	354.92633056640625
chr10	63197184	63199232	273.99444580078125
chr10	63709184	63711232	263.8614196777344
chr10	63766528	63768576	871.4619140625
chr10	63819776	63821824	475.41705322265625
chr11	11966464	11968512	293.0724182128906
chr11	12007424	12009472	232.0623779296875
chr11	12163072	12165120	244.42129516601562
chr11	12175360	12177408	240.4763641357422
chr11	12181504	12183552	337.0561828613281
chr11	12199936	12201984	411.012451171875
chr11	12201984	12204032	260.579833984375
chr11	12206080	12208128	359.1693115234375
chr11	12232704	12234752	219.90676879882812
chr11	12257280	12259328	267.43902587890625
chr11	12271616	12273664	240.3472137451172
chr11	12310528	12312576	277.13775634765625
chr11	12394496	12396544	278.0721740722656
chr11	12417024	12419072	504.8892517089844
chr11	12433408	12435456	306.1798095703125
chr11	12449792	12451840	278.48992919921875
chr11	12455936	12457984	245.40530395507812
chr11	12539904	12541952	210.86392211914062
chr11	12556288	12558336	217.8586883544922
chr11	12580864	12582912	268.15338134765625
chr11	12587008	12589056	259.0778503417969
chr11	12605440	12607488	275.0589599609375
chr11	12625920	12627968	217.43026733398438
chr11	12673024	12675072	229.043701171875
chr14	46753792	46755840	220.5906982421875
chr4	144814080	144816128	262.3755187988281
chr4	144820224	144822272	277.0724182128906
chr4	144893952	144896000	202.2853546142578
chr7	126201856	126203904	273.86053466796875
chr7	126408704	126410752	225.51644897460938
chr7	126468096	126470144	260.9993896484375
chr7	126801920	126803968	453.636474609375
chr13	93474816	93476864	225.8493194580078
chr13	93534208	93536256	354.0219421386719
chr13	93558784	93560832	276.253173828125
chr13	93601792	93603840	394.029296875
chr13	93605888	93607936	229.216552734375
chr13	93687808	93689856	252.42318725585938
chr13	93708288	93710336	198.27093505859375
chr13	93726720	93728768	206.04409790039062
chr13	93775872	93777920	258.4810485839844
chr13	93845504	93847552	232.56436157226562
chr13	93861888	93863936	243.39990234375
chr13	93865984	93868032	301.1334533691406
chr13	93880320	93882368	278.171630859375
chr1	105715712	105717760	251.046142578125
chr1	105732096	105734144	202.96905517578125
chr2	105238528	105240576	258.683349609375
chr2	105261056	105263104	310.533447265625
chr2	105324544	105326592	223.1752166748047
chr10	60098560	60100608	528.9193725585938
chr10	60465152	60467200	213.50283813476562
chr10	60610560	60612608	223.8241729736328
chr10	60661760	60663808	335.6243591308594
chr10	60962816	60964864	248.3260955810547
chr9	5718016	5720064	269.1519470214844
chr9	5756928	5758976	382.65020751953125
chr9	6078464	6080512	263.68328857421875
chr9	6096896	6098944	295.1037292480469
chr9	6100992	6103040	306.56744384765625
chr9	6133760	6135808	356.8626708984375
chr9	6217728	6219776	293.23333740234375
chr9	6305792	6307840	545.5318603515625
chrX	119117824	119119872	394.8067932128906
chrX	119234560	119236608	215.3269500732422
chrX	119373824	119375872	234.81991577148438
chrX	119457792	119459840	205.6698455810547
chrX	119504896	119506944	231.9889373779297
chr11	99092480	99094528	217.4285430908203
chr5	119021568	119023616	295.84930419921875
chr5	119515136	119517184	300.162841796875
chr5	119527424	119529472	223.01309204101562
chr5	119586816	119588864	360.9385070800781
chr5	119603200	119605248	218.88064575195312
chr5	119629824	119631872	340.05694580078125
chr5	119631872	119633920	199.56246948242188
chr5	119742464	119744512	285.38226318359375
chr6	104525824	104527872	954.3134765625
chr11	37832704	37834752	213.393310546875
chr11	37898240	37900288	249.5260009765625
chr5	118861824	118863872	568.5068969726562
chr5	118890496	118892544	210.7912139892578
chr5	118919168	118921216	227.77871704101562
chr2	3602432	3604480	226.8112335205078
chr2	3606528	3608576	282.641357421875
chr4	91367424	91369472	198.03009033203125
chr13	53782528	53784576	398.3718566894531
chr17	64356352	64358400	230.20980834960938
chr17	64495616	64497664	310.34710693359375
chr17	64579584	64581632	272.248779296875
chr13	28323840	28325888	203.95639038085938
chr13	28692480	28694528	362.450927734375
chr13	28942336	28944384	237.79794311523438
chr4	25993216	25995264	206.4172821044922
chr4	26060800	26062848	289.116455078125
chr4	26308608	26310656	246.32943725585938
chr4	26341376	26343424	348.0029296875
chr4	26361856	26363904	258.41546630859375
chr4	26368000	26370048	292.49029541015625
chr4	26372096	26374144	346.37518310546875
chr4	26374144	26376192	215.88845825195312
