chrom	start	end	others_Shap
chr8	62586880	62588928	13.213594436645508
chr8	62595072	62597120	5.303040504455566
chr8	62619648	62621696	12.772363662719727
chr8	62638080	62640128	15.752317428588867
chr8	62699520	62701568	6.380673408508301
chr2	207536128	207538176	3.7847838401794434
chr2	207742976	207745024	2.770918607711792
chr2	207808512	207810560	3.027919054031372
chr2	208187392	208189440	8.92107105255127
chr12	108709888	108711936	3.0379319190979004
chr12	108726272	108728320	3.1042561531066895
chr12	108761088	108763136	2.6981921195983887
chr12	109006848	109008896	2.8446552753448486
chr12	109133824	109135872	4.1144514083862305
chr2	105322496	105324544	3.769299030303955
chr2	105338880	105340928	3.010542631149292
chr2	105373696	105375744	3.4857921600341797
chr2	105412608	105414656	2.739121437072754
chr2	41973760	41975808	3.3147995471954346
chr2	42403840	42405888	2.7416484355926514
chr2	83204096	83206144	6.838841915130615
chr2	83384320	83386368	8.225873947143555
chr2	83392512	83394560	8.677142143249512
chr2	83396608	83398656	15.758905410766602
chr2	83546112	83548160	8.531103134155273
chr2	83564544	83566592	7.069901466369629
chr2	83574784	83576832	11.711610794067383
chr13	21526528	21528576	3.0445406436920166
chr13	21598208	21600256	3.0092430114746094
chr13	21698560	21700608	10.565357208251953
chr13	21723136	21725184	13.875799179077148
chr13	21925888	21927936	14.336080551147461
chr13	21981184	21983232	9.973012924194336
chr13	21995520	21997568	10.192049026489258
chr13	22007808	22009856	6.144556045532227
chr13	22042624	22044672	7.624981880187988
chr14	89989120	89991168	3.99584698677063
chr14	90015744	90017792	3.2309470176696777
chr14	90023936	90025984	3.4771530628204346
chr14	90038272	90040320	6.209158420562744
chr14	90042368	90044416	4.352197170257568
chr14	90175488	90177536	3.1905336380004883
chr11	125562880	125564928	3.1924333572387695
chr11	126234624	126236672	2.8209166526794434
chr5	11001856	11003904	2.8864197731018066
chr5	11298816	11300864	7.975495338439941
chr5	11315200	11317248	10.017510414123535
chr5	11325440	11327488	4.826554775238037
chr5	11433984	11436032	7.615349769592285
chr5	11577344	11579392	6.552430152893066
chr5	11659264	11661312	5.2132673263549805
chr5	11675648	11677696	5.417309761047363
chr5	162936832	162938880	5.029979705810547
chr5	163168256	163170304	7.881173610687256
chr5	163252224	163254272	7.2452521324157715
chr5	163319808	163321856	3.6401824951171875
chr5	163428352	163430400	3.089386463165283
chr5	163479552	163481600	4.217399597167969
chr5	163524608	163526656	2.6949539184570312
chrX	45686784	45688832	3.579484462738037
chrX	45795328	45797376	2.754038095474243
chrX	45824000	45826048	3.5797653198242188
chr2	209242112	209244160	5.375868320465088
chr2	209371136	209373184	2.8669986724853516
chr2	209821696	209823744	4.406700134277344
chr1	239915008	239917056	6.322027206420898
chr1	239923200	239925248	3.8764686584472656
chr1	239953920	239955968	3.3782901763916016
chr1	240336896	240338944	3.7843947410583496
chr1	240738304	240740352	2.7621655464172363
chr1	240781312	240783360	3.7155425548553467
chrX	86157312	86159360	21.517702102661133
chrX	86212608	86214656	11.08643913269043
chrX	86245376	86247424	11.752120018005371
chrX	86331392	86333440	21.10039710998535
chrX	86497280	86499328	9.191709518432617
chrX	86638592	86640640	39.160804748535156
chrX	86818816	86820864	10.177722930908203
chr18	38535168	38537216	3.7287209033966064
chr18	38815744	38817792	3.872347354888916
chr18	38848512	38850560	6.946389198303223
chr18	38950912	38952960	13.111315727233887
chr18	39053312	39055360	7.03859806060791
chr18	39104512	39106560	6.2733283042907715
chr18	39151616	39153664	4.305118083953857
chr18	39286784	39288832	3.248051881790161
chr8	137906176	137908224	17.111927032470703
chr8	138133504	138135552	8.65392017364502
chr8	138203136	138205184	19.347747802734375
chr8	138219520	138221568	10.647167205810547
chr8	138221568	138223616	11.470701217651367
chr8	138528768	138530816	8.608320236206055
chr8	138547200	138549248	5.147579193115234
chr8	138551296	138553344	10.110553741455078
chr1	172539904	172541952	2.7434232234954834
chr1	172591104	172593152	3.396876573562622
chr1	172765184	172767232	3.975003480911255
chr1	173273088	173275136	3.7686500549316406
chr7	120031232	120033280	2.941068172454834
chr7	120262656	120264704	4.1943888664245605
chr7	120446976	120449024	7.9307403564453125
chr7	120481792	120483840	7.480162143707275
chr7	120535040	120537088	14.736529350280762
chr7	120557568	120559616	3.0381712913513184
chr7	120711168	120713216	10.977055549621582
chr7	120750080	120752128	9.924077033996582
chr3	66977792	66979840	3.109675884246826
chr3	67121152	67123200	11.77356243133545
chr3	67196928	67198976	10.577817916870117
chr3	67211264	67213312	8.337946891784668
chr3	67293184	67295232	11.88272762298584
chr3	67315712	67317760	5.181097984313965
chr3	67323904	67325952	16.486141204833984
chr3	67325952	67328000	5.8176422119140625
chr3	67332096	67334144	13.153764724731445
chr7	154253312	154255360	4.247625350952148
chr7	154255360	154257408	6.527098178863525
chr7	154591232	154593280	18.042444229125977
chr7	154701824	154703872	11.892839431762695
chr7	154710016	154712064	18.274370193481445
chr7	154716160	154718208	7.711789131164551
chr7	154869760	154871808	9.809377670288086
chr7	155011072	155013120	3.1744914054870605
chr4	121829376	121831424	2.855827569961548
chr4	121952256	121954304	5.002306938171387
chr4	122068992	122071040	3.4302496910095215
chr4	122091520	122093568	3.4258856773376465
chr4	122103808	122105856	3.5668559074401855
chr4	122130432	122132480	2.7260146141052246
chr1	27768832	27770880	2.7035751342773438
chr4	89786368	89788416	2.9362549781799316
chr4	89974784	89976832	8.959541320800781
chr4	89980928	89982976	7.6151533126831055
chr4	90189824	90191872	9.52899169921875
chr4	19189760	19191808	3.6006546020507812
chr2	61462528	61464576	3.029675006866455
chr2	61489152	61491200	3.4142794609069824
chr2	61497344	61499392	3.229182004928589
chr2	61513728	61515776	3.2132644653320312
chr2	61880320	61882368	3.2270286083221436
chr2	61884416	61886464	2.9273085594177246
chr2	61943808	61945856	4.847222328186035
chr4	126492672	126494720	4.910132884979248
chr10	10125312	10127360	6.681142330169678
chr10	10328064	10330112	8.29567813873291
chr10	10395648	10397696	14.51923656463623
chr10	10452992	10455040	8.10352897644043
chr10	10483712	10485760	12.589095115661621
chr10	10518528	10520576	4.91117000579834
chr10	10635264	10637312	4.845690727233887
chr8	85970944	85972992	2.787598133087158
chr8	85975040	85977088	2.9383511543273926
chr8	85999616	86001664	6.074009895324707
chr8	86362112	86364160	4.264761447906494
chr8	86407168	86409216	2.9326395988464355
chr8	86452224	86454272	3.126168727874756
chr8	86503424	86505472	3.738025665283203
chr12	98236416	98238464	5.360204696655273
chr12	98328576	98330624	5.161690711975098
chr12	98418688	98420736	2.9124531745910645
chr12	98586624	98588672	3.1658055782318115
chr10	104908800	104910848	5.0736517906188965
chr10	104921088	104923136	3.302988052368164
chr10	104923136	104925184	7.130148410797119
chr10	104986624	104988672	10.142242431640625
chr10	105007104	105009152	6.531006813049316
chr10	105095168	105097216	5.971083641052246
chr10	105191424	105193472	10.244941711425781
chr10	105197568	105199616	7.409945487976074
chr10	105228288	105230336	3.735790252685547
chr10	105265152	105267200	4.440018653869629
chr10	105277440	105279488	9.02238941192627
chr10	105312256	105314304	6.910119533538818
chr10	105385984	105388032	4.5920729637146
chr10	105428992	105431040	8.297212600708008
chr10	105717760	105719808	7.429878234863281
chr3	37959680	37961728	4.199558734893799
chr3	37996544	37998592	2.6871113777160645
chr3	38004736	38006784	5.886376857757568
chrX	27977728	27979776	5.908780097961426
chrX	28471296	28473344	11.476312637329102
chrX	28573696	28575744	10.153703689575195
chrX	28624896	28626944	11.251871109008789
chrX	28663808	28665856	9.953035354614258
chrX	111118336	111120384	6.8170037269592285
chrX	111269888	111271936	11.864814758300781
chrX	111321088	111323136	9.368825912475586
chrX	111372288	111374336	16.384414672851562
chrX	111403008	111405056	23.180797576904297
chrX	111554560	111556608	11.168129920959473
chrX	111597568	111599616	5.856132984161377
chrX	111667200	111669248	6.330783843994141
chrX	111669248	111671296	7.827770233154297
chrX	111761408	111763456	5.388594150543213
chrX	111818752	111820800	6.525003910064697
chr4	175718400	175720448	5.422000408172607
chr4	175742976	175745024	5.884604454040527
chr4	176044032	176046080	5.4289045333862305
chr4	176373760	176375808	2.7472469806671143
chr11	90931200	90933248	15.373150825500488
chr11	91385856	91387904	14.402119636535645
chr11	91494400	91496448	11.612443923950195
chr11	91572224	91574272	24.717613220214844
chr11	91625472	91627520	8.403921127319336
chr11	91629568	91631616	6.705373287200928
chr11	91742208	91744256	14.976221084594727
chr11	91793408	91795456	6.365999221801758
chr11	91799552	91801600	6.16046667098999
chr11	91805696	91807744	6.484372138977051
chr11	91863040	91865088	6.237822532653809
chr1	238764032	238766080	3.042177677154541
chr1	238954496	238956544	3.207953929901123
chr1	238999552	239001600	3.2374730110168457
chr8	46360576	46362624	4.384620189666748
chr8	46475264	46477312	4.609316825866699
chr8	46477312	46479360	5.2454729080200195
chr8	46499840	46501888	5.614078521728516
chr8	46518272	46520320	4.106691360473633
chr8	46520320	46522368	4.114731788635254
chr8	46651392	46653440	7.6954145431518555
chr8	46811136	46813184	14.382072448730469
chr8	46974976	46977024	7.634021759033203
chr8	46995456	46997504	7.056939601898193
chr8	47060992	47063040	4.787202835083008
chr8	47077376	47079424	3.207235336303711
chr6	164556800	164558848	10.622337341308594
chr6	164567040	164569088	4.6303300857543945
chr6	164642816	164644864	10.568066596984863
chr6	164681728	164683776	9.870065689086914
chr6	164720640	164722688	10.346540451049805
chr6	164765696	164767744	9.276144981384277
chr6	164870144	164872192	7.501673698425293
chr6	164872192	164874240	7.217582702636719
chr6	164884480	164886528	5.37020206451416
chr6	164925440	164927488	6.404665946960449
chr6	165019648	165021696	11.508357048034668
chr10	78712832	78714880	2.776740550994873
chr4	79331328	79333376	5.29878568649292
chr4	79515648	79517696	3.7872204780578613
chr4	79523840	79525888	5.627959251403809
chr4	79538176	79540224	3.7404797077178955
chr4	79546368	79548416	2.7452023029327393
chr4	79630336	79632384	7.969571590423584
chr4	79718400	79720448	4.8537468910217285
chr14	84363264	84365312	8.934343338012695
chr14	84365312	84367360	10.294588088989258
chr14	84469760	84471808	3.0548949241638184
chr14	84494336	84496384	4.558842658996582
chr4	77148160	77150208	3.3442816734313965
chr4	77234176	77236224	2.9012622833251953
chr4	77264896	77266944	5.5194220542907715
chr4	77373440	77375488	3.148129940032959
chr4	77412352	77414400	9.38046646118164
chr4	77471744	77473792	4.309369087219238
chr4	77508608	77510656	3.691333293914795
chr4	77590528	77592576	2.717763900756836
chr4	77592576	77594624	8.47707748413086
chr5	94849024	94851072	5.7255988121032715
chr5	94857216	94859264	3.5959625244140625
chr4	103065600	103067648	3.171534538269043
chr4	103081984	103084032	2.8714683055877686
chr4	103108608	103110656	2.6792068481445312
chr4	103116800	103118848	3.6676268577575684
chr4	103133184	103135232	3.512218475341797
chr4	103155712	103157760	4.793611526489258
chr4	103329792	103331840	7.50128173828125
chr4	103651328	103653376	4.779041767120361
chr1	164044800	164046848	3.988468885421753
chr1	164147200	164149248	14.251558303833008
chr1	164311040	164313088	9.435129165649414
chr1	164313088	164315136	9.278206825256348
chr1	164325376	164327424	7.905640602111816
chr1	164364288	164366336	9.65918254852295
chr18	75716608	75718656	4.773115158081055
chr18	75855872	75857920	4.124831676483154
chr18	75948032	75950080	6.398879051208496
chr18	75960320	75962368	5.471885681152344
chr18	75962368	75964416	5.897477149963379
chr18	76382208	76384256	2.685868740081787
chr1	203509760	203511808	3.843604564666748
chr1	203716608	203718656	3.2900519371032715
chr1	203839488	203841536	2.730149269104004
chr1	203853824	203855872	3.888599395751953
chr13	99213312	99215360	2.8353991508483887
chr13	99610624	99612672	3.2434048652648926
chr13	99641344	99643392	4.068332672119141
chr1	216453120	216455168	2.6919021606445312
chr1	216565760	216567808	2.8117928504943848
chr1	216776704	216778752	4.053687572479248
chr1	216895488	216897536	10.254789352416992
chr1	216901632	216903680	7.914721488952637
chr1	216922112	216924160	15.237581253051758
chr1	217012224	217014272	11.03392219543457
chr1	217026560	217028608	7.091046333312988
chr1	217149440	217151488	5.970615863800049
chr16	81000448	81002496	2.8050880432128906
chr21	35948544	35950592	3.6196773052215576
chr21	35987456	35989504	3.169323444366455
chr11	118018048	118020096	3.230212450027466
chr6	23044096	23046144	4.047957420349121
chr6	23064576	23066624	3.1081531047821045
chr6	23132160	23134208	4.383000373840332
chr6	23152640	23154688	3.0144495964050293
chr6	23246848	23248896	5.662735462188721
chr6	23312384	23314432	4.126532077789307
chr6	23369728	23371776	6.610219478607178
chr6	23451648	23453696	5.011328220367432
chr6	23625728	23627776	6.285079479217529
chr6	23779328	23781376	8.180654525756836
chr6	23914496	23916544	23.397117614746094
chr4	103886848	103888896	3.7781310081481934
chr4	103970816	103972864	7.991236209869385
chr4	104034304	104036352	22.09933853149414
chr4	104044544	104046592	10.042381286621094
chr4	104091648	104093696	19.196672439575195
chr4	104175616	104177664	15.647067070007324
chr4	104224768	104226816	6.8876800537109375
chr5	130942976	130945024	11.427462577819824
chr5	130945024	130947072	10.262024879455566
chr5	131076096	131078144	10.587857246398926
chr5	131162112	131164160	2.8607423305511475
chr5	131457024	131459072	3.609610080718994
chr5	131477504	131479552	2.766650915145874
chr11	117430272	117432320	6.015695571899414
chr11	117872640	117874688	3.069176435470581
chr11	117051392	117053440	2.8483753204345703
chr11	117067776	117069824	3.538700580596924
chr11	117348352	117350400	3.777043581008911
chr11	117604352	117606400	2.7999789714813232
chrX	131196928	131198976	24.841827392578125
chrX	131321856	131323904	8.044126510620117
chrX	131555328	131557376	5.0820512771606445
chr8	5066752	5068800	4.628796577453613
chr8	5271552	5273600	2.949404716491699
chr8	5419008	5421056	9.839838027954102
chr8	5478400	5480448	6.444972038269043
chr8	5515264	5517312	7.265212059020996
chr8	5556224	5558272	4.3212690353393555
chr8	5677056	5679104	5.198518753051758
chr8	5863424	5865472	4.997957706451416
chr13	30613504	30615552	2.8971199989318848
chr13	31209472	31211520	3.5283896923065186
chr13	31246336	31248384	3.2647368907928467
chr11	133076992	133079040	2.7028372287750244
chr11	133140480	133142528	6.180262565612793
chr11	133283840	133285888	6.63604211807251
chr11	133459968	133462016	8.081430435180664
chr11	133472256	133474304	10.203715324401855
chr11	133513216	133515264	4.667258262634277
chr1	22822912	22824960	2.8281846046447754
chr1	22964224	22966272	5.731025695800781
chr1	22970368	22972416	3.3562538623809814
chr1	23177216	23179264	4.060162544250488
chr1	23314432	23316480	3.437321186065674
chr1	23318528	23320576	4.85030460357666
chr6	161366016	161368064	3.25903582572937
chr6	161394688	161396736	3.8848602771759033
chr6	161507328	161509376	6.1856770515441895
chr6	161540096	161542144	14.689550399780273
chr6	161601536	161603584	16.393638610839844
chr6	161662976	161665024	7.8994903564453125
chr8	29270016	29272064	4.179584980010986
chr1	28139520	28141568	2.697650194168091
chr1	28510208	28512256	3.721553087234497
chr1	28606464	28608512	2.7117531299591064
chr3	37527552	37529600	2.876873016357422
chr3	37535744	37537792	6.1644134521484375
chr3	38002688	38004736	2.814741373062134
chr8	107735040	107737088	4.038272857666016
chr8	107771904	107773952	3.195516586303711
chr10	111958016	111960064	5.11579704284668
chr10	112441344	112443392	2.9439072608947754
chr17	5359616	5361664	3.978227138519287
chr17	5404672	5406720	3.233799695968628
chr17	5449728	5451776	3.2058937549591064
chr17	5593088	5595136	3.677079677581787
chr17	5640192	5642240	4.6649651527404785
chr17	5670912	5672960	3.3522682189941406
chr17	5677056	5679104	3.234717845916748
chr17	5787648	5789696	3.9281249046325684
chr17	5804032	5806080	6.246158599853516
chr7	96151552	96153600	2.85575532913208
chr7	96495616	96497664	8.76848316192627
chr7	96870400	96872448	12.383986473083496
chr2	139055104	139057152	9.010448455810547
chr2	139159552	139161600	11.888208389282227
chr2	139167744	139169792	10.906648635864258
chr2	139237376	139239424	5.094628810882568
chr2	139261952	139264000	7.223120212554932
chr2	139327488	139329536	4.220315456390381
chr2	139567104	139569152	6.258277893066406
chr2	139575296	139577344	15.20167064666748
chr2	139622400	139624448	7.0334978103637695
chr2	139636736	139638784	8.490571975708008
chr2	139706368	139708416	5.645249366760254
chr2	139714560	139716608	18.28318214416504
chr2	139855872	139857920	4.365694999694824
chr2	139868160	139870208	9.073397636413574
chr1	20178944	20180992	5.610220909118652
chr1	20180992	20183040	5.488480091094971
chr15	50257920	50259968	2.744798183441162
chr15	50444288	50446336	2.827648639678955
chr15	50483200	50485248	3.153209686279297
chr15	50509824	50511872	2.8743624687194824
chr15	50690048	50692096	4.086820125579834
chr15	51087360	51089408	2.7065792083740234
chr18	70184960	70187008	3.839550018310547
chr18	70230016	70232064	3.8390586376190186
chr18	70275072	70277120	3.402129650115967
chr18	70492160	70494208	4.9203619956970215
chr18	70524928	70526976	8.730147361755371
chr18	70594560	70596608	4.668026447296143
chr18	70600704	70602752	3.590319871902466
chr18	70635520	70637568	13.551118850708008
chr4	62132224	62134272	15.681187629699707
chr4	62140416	62142464	7.871382713317871
chr4	62171136	62173184	15.48584270477295
chr4	62244864	62246912	12.546716690063477
chr4	62251008	62253056	19.696073532104492
chr4	62324736	62326784	5.843390941619873
chr4	62343168	62345216	6.902346134185791
chr4	62394368	62396416	9.118205070495605
chr4	62461952	62464000	5.608994960784912
chr4	62480384	62482432	5.8077545166015625
chr4	62611456	62613504	13.661542892456055
chr4	62636032	62638080	7.268125057220459
chr10	6412288	6414336	9.312739372253418
chr10	6705152	6707200	2.8444342613220215
chr10	6875136	6877184	3.4945030212402344
chr10	7063552	7065600	3.6135497093200684
chr10	7106560	7108608	4.290508270263672
chr10	7108608	7110656	3.2906699180603027
chr10	7112704	7114752	4.372239589691162
chr10	7114752	7116800	3.858553647994995
chrX	77105152	77107200	6.676596164703369
chrX	77123584	77125632	7.040322303771973
chrX	77258752	77260800	10.959516525268555
chrX	77430784	77432832	5.537495136260986
chr4	165959680	165961728	2.900428533554077
chr4	166096896	166098944	2.823446035385132
chr4	81053696	81055744	6.6452507972717285
chr4	81080320	81082368	3.2197399139404297
chr4	81334272	81336320	7.04205322265625
chr4	81369088	81371136	5.920044422149658
chr4	81405952	81408000	3.673978090286255
chr4	81451008	81453056	4.146048545837402
chr4	81457152	81459200	5.016420364379883
chr4	114372608	114374656	2.8121399879455566
chr4	114456576	114458624	7.158699989318848
chr4	114485248	114487296	5.526375770568848
chr4	114505728	114507776	5.037848472595215
chr4	114628608	114630656	13.952814102172852
chr4	114630656	114632704	6.489924430847168
chr4	114651136	114653184	5.083693027496338
chr4	114657280	114659328	3.9951343536376953
chr4	114694144	114696192	6.648293972015381
chr4	114716672	114718720	5.675565719604492
chr4	114737152	114739200	10.73138427734375
chr4	114749440	114751488	11.206584930419922
chr4	115697664	115699712	4.27888298034668
chr4	115828736	115830784	8.038640022277832
chr4	115920896	115922944	4.119038105010986
chr4	116025344	116027392	8.601017951965332
chr4	116088832	116090880	6.978712558746338
chr4	116090880	116092928	5.300187587738037
chr4	116094976	116097024	7.716075897216797
chr4	116131840	116133888	3.648834228515625
chr4	116307968	116310016	5.852765083312988
chr6	86913024	86915072	16.77922248840332
chr6	86978560	86980608	19.018375396728516
chr6	86988800	86990848	7.116220951080322
chr6	87040000	87042048	4.211826324462891
chr6	87070720	87072768	3.576647996902466
chr6	87107584	87109632	3.1088614463806152
chr5	117868544	117870592	2.8720874786376953
chr5	118165504	118167552	3.021880626678467
chr5	118167552	118169600	8.884797096252441
chr6	19869696	19871744	2.764265537261963
chr6	20133888	20135936	3.113466739654541
chr5	122884096	122886144	2.8566577434539795
chr1	211300352	211302400	4.243618965148926
chr1	211322880	211324928	2.7316701412200928
chr1	211507200	211509248	3.1902353763580322
chr1	211951616	211953664	4.1526079177856445
chr1	211957760	211959808	3.247694730758667
chrX	82780160	82782208	15.090583801269531
chrX	82823168	82825216	6.610116481781006
chrX	83210240	83212288	11.595678329467773
chrX	83251200	83253248	26.186166763305664
chrX	83548160	83550208	9.00195026397705
chrX	83634176	83636224	13.268437385559082
chrX	83658752	83660800	7.083132266998291
chrX	83689472	83691520	15.271560668945312
chr11	26728448	26730496	6.813098907470703
chr1	239650816	239652864	7.324598789215088
chr1	239681536	239683584	6.136099815368652
chr1	239724544	239726592	4.331384658813477
chr1	239896576	239898624	3.3550491333007812
chr1	240074752	240076800	4.239400386810303
chr1	240211968	240214016	3.104546070098877
chr1	240310272	240312320	2.7657148838043213
chr12	6473728	6475776	3.560197114944458
chr12	6918144	6920192	4.4296112060546875
chr4	76154880	76156928	2.99951171875
chr4	76468224	76470272	3.9434940814971924
chr4	76478464	76480512	4.021355628967285
chr19	15554560	15556608	3.887233018875122
chr19	15558656	15560704	4.58880090713501
chr19	16021504	16023552	2.8322858810424805
chr19	16257024	16259072	2.9022698402404785
chr19	16347136	16349184	2.708359479904175
chr19	16369664	16371712	2.7419795989990234
chr3	39892992	39895040	3.2950682640075684
chr3	40142848	40144896	2.7124481201171875
chrX	122703872	122705920	6.814757347106934
chrX	122867712	122869760	6.003795623779297
chrX	123013120	123015168	3.140450954437256
chr7	3280896	3282944	3.5486533641815186
chr7	3397632	3399680	11.465441703796387
chr7	3403776	3405824	14.582797050476074
chr7	3409920	3411968	9.837182998657227
chr7	3422208	3424256	5.72153377532959
chr7	3491840	3493888	12.85484790802002
chr7	3526656	3528704	10.974224090576172
chr7	3584000	3586048	17.3428897857666
chr7	3653632	3655680	7.234000205993652
chr7	3661824	3663872	7.3758392333984375
chr7	3733504	3735552	21.807769775390625
chr7	154996736	154998784	2.705951690673828
chr7	155435008	155437056	6.369412899017334
chr7	155674624	155676672	2.970607280731201
chr8	3319808	3321856	6.272087574005127
chr8	3393536	3395584	5.997020721435547
chr8	3461120	3463168	6.019565582275391
chr8	3524608	3526656	6.450162410736084
chr8	3590144	3592192	4.177079677581787
chr8	3600384	3602432	5.9262261390686035
chr8	3657728	3659776	5.969958782196045
chr8	3846144	3848192	6.510223388671875
chr8	3864576	3866624	9.75053596496582
chrX	125741056	125743104	8.23963737487793
chrX	125782016	125784064	13.226432800292969
chrX	125861888	125863936	16.19283676147461
chrX	125984768	125986816	11.755879402160645
chr9	79661056	79663104	4.201529502868652
chr9	79800320	79802368	2.8691508769989014
chr9	79847424	79849472	5.259425163269043
chr9	79904768	79906816	3.754032850265503
chr9	80056320	80058368	3.1452882289886475
chr9	80062464	80064512	5.421942234039307
chr9	123727872	123729920	3.4897754192352295
chr15	81059840	81061888	3.248020887374878
chr15	81537024	81539072	3.231682538986206
chr15	81643520	81645568	3.319854736328125
chr15	81651712	81653760	3.5422425270080566
chr15	81750016	81752064	3.3479716777801514
chr16	86663168	86665216	4.166767597198486
chr16	87347200	87349248	2.7665436267852783
chr16	87404544	87406592	2.7435073852539062
chr6	34801664	34803712	3.2885639667510986
chr8	74090496	74092544	3.190910816192627
chr8	74133504	74135552	4.60361909866333
chr8	74178560	74180608	4.931680202484131
chr8	74293248	74295296	4.057750701904297
chr8	74467328	74469376	3.840231418609619
chr8	74485760	74487808	3.3936829566955566
chr4	169590784	169592832	2.687781810760498
chr4	169625600	169627648	3.1794850826263428
chr4	169637888	169639936	3.1126034259796143
chr4	170176512	170178560	6.11102819442749
chr4	170240000	170242048	7.481509208679199
chr4	170280960	170283008	11.054203987121582
chr5	98107392	98109440	4.872153282165527
chr16	47230976	47233024	3.1784377098083496
chr16	47527936	47529984	3.280041456222534
chr14	48121856	48123904	5.571820259094238
chr14	48300032	48302080	7.360188961029053
chr14	48347136	48349184	11.72581958770752
chr14	48402432	48404480	5.028368949890137
chr14	48455680	48457728	5.0350117683410645
chr14	48492544	48494592	3.7919921875
chr14	48508928	48510976	13.07287883758545
chr14	48539648	48541696	7.864749908447266
chr14	48582656	48584704	12.761713027954102
chr14	48596992	48599040	7.380352973937988
chr14	48617472	48619520	10.937315940856934
chr14	48629760	48631808	10.643235206604004
chr14	48678912	48680960	9.38774585723877
chr14	48752640	48754688	5.431813716888428
chr14	48928768	48930816	4.803496837615967
chr1	42762240	42764288	2.8335671424865723
chr16	48672768	48674816	4.971495628356934
chr16	48799744	48801792	13.86071491241455
chr16	48822272	48824320	5.476889133453369
chr16	48867328	48869376	6.275969982147217
chr16	48891904	48893952	5.6321516036987305
chr16	48896000	48898048	9.859870910644531
chr16	48908288	48910336	9.462335586547852
chr16	48918528	48920576	4.171267509460449
chr16	48922624	48924672	6.294884204864502
chr16	48928768	48930816	4.397700309753418
chr16	49043456	49045504	8.23292350769043
chr16	49063936	49065984	11.247027397155762
chr16	49084416	49086464	6.746471405029297
chr16	49139712	49141760	6.7799072265625
chr16	49285120	49287168	6.959902286529541
chr6	38481920	38483968	3.604930877685547
chr5	11264000	11266048	3.3000144958496094
chr5	11669504	11671552	3.6563212871551514
chr5	11773952	11776000	6.971315860748291
chr5	11976704	11978752	3.5242602825164795
chr5	12015616	12017664	9.422988891601562
chr1	106500096	106502144	9.070978164672852
chr1	106516480	106518528	5.934162139892578
chr1	106524672	106526720	6.538691520690918
chr1	106543104	106545152	6.771494388580322
chr1	106674176	106676224	7.509165287017822
chr1	106776576	106778624	5.709351539611816
chr3	88174592	88176640	9.851799964904785
chr3	88205312	88207360	3.845193862915039
chr3	88430592	88432640	16.085491180419922
chr3	88578048	88580096	4.7901506423950195
chr3	88582144	88584192	11.993165969848633
chr3	89124864	89126912	4.1664252281188965
chr11	18468864	18470912	4.0500335693359375
chr11	18798592	18800640	4.331938743591309
chr11	18847744	18849792	16.502918243408203
chr9	109496320	109498368	3.7434628009796143
chr9	109500416	109502464	3.4675495624542236
chr9	109514752	109516800	2.7448058128356934
chr9	109629440	109631488	7.0128912925720215
chr9	109639680	109641728	9.914605140686035
chr9	109905920	109907968	2.6868693828582764
chr9	109912064	109914112	3.6557908058166504
chr3	36966400	36968448	3.917015790939331
chr3	37173248	37175296	3.1813158988952637
chr3	37263360	37265408	3.835498809814453
chr3	37310464	37312512	2.9489243030548096
chr3	37574656	37576704	4.267788887023926
chr3	37593088	37595136	3.0430524349212646
chr12	92637184	92639232	3.523688554763794
chr12	92665856	92667904	4.5814361572265625
chr12	92686336	92688384	10.20875358581543
chr12	92688384	92690432	6.68475866317749
chr6	125728768	125730816	5.272465705871582
chr6	125808640	125810688	2.8910608291625977
chr6	125831168	125833216	2.7523419857025146
chr6	125853696	125855744	2.776578187942505
chr6	125968384	125970432	2.785238742828369
chr6	126228480	126230528	3.4379477500915527
chr6	126445568	126447616	6.611905574798584
chr1	203030528	203032576	3.0871970653533936
chr1	203270144	203272192	2.742431163787842
chr6	92827648	92829696	17.943601608276367
chr6	92856320	92858368	7.304755210876465
chr6	92915712	92917760	13.386561393737793
chr6	92952576	92954624	4.547063827514648
chr6	92962816	92964864	11.769865036010742
chr6	93202432	93204480	21.850587844848633
chr10	124393472	124395520	3.292550563812256
chr10	124397568	124399616	2.9126083850860596
chr18	6940672	6942720	3.0158257484436035
chr18	6957056	6959104	2.869100332260132
chr3	33730560	33732608	2.9989261627197266
chr3	33746944	33748992	4.514995098114014
chr3	33781760	33783808	4.502838134765625
chr3	33796096	33798144	2.8356800079345703
chr3	33820672	33822720	4.716550350189209
chr3	34015232	34017280	9.360391616821289
chr3	34113536	34115584	9.551596641540527
chr3	34156544	34158592	12.892910957336426
chr3	34185216	34187264	12.696657180786133
chr3	34205696	34207744	9.605385780334473
chr3	34228224	34230272	5.493153095245361
chr3	34254848	34256896	8.27181339263916
chr3	34258944	34260992	18.423763275146484
chr3	34324480	34326528	10.741607666015625
chr3	34369536	34371584	9.639307022094727
chr3	34387968	34390016	8.298673629760742
chr8	106606592	106608640	3.051264524459839
chr8	107071488	107073536	3.0909552574157715
chr8	107503616	107505664	2.8937344551086426
chr8	107505664	107507712	5.390019416809082
chr11	132954112	132956160	2.8894577026367188
chr11	133027840	133029888	2.737265110015869
chr11	133072896	133074944	2.8050262928009033
chr11	133519360	133521408	3.782170534133911
chr11	133584896	133586944	15.05848217010498
chr17	4651008	4653056	2.805830478668213
chrX	136491008	136493056	4.339753150939941
