chrom	start	end	others_Shap
chr14	45234176	45236224	-6.329047679901123
chr14	45258752	45260800	-7.2289910316467285
chr4	47511552	47513600	-7.358944892883301
chr4	47568896	47570944	-9.39251708984375
chr4	47781888	47783936	-7.5350518226623535
chr4	47867904	47869952	-13.998628616333008
chr4	47886336	47888384	-7.558278560638428
chr4	47912960	47915008	-8.925233840942383
chr6	5029888	5031936	-7.899966239929199
chr6	5054464	5056512	-9.038614273071289
chr6	5218304	5220352	-8.25587272644043
chr6	5224448	5226496	-12.48710823059082
chr6	5226496	5228544	-10.09477710723877
chr6	5382144	5384192	-12.791173934936523
chr9	4020224	4022272	-11.87447452545166
chr9	4118528	4120576	-6.598043918609619
chr9	4190208	4192256	-7.924466133117676
chr9	4294656	4296704	-12.53177261352539
chr9	4636672	4638720	-14.219746589660645
chr8	21954560	21956608	-9.046184539794922
chr8	21958656	21960704	-12.251623153686523
chr8	21960704	21962752	-19.168258666992188
chr8	21985280	21987328	-15.496931076049805
chr8	22018048	22020096	-11.406821250915527
chr8	22175744	22177792	-10.109676361083984
chr8	22202368	22204416	-9.27287769317627
chr8	22214656	22216704	-10.3514404296875
chr8	22257664	22259712	-7.85253381729126
chr8	22282240	22284288	-6.7393293380737305
chr8	22353920	22355968	-11.19001579284668
chr7	111804416	111806464	-6.638436794281006
chr7	111857664	111859712	-11.776762962341309
chr7	111904768	111906816	-7.277597904205322
chr7	112218112	112220160	-7.735642910003662
chr7	112384000	112386048	-12.195084571838379
chr4	86661120	86663168	-11.038457870483398
chr4	86788096	86790144	-8.855512619018555
chr4	86798336	86800384	-6.288928508758545
chr4	86806528	86808576	-10.072264671325684
chr4	86837248	86839296	-8.001091003417969
chr4	86841344	86843392	-12.011523246765137
chr4	86960128	86962176	-16.24716567993164
chr4	86978560	86980608	-8.30500602722168
chr4	86992896	86994944	-9.551204681396484
chr4	87023616	87025664	-10.2842435836792
chr4	87050240	87052288	-8.105167388916016
chr4	87070720	87072768	-14.629072189331055
chr4	87078912	87080960	-15.516273498535156
chr4	87089152	87091200	-12.189376831054688
chr4	87226368	87228416	-12.470178604125977
chr1	86345728	86347776	-8.567831993103027
chr1	86749184	86751232	-6.700301170349121
chr19	57315328	57317376	-10.03926944732666
chr19	57341952	57344000	-6.504142761230469
chr19	57356288	57358336	-8.863643646240234
chr3	61589504	61591552	-17.894533157348633
chr3	61599744	61601792	-16.569965362548828
chr3	61612032	61614080	-9.474125862121582
chr3	61652992	61655040	-10.205825805664062
chr9	77318144	77320192	-13.573460578918457
chr9	77404160	77406208	-11.635078430175781
chr9	77449216	77451264	-8.077404022216797
chr8	109338624	109340672	-17.325223922729492
chr8	109342720	109344768	-9.29992389678955
chr8	109565952	109568000	-9.484930038452148
chr1	52293632	52295680	-8.005533218383789
chr1	52396032	52398080	-9.887097358703613
chr1	52404224	52406272	-7.06717586517334
chr1	52514816	52516864	-9.17581844329834
chr1	52695040	52697088	-13.459016799926758
chr9	2639872	2641920	-6.358700752258301
chr9	2740224	2742272	-16.378707885742188
chr9	2766848	2768896	-13.337182998657227
chr9	2772992	2775040	-13.712583541870117
chr9	2779136	2781184	-14.9754638671875
chr9	2795520	2797568	-16.588937759399414
chr9	2822144	2824192	-8.247604370117188
chr9	2824192	2826240	-8.046548843383789
chr9	3383296	3385344	-7.4647369384765625
chr4	112211968	112214016	-15.990156173706055
chr4	112226304	112228352	-6.709885597229004
chr4	112248832	112250880	-6.7143235206604
chr4	112279552	112281600	-7.333800315856934
chr4	112283648	112285696	-8.641047477722168
chr4	98154496	98156544	-10.048155784606934
chr4	98232320	98234368	-11.4193115234375
chr4	98306048	98308096	-6.714245796203613
chr4	98308096	98310144	-8.739566802978516
chr4	98338816	98340864	-6.427342891693115
chr4	98527232	98529280	-6.387720584869385
chr6	3192832	3194880	-7.701739311218262
chr6	3211264	3213312	-8.458381652832031
chr6	3213312	3215360	-7.637280464172363
chr6	3237888	3239936	-8.556754112243652
chr6	3244032	3246080	-9.426675796508789
chr6	3770368	3772416	-14.69385814666748
chr6	3817472	3819520	-11.906630516052246
chr6	3835904	3837952	-9.531072616577148
chr7	77391872	77393920	-13.775335311889648
chr7	77410304	77412352	-13.486366271972656
chr7	77502464	77504512	-11.361598014831543
chr7	77539328	77541376	-7.411670684814453
chr7	77664256	77666304	-16.655603408813477
chr7	77680640	77682688	-11.841923713684082
chr7	77701120	77703168	-14.477500915527344
chr7	77737984	77740032	-10.463617324829102
chr7	77754368	77756416	-14.278493881225586
chr3	193597440	193599488	-23.721240997314453
chr3	193601536	193603584	-16.933551788330078
chr3	193611776	193613824	-15.675082206726074
chr3	193619968	193622016	-17.429210662841797
chr3	193630208	193632256	-17.266319274902344
chr3	193658880	193660928	-9.602973937988281
chr3	193660928	193662976	-20.898880004882812
chr3	193699840	193701888	-15.654779434204102
chr7	85049344	85051392	-12.888648986816406
chr7	85196800	85198848	-7.61285400390625
chr3	104767488	104769536	-7.202497959136963
chr3	104863744	104865792	-6.396092414855957
chr3	104902656	104904704	-9.611000061035156
chr7	123488256	123490304	-9.187739372253418
chr7	123527168	123529216	-9.411005020141602
chr7	123533312	123535360	-7.6335954666137695
chr7	123639808	123641856	-14.124811172485352
chr7	123736064	123738112	-18.841068267822266
chr6	112715776	112717824	-9.91873550415039
chr7	7563264	7565312	-6.629886627197266
chr8	20228096	20230144	-14.765634536743164
chr8	20303872	20305920	-10.993674278259277
chr8	20340736	20342784	-11.058221817016602
chr3	122451968	122454016	-6.6768598556518555
chr3	122603520	122605568	-6.50527811050415
chr6	81252352	81254400	-10.459689140319824
chr7	28127232	28129280	-12.470338821411133
chr7	28133376	28135424	-8.994070053100586
chr7	28145664	28147712	-8.343764305114746
chr7	28160000	28162048	-10.969489097595215
chr7	28186624	28188672	-9.852326393127441
chr7	28223488	28225536	-8.391988754272461
chr7	28227584	28229632	-13.56376838684082
chr7	28237824	28239872	-6.553141117095947
chr7	28266496	28268544	-17.189430236816406
chr3	128028672	128030720	-8.93610668182373
chr3	128237568	128239616	-7.29331111907959
chr3	128280576	128282624	-9.481663703918457
chr3	128296960	128299008	-6.6346259117126465
chr3	128423936	128425984	-7.2398223876953125
chr3	128612352	128614400	-17.695819854736328
chr3	128620544	128622592	-10.804909706115723
chr3	128671744	128673792	-10.308619499206543
chr3	128673792	128675840	-11.703746795654297
chr3	51388416	51390464	-9.008951187133789
chr3	51449856	51451904	-12.238264083862305
chr3	51628032	51630080	-10.632816314697266
chr3	51646464	51648512	-11.492077827453613
chr8	73453568	73455616	-6.29287576675415
chr8	73533440	73535488	-9.337247848510742
chr8	73545728	73547776	-7.9817986488342285
chr8	73578496	73580544	-9.26036548614502
chr8	73582592	73584640	-6.395967960357666
chr8	73598976	73601024	-9.644735336303711
chr8	73601024	73603072	-7.746607780456543
chr3	119144448	119146496	-6.937412261962891
chr3	119336960	119339008	-9.332115173339844
chr3	119398400	119400448	-6.753714084625244
chr3	119412736	119414784	-9.470823287963867
chr3	119414784	119416832	-11.123754501342773
chr14	86960128	86962176	-11.367498397827148
chr8	33253376	33255424	-6.472321510314941
chr8	33280000	33282048	-32.57604217529297
chr8	33382400	33384448	-9.763571739196777
chr8	33388544	33390592	-7.2913994789123535
chr8	33427456	33429504	-7.821093559265137
chr8	33441792	33443840	-11.160978317260742
chr8	33497088	33499136	-13.630487442016602
chr8	33523712	33525760	-10.342824935913086
chr8	33538048	33540096	-18.884185791015625
chr8	33556480	33558528	-15.170759201049805
chr8	33558528	33560576	-15.551773071289062
chr4	145133568	145135616	-8.144257545471191
chr4	137699328	137701376	-9.142135620117188
chr4	138039296	138041344	-15.471044540405273
chr4	138190848	138192896	-8.339460372924805
chr7	4651008	4653056	-7.256492614746094
chr7	4659200	4661248	-9.787702560424805
chr7	4689920	4691968	-7.261146545410156
chr7	4722688	4724736	-8.475700378417969
chr7	4734976	4737024	-20.512659072875977
chr7	4737024	4739072	-7.0399065017700195
chr7	4743168	4745216	-9.09970760345459
chr7	4749312	4751360	-11.086137771606445
chr7	4777984	4780032	-12.636857986450195
chr7	4990976	4993024	-8.958697319030762
chr7	115679232	115681280	-8.024505615234375
chr1	81627136	81629184	-12.852940559387207
chr1	81639424	81641472	-13.658960342407227
chr1	81725440	81727488	-14.459501266479492
chr1	81805312	81807360	-7.849748134613037
chr3	161845248	161847296	-8.243827819824219
chr3	162164736	162166784	-9.162812232971191
chr2	167145472	167147520	-9.48066234588623
chr2	167956480	167958528	-8.084463119506836
chr2	167981056	167983104	-9.703469276428223
chr2	168052736	168054784	-9.08823013305664
chr2	168167424	168169472	-9.260886192321777
chr2	168202240	168204288	-12.551410675048828
chr2	168210432	168212480	-10.796554565429688
chr2	168249344	168251392	-7.796714782714844
chr5	147396608	147398656	-20.584741592407227
chr2	197236736	197238784	-8.662726402282715
chr2	197265408	197267456	-8.047635078430176
chr2	197277696	197279744	-10.728317260742188
chr2	197388288	197390336	-7.832893371582031
chr2	197394432	197396480	-7.3273797035217285
chr2	197441536	197443584	-6.617171287536621
chr2	197462016	197464064	-10.473305702209473
chr2	197476352	197478400	-8.659887313842773
chr2	197494784	197496832	-7.507739067077637
chr2	197523456	197525504	-8.33448600769043
chr2	197552128	197554176	-7.088432312011719
chr16	27267072	27269120	-14.475601196289062
chr16	27279360	27281408	-9.556779861450195
chr16	27281408	27283456	-7.163210868835449
chr16	27291648	27293696	-12.893467903137207
chr16	27301888	27303936	-9.053773880004883
chr16	27316224	27318272	-11.713196754455566
chr16	27326464	27328512	-9.932443618774414
chr16	27355136	27357184	-12.153192520141602
chr16	27377664	27379712	-8.381818771362305
chr16	27392000	27394048	-11.777008056640625
chr16	27424768	27426816	-10.824503898620605
chr16	27437056	27439104	-11.403397560119629
chr16	27475968	27478016	-9.519819259643555
chr10	131946496	131948544	-12.730646133422852
chr10	131987456	131989504	-15.072583198547363
chr10	131993600	131995648	-19.29129409790039
chr10	132001792	132003840	-11.395214080810547
chr10	132036608	132038656	-9.013898849487305
chr6	108904448	108906496	-7.181199550628662
chr6	109434880	109436928	-26.81819725036621
chr9	716800	718848	-11.262357711791992
chr9	749568	751616	-8.985905647277832
chr9	755712	757760	-6.713705539703369
chr10	3594240	3596288	-6.981984615325928
chr10	3753984	3756032	-8.385275840759277
chr10	3774464	3776512	-13.511013984680176
chr10	3780608	3782656	-11.615944862365723
chr10	3788800	3790848	-10.847892761230469
chr10	3803136	3805184	-15.884653091430664
chr1	245936128	245938176	-7.485313415527344
chr1	245938176	245940224	-8.774029731750488
chr20	19714048	19716096	-7.082895755767822
chr20	19777536	19779584	-11.13083267211914
chr20	19789824	19791872	-13.506017684936523
chr6	166383616	166385664	-6.4615983963012695
chr6	166422528	166424576	-6.315817832946777
chr6	166486016	166488064	-12.788533210754395
chr6	166504448	166506496	-9.167637825012207
chr6	166508544	166510592	-15.520291328430176
chr6	166531072	166533120	-10.980868339538574
chr6	166545408	166547456	-7.589911460876465
chr6	166565888	166567936	-10.199434280395508
chr6	166569984	166572032	-8.88770866394043
chr6	166582272	166584320	-15.361340522766113
chr6	166598656	166600704	-11.49984359741211
chr6	166602752	166604800	-11.132147789001465
chr6	166621184	166623232	-9.307344436645508
chr6	166721536	166723584	-13.275378227233887
chr5	159053824	159055872	-6.75601053237915
chr5	159152128	159154176	-23.359081268310547
chr5	159162368	159164416	-10.069177627563477
chr5	159180800	159182848	-9.407890319824219
chr5	159188992	159191040	-12.327558517456055
chr5	159191040	159193088	-8.70910930633545
chr5	159213568	159215616	-28.2786922454834
chr5	159275008	159277056	-11.159049987792969
chr5	159295488	159297536	-15.550997734069824
chr4	15335424	15337472	-11.571474075317383
chr4	15476736	15478784	-9.127038955688477
chr4	15583232	15585280	-10.156201362609863
chr4	15591424	15593472	-7.973196983337402
chr4	15640576	15642624	-7.025811195373535
chr4	15642624	15644672	-12.045355796813965
chr4	15646720	15648768	-11.970724105834961
chr4	15659008	15661056	-14.17058277130127
chr4	15699968	15702016	-7.682153224945068
chr2	45522944	45524992	-11.739296913146973
chr2	45527040	45529088	-11.028867721557617
chr2	45549568	45551616	-8.021556854248047
chr3	110266368	110268416	-6.888969421386719
chr1	209836032	209838080	-8.345998764038086
chr1	209838080	209840128	-7.1070556640625
chr5	154923008	154925056	-9.683012008666992
chr5	154951680	154953728	-7.254732608795166
chr5	154986496	154988544	-7.27205753326416
chr5	155019264	155021312	-6.3390326499938965
chr5	155027456	155029504	-6.547763824462891
chr5	155107328	155109376	-6.627754211425781
chr7	50483200	50485248	-6.671604156494141
chr7	50597888	50599936	-9.345191955566406
chr7	50601984	50604032	-11.30359935760498
chr7	50675712	50677760	-6.593650817871094
chr7	50710528	50712576	-10.072300910949707
chr18	36843520	36845568	-9.270404815673828
chr18	36884480	36886528	-8.10855770111084
chr18	36993024	36995072	-7.953463554382324
chr18	37445632	37447680	-8.126701354980469
chr16	23148544	23150592	-6.948869228363037
chr4	18589696	18591744	-8.87454891204834
chr2	195452928	195454976	-9.359240531921387
chr2	195471360	195473408	-13.828572273254395
chr2	195483648	195485696	-14.130743026733398
chr2	195493888	195495936	-7.484153747558594
chr2	195497984	195500032	-15.527399063110352
chr2	195520512	195522560	-6.310113906860352
chr12	30648320	30650368	-9.763142585754395
chr12	30652416	30654464	-8.575031280517578
chr12	30668800	30670848	-25.453950881958008
chr12	30676992	30679040	-8.422740936279297
chr12	30681088	30683136	-6.77811336517334
chr12	30689280	30691328	-12.732973098754883
chr12	30693376	30695424	-7.38998556137085
chr12	30697472	30699520	-13.415834426879883
chr12	30717952	30720000	-13.385229110717773
chr12	30722048	30724096	-7.356381416320801
chr12	30738432	30740480	-6.351608753204346
chr12	30748672	30750720	-6.560402870178223
chr12	30752768	30754816	-8.410240173339844
chr6	107067392	107069440	-7.757663726806641
chr1	204615680	204617728	-6.576376914978027
chr1	204980224	204982272	-8.122591972351074
chr1	205053952	205056000	-7.947552680969238
chr10	115712000	115714048	-10.736700057983398
chr10	115755008	115757056	-6.313816070556641
chr10	115875840	115877888	-13.284036636352539
chr10	115902464	115904512	-8.043349266052246
chr8	28735488	28737536	-10.622137069702148
chr8	28807168	28809216	-9.829328536987305
chr8	28985344	28987392	-13.932090759277344
chr8	29009920	29011968	-6.689046382904053
chr3	87545856	87547904	-7.340291500091553
chr3	88082432	88084480	-16.787403106689453
chr3	88092672	88094720	-16.93236541748047
chr3	88109056	88111104	-13.153485298156738
chr3	88131584	88133632	-17.953832626342773
chr3	88141824	88143872	-9.475774765014648
chr3	88174592	88176640	-25.270992279052734
chr1	8060928	8062976	-6.566439151763916
chr1	8148992	8151040	-6.905789852142334
chr1	8321024	8323072	-6.76424503326416
chr1	8452096	8454144	-8.035355567932129
chr1	8525824	8527872	-10.202838897705078
chr15	91514880	91516928	-7.170464515686035
chr15	91891712	91893760	-16.35182762145996
chr15	91904000	91906048	-9.313057899475098
chr15	91906048	91908096	-21.164813995361328
chr12	6551552	6553600	-9.38821792602539
chr12	6619136	6621184	-7.322699069976807
chr12	6631424	6633472	-6.7695112228393555
chr12	6668288	6670336	-12.88635540008545
chr12	6750208	6752256	-9.041973114013672
chr12	6832128	6834176	-8.693643569946289
chr12	6862848	6864896	-8.233067512512207
chr12	6891520	6893568	-8.84754753112793
chr12	6899712	6901760	-10.11717414855957
chr12	6918144	6920192	-7.964376926422119
chr12	6944768	6946816	-9.58045768737793
chr12	6993920	6995968	-11.322603225708008
chr12	7004160	7006208	-11.369572639465332
chr12	7010304	7012352	-9.477241516113281
chr12	7047168	7049216	-11.945657730102539
chr12	7049216	7051264	-9.497038841247559
chr13	39661568	39663616	-8.520730972290039
chr13	39704576	39706624	-8.015457153320312
chr13	39718912	39720960	-15.013775825500488
chr13	39729152	39731200	-11.261895179748535
chr13	39751680	39753728	-12.851737976074219
chr13	39778304	39780352	-7.202195644378662
chr2	180973568	180975616	-6.88314962387085
chr8	120418304	120420352	-9.0096435546875
chr8	120471552	120473600	-9.388092041015625
chr6	16447488	16449536	-11.290181159973145
chr7	101251072	101253120	-6.812676906585693
chr7	101339136	101341184	-6.752314567565918
chr7	101515264	101517312	-7.024688720703125
chr12	93704192	93706240	-7.167452812194824
chr12	93792256	93794304	-7.953763484954834
chr12	93841408	93843456	-8.023412704467773
chr12	94070784	94072832	-13.14678955078125
chr9	123394048	123396096	-7.902150630950928
chr2	190537728	190539776	-11.1775541305542
chr2	190619648	190621696	-7.105288505554199
chr2	190662656	190664704	-7.643057346343994
chr2	190689280	190691328	-7.098177433013916
chr2	190695424	190697472	-7.048208713531494
chr2	190707712	190709760	-6.390454292297363
chr20	3158016	3160064	-9.20042610168457
chr20	3184640	3186688	-7.0113525390625
chr20	3186688	3188736	-10.255788803100586
chr20	3203072	3205120	-10.976800918579102
chr20	3211264	3213312	-12.242718696594238
chr20	3217408	3219456	-13.033947944641113
chr20	3375104	3377152	-8.219114303588867
chr20	3403776	3405824	-8.255228042602539
chr20	3422208	3424256	-7.025636196136475
chr20	3436544	3438592	-7.483925819396973
chr20	3639296	3641344	-7.188570499420166
chr7	50542592	50544640	-10.805936813354492
chr7	50550784	50552832	-11.17734432220459
chr18	7147520	7149568	-7.010456085205078
chr18	7174144	7176192	-7.279544830322266
chr18	7575552	7577600	-21.061832427978516
chr18	7579648	7581696	-7.460746765136719
chr6	35686400	35688448	-10.653959274291992
chr6	35874816	35876864	-11.269632339477539
chr6	35928064	35930112	-7.4762115478515625
chr18	59709440	59711488	-8.845502853393555
chr18	59740160	59742208	-10.126489639282227
chr18	59768832	59770880	-16.30887222290039
chr18	59787264	59789312	-8.119543075561523
chr18	59801600	59803648	-11.462150573730469
chr18	59848704	59850752	-9.567636489868164
chr18	59858944	59860992	-14.706596374511719
chr18	59863040	59865088	-11.694711685180664
chr18	59875328	59877376	-17.434921264648438
chr18	59883520	59885568	-8.555269241333008
chr18	59906048	59908096	-6.535257816314697
chr18	59918336	59920384	-9.345223426818848
chr18	59942912	59944960	-8.788013458251953
chr18	59949056	59951104	-12.133538246154785
chr18	59965440	59967488	-11.984067916870117
chr18	59975680	59977728	-12.463833808898926
chr18	59979776	59981824	-11.37195110321045
chr8	10096640	10098688	-9.443788528442383
chr1	178083840	178085888	-7.889955997467041
chr1	178120704	178122752	-14.169565200805664
chr1	178124800	178126848	-13.681612014770508
chr1	178165760	178167808	-11.288727760314941
chr3	146339840	146341888	-7.287297248840332
chr3	146376704	146378752	-7.3016862869262695
chr7	41904128	41906176	-6.390595436096191
chr7	41912320	41914368	-15.888946533203125
chr7	41932800	41934848	-9.674459457397461
chr15	25944064	25946112	-7.44412899017334
chr15	26044416	26046464	-12.5703706741333
chr15	26046464	26048512	-12.182435035705566
chr15	26054656	26056704	-12.194223403930664
chr15	26060800	26062848	-7.534844875335693
chr15	26087424	26089472	-6.370970249176025
chr17	28829696	28831744	-8.180269241333008
chr17	29018112	29020160	-7.372955322265625
chr17	29126656	29128704	-6.384028911590576
chr17	29374464	29376512	-8.027719497680664
chr17	29495296	29497344	-9.198857307434082
chr5	108769280	108771328	-9.515419006347656
chr5	108914688	108916736	-6.641932487487793
chr5	108953600	108955648	-11.931059837341309
chr5	108959744	108961792	-7.0528411865234375
chr5	109029376	109031424	-7.261484622955322
chr5	109336576	109338624	-8.784894943237305
chr5	109379584	109381632	-16.41250991821289
chr5	109408256	109410304	-12.507566452026367
chr5	109416448	109418496	-9.17393684387207
chr5	109473792	109475840	-11.579614639282227
chr11	36618240	36620288	-14.699934005737305
chr11	36667392	36669440	-18.67848014831543
chr4	172204032	172206080	-6.368751049041748
chr10	110379008	110381056	-11.50181770324707
chr10	110397440	110399488	-6.529173374176025
chr10	110415872	110417920	-6.335282802581787
chr10	110438400	110440448	-8.778826713562012
chr10	110440448	110442496	-12.9032564163208
chr10	110446592	110448640	-11.299758911132812
chr10	110458880	110460928	-10.488007545471191
chr10	110473216	110475264	-13.597247123718262
chr10	110475264	110477312	-9.8485107421875
chr10	110491648	110493696	-8.014554977416992
chr10	110501888	110503936	-10.592549324035645
chr10	110528512	110530560	-11.078559875488281
chr10	110592000	110594048	-7.3390960693359375
chr10	110680064	110682112	-11.813055038452148
chr10	110874624	110876672	-12.18069076538086
chr10	110901248	110903296	-26.157455444335938
chr10	110909440	110911488	-11.958198547363281
chr10	110913536	110915584	-8.269460678100586
chr10	110934016	110936064	-9.93980598449707
chr10	110938112	110940160	-16.64495086669922
chr10	110972928	110974976	-10.362531661987305
chr10	110995456	110997504	-16.785207748413086
chr15	79894528	79896576	-9.354001998901367
chr15	79910912	79912960	-8.302994728088379
chr15	79925248	79927296	-7.772866249084473
chr15	80070656	80072704	-10.361886978149414
chr15	80084992	80087040	-14.566072463989258
chr15	80087040	80089088	-7.219134330749512
chr15	80115712	80117760	-7.444831848144531
chr15	80168960	80171008	-12.287813186645508
chr11	93054976	93057024	-11.548222541809082
chr20	44896256	44898304	-6.369983673095703
chr20	44916736	44918784	-14.627711296081543
chr20	44924928	44926976	-11.304402351379395
chr20	44939264	44941312	-15.921170234680176
chr20	44945408	44947456	-11.302900314331055
chr20	44961792	44963840	-12.846977233886719
chr20	44963840	44965888	-11.91520881652832
chr20	44978176	44980224	-7.404393196105957
chr20	44982272	44984320	-6.741904258728027
chr20	44990464	44992512	-7.855457305908203
chr20	45033472	45035520	-8.274972915649414
chr20	45037568	45039616	-7.221780300140381
chr20	45076480	45078528	-12.339178085327148
chr20	45086720	45088768	-8.52045726776123
chr20	45088768	45090816	-14.18175983428955
chr20	45355008	45357056	-7.931124210357666
chr16	3452928	3454976	-10.03194522857666
chr16	3504128	3506176	-23.468801498413086
chr16	3649536	3651584	-15.573725700378418
chr8	95180800	95182848	-7.9657182693481445
chr8	95215616	95217664	-9.34743881225586
chr8	95268864	95270912	-7.030882835388184
chr3	78688256	78690304	-11.901304244995117
chr3	78706688	78708736	-8.919745445251465
chr3	78712832	78714880	-10.57902717590332
chr3	78757888	78759936	-9.852371215820312
chr3	78848000	78850048	-7.326188087463379
chr3	78862336	78864384	-8.852726936340332
chr3	78884864	78886912	-11.339415550231934
chr3	78936064	78938112	-14.301826477050781
chr12	68433920	68435968	-7.732316493988037
chr12	68583424	68585472	-11.844715118408203
chr12	68632576	68634624	-13.321733474731445
chr12	68646912	68648960	-23.032812118530273
chr12	68648960	68651008	-13.544609069824219
chr12	68659200	68661248	-6.29666805267334
chr12	68687872	68689920	-7.5864152908325195
chr12	68691968	68694016	-8.347845077514648
chr12	68722688	68724736	-9.332674980163574
chr12	68730880	68732928	-10.78254222869873
chr12	68745216	68747264	-19.07326316833496
chr12	68751360	68753408	-12.551835060119629
chr12	68755456	68757504	-10.959905624389648
chr12	68794368	68796416	-9.193412780761719
chr12	68812800	68814848	-7.212346076965332
chr12	68820992	68823040	-14.887476921081543
chr12	68845568	68847616	-7.690330505371094
chr12	68947968	68950016	-9.889291763305664
chr12	68988928	68990976	-8.766383171081543
chr12	91494400	91496448	-7.619322776794434
chr12	91858944	91860992	-9.284493446350098
chr12	91981824	91983872	-6.504794120788574
chr12	91983872	91985920	-7.470742702484131
chr12	92006400	92008448	-8.452722549438477
chr12	92014592	92016640	-8.658198356628418
chr8	95485952	95488000	-7.2695746421813965
chr8	95666176	95668224	-8.419289588928223
chr11	45160448	45162496	-10.190515518188477
chr11	45864960	45867008	-11.573563575744629
chr5	132069376	132071424	-11.817354202270508
chr5	132188160	132190208	-8.913607597351074
chr5	132206592	132208640	-9.97380256652832
chr5	132229120	132231168	-8.067588806152344
chr5	132243456	132245504	-16.394222259521484
chr5	132263936	132265984	-21.71726417541504
chr5	132429824	132431872	-8.207277297973633
chr5	132454400	132456448	-6.96408748626709
chr5	132483072	132485120	-9.086092948913574
chr1	177936384	177938432	-9.118327140808105
chr1	177963008	177965056	-6.865263938903809
chr1	178077696	178079744	-9.581623077392578
chr1	178137088	178139136	-7.661595821380615
chr1	178253824	178255872	-6.325296878814697
chr7	120799232	120801280	-8.431364059448242
chr1	118931456	118933504	-7.533415794372559
chr1	118953984	118956032	-6.966453552246094
chr1	118970368	118972416	-7.40539026260376
chr1	119017472	119019520	-9.602006912231445
chr1	119083008	119085056	-8.141963005065918
chr1	119089152	119091200	-8.1680326461792
chr1	119142400	119144448	-7.8336076736450195
chr1	119279616	119281664	-8.764019012451172
chr6	40839168	40841216	-7.9144697189331055
chr6	40996864	40998912	-13.660234451293945
chr5	168404992	168407040	-10.4261474609375
chr5	168495104	168497152	-7.667115688323975
chr5	168497152	168499200	-14.352993965148926
chrX	111740928	111742976	-6.904820442199707
chr9	108918784	108920832	-7.762030601501465
chr9	109025280	109027328	-7.24451208114624
chr9	109039616	109041664	-7.075137138366699
chr9	109060096	109062144	-7.116866111755371
chr16	65720320	65722368	-7.161938667297363
chr16	66361344	66363392	-7.268590450286865
chr16	66478080	66480128	-7.971973419189453
chr16	66545664	66547712	-8.874116897583008
chr12	108515328	108517376	-9.829174041748047
chr12	108699648	108701696	-7.861230373382568
chr12	108752896	108754944	-9.037816047668457
chr5	64790528	64792576	-8.028996467590332
chr5	64815104	64817152	-8.819743156433105
chr5	64849920	64851968	-6.505234718322754
chr5	64999424	65001472	-6.811852931976318
chr5	65116160	65118208	-6.961404323577881
chr17	5265408	5267456	-10.505098342895508
chr17	5275648	5277696	-8.065075874328613
chr17	5283840	5285888	-7.213141441345215
chr17	5343232	5345280	-12.303831100463867
chr17	5386240	5388288	-7.127795219421387
chr17	5437440	5439488	-10.5792875289917
chr17	5482496	5484544	-7.1347246170043945
chr17	5490688	5492736	-7.739924430847168
chr17	5509120	5511168	-6.368536949157715
chr17	5521408	5523456	-7.547245979309082
chr17	5597184	5599232	-6.728323459625244
chr1	115058688	115060736	-6.616680145263672
chr1	115132416	115134464	-12.213885307312012
chr1	115208192	115210240	-8.423074722290039
chr1	115267584	115269632	-6.990879058837891
chr1	115294208	115296256	-7.621179103851318
chr1	115296256	115298304	-9.115450859069824
chr1	115320832	115322880	-8.410486221313477
chr12	72511488	72513536	-12.10938835144043
chr22	40749056	40751104	-8.765634536743164
chr22	40808448	40810496	-9.99533462524414
chr22	40880128	40882176	-6.675071716308594
chr22	40980480	40982528	-10.092514038085938
chr22	40992768	40994816	-8.068989753723145
chr22	41191424	41193472	-9.636474609375
chr22	41244672	41246720	-12.022468566894531
chr22	41248768	41250816	-7.045828342437744
chr22	41359360	41361408	-14.162729263305664
chr10	115138560	115140608	-10.946617126464844
chr10	115193856	115195904	-6.3691229820251465
chr10	115863552	115865600	-6.919980049133301
chr10	115871744	115873792	-6.337130546569824
chr10	115945472	115947520	-6.640810966491699
chr3	111099904	111101952	-6.9241437911987305
chr3	111194112	111196160	-7.102055549621582
chr3	111745024	111747072	-9.808246612548828
chr3	111767552	111769600	-9.754344940185547
chr3	111790080	111792128	-12.313810348510742
chr3	111814656	111816704	-15.268404006958008
chr4	80312320	80314368	-6.5935258865356445
chr4	80357376	80359424	-7.718510627746582
chr3	190533632	190535680	-12.089791297912598
chr3	190535680	190537728	-7.701700687408447
chr3	190558208	190560256	-8.422555923461914
chr3	190597120	190599168	-6.642279624938965
chr3	190638080	190640128	-8.639759063720703
chr3	190664704	190666752	-10.909576416015625
chr13	72701952	72704000	-10.519548416137695
chr13	72724480	72726528	-6.975368499755859
chr13	72751104	72753152	-24.254791259765625
chr13	72763392	72765440	-9.122759819030762
chr13	72767488	72769536	-12.67398738861084
chr13	72820736	72822784	-11.63896369934082
chr13	72916992	72919040	-12.056715965270996
chr13	73158656	73160704	-6.306456565856934
chrX	28590080	28592128	-6.395617485046387
chr4	13858816	13860864	-7.528772830963135
chr4	13864960	13867008	-10.599072456359863
chr14	96110592	96112640	-7.743041038513184
chr14	96112640	96114688	-6.381011009216309
chr14	96122880	96124928	-7.229996681213379
chr14	96155648	96157696	-10.967254638671875
chr14	96176128	96178176	-6.986166477203369
