chrom	start	end	other_smallRNA_Shap
chr2	26992640	26994688	10.072014808654785
chr2	26996736	26998784	6.264847278594971
chr2	27009024	27011072	11.265008926391602
chr2	27060224	27062272	12.093520164489746
chr2	27181056	27183104	6.647605895996094
chr2	27246592	27248640	6.864023685455322
chr2	27623424	27625472	6.296422004699707
chr19	15280128	15282176	5.5514817237854
chr19	15284224	15286272	5.487083435058594
chr19	15292416	15294464	5.4120354652404785
chr19	15312896	15314944	5.983438014984131
chr19	15321088	15323136	5.257619380950928
chr19	16156672	16158720	5.9019880294799805
chr19	16162816	16164864	5.924647331237793
chr19	16168960	16171008	5.646289825439453
chr7	83095552	83097600	10.89252758026123
chr7	83232768	83234816	5.649877548217773
chr7	42080256	42082304	5.909018516540527
chr7	42295296	42297344	6.414938926696777
chr7	42489856	42491904	10.776719093322754
chr7	42893312	42895360	5.326394081115723
chr1	205209600	205211648	5.601619720458984
chr1	205498368	205500416	19.587078094482422
chr2	78684160	78686208	5.264178276062012
chr2	79015936	79017984	10.856001853942871
chr2	79093760	79095808	7.312152862548828
chr2	79310848	79312896	7.565751552581787
chr2	79382528	79384576	8.561748504638672
chr18	68671488	68673536	5.626483917236328
chr18	68681728	68683776	11.346914291381836
chr18	68683776	68685824	12.139843940734863
chr18	68691968	68694016	9.750168800354004
chr18	68698112	68700160	13.435525894165039
chr18	68702208	68704256	8.339248657226562
chr18	68708352	68710400	10.061800003051758
chr18	68710400	68712448	6.813962459564209
chr18	68812800	68814848	12.074075698852539
chr18	68814848	68816896	12.26991081237793
chr18	68831232	68833280	5.8931803703308105
chr18	68954112	68956160	8.297751426696777
chr2	53641216	53643264	6.077890872955322
chr2	53768192	53770240	6.393996238708496
chr2	53778432	53780480	14.001386642456055
chr2	53794816	53796864	8.101716995239258
chr2	53807104	53809152	6.717955112457275
chr2	53866496	53868544	9.444555282592773
chr2	138514432	138516480	5.946420669555664
chr11	100165632	100167680	7.544958591461182
chr11	100225024	100227072	11.558627128601074
chr11	100390912	100392960	6.579306602478027
chr11	100513792	100515840	5.263558387756348
chr11	100814848	100816896	5.292539596557617
chr11	119732224	119734272	6.283009052276611
chr11	40194048	40196096	5.422388553619385
chr11	40294400	40296448	9.469440460205078
chr4	61554688	61556736	5.431769371032715
chr4	61626368	61628416	5.451017379760742
chr4	61632512	61634560	6.461892127990723
chr7	139266048	139268096	7.035792350769043
chr7	139278336	139280384	13.824441909790039
chr7	139368448	139370496	24.978235244750977
chr7	139372544	139374592	20.626907348632812
chr7	139390976	139393024	11.475704193115234
chr7	139413504	139415552	11.186552047729492
chr7	139423744	139425792	11.876150131225586
chr14	57237504	57239552	5.504606246948242
chr14	57380864	57382912	8.9502534866333
chr14	57401344	57403392	11.032190322875977
chr14	57425920	57427968	9.371036529541016
chr14	57487360	57489408	9.697449684143066
chr14	57503744	57505792	6.512611389160156
chr18	9623552	9625600	5.942697048187256
chr18	9635840	9637888	5.815261363983154
chr18	9639936	9641984	5.642292499542236
chr18	9928704	9930752	7.655465126037598
chr18	9943040	9945088	6.72849178314209
chr18	9945088	9947136	8.475836753845215
chr18	10047488	10049536	5.257504463195801
chr18	10051584	10053632	6.966406345367432
chr18	10129408	10131456	5.926644325256348
chr18	10139648	10141696	10.555887222290039
chr3	102326272	102328320	5.363423824310303
chr3	102379520	102381568	6.144412994384766
chr3	103032832	103034880	6.4628095626831055
chr2	188991488	188993536	7.68884801864624
chr2	189212672	189214720	7.2947678565979
chr2	189378560	189380608	6.952795505523682
chr2	189384704	189386752	6.623841762542725
chr2	189394944	189396992	6.774539947509766
chr2	189450240	189452288	15.080950736999512
chr2	189460480	189462528	9.851363182067871
chr2	189462528	189464576	20.30087661743164
chr2	189478912	189480960	19.033859252929688
chr2	189480960	189483008	10.466314315795898
chr2	189501440	189503488	8.295198440551758
chr2	189513728	189515776	16.21586036682129
chr2	189515776	189517824	15.446434020996094
chr2	189519872	189521920	15.691070556640625
chr2	189548544	189550592	8.269948959350586
chr2	189550592	189552640	6.859622955322266
chr2	189554688	189556736	9.849116325378418
chr2	189556736	189558784	25.484607696533203
chr2	189560832	189562880	12.188525199890137
chr2	189569024	189571072	8.82826042175293
chr2	189593600	189595648	10.672243118286133
chr2	189597696	189599744	13.616483688354492
chr2	189599744	189601792	12.04753303527832
chr2	189605888	189607936	10.230772972106934
chr2	189614080	189616128	5.378579139709473
chr2	189616128	189618176	6.183596134185791
chr2	189622272	189624320	16.185531616210938
chr2	189679616	189681664	15.17439079284668
chr5	52934656	52936704	6.2495527267456055
chr5	53006336	53008384	6.473476409912109
chr5	53121024	53123072	6.824740409851074
chr5	53131264	53133312	9.323477745056152
chr8	91928576	91930624	5.4251484870910645
chr8	92215296	92217344	5.523541450500488
chr8	92516352	92518400	6.870325565338135
chr2	120008704	120010752	9.087278366088867
chr2	120109056	120111104	7.4033708572387695
chr2	120141824	120143872	6.139121055603027
chr2	120174592	120176640	9.859292984008789
chr2	120283136	120285184	5.610488414764404
chr2	120291328	120293376	8.690479278564453
chr3	122337280	122339328	18.533485412597656
chr3	122519552	122521600	5.94156551361084
chr3	122869760	122871808	7.403260707855225
chr12	110741504	110743552	16.159732818603516
chr12	111419392	111421440	5.785152912139893
chr12	111470592	111472640	5.387819290161133
chr2	27648000	27650048	9.886107444763184
chr2	27688960	27691008	7.191462516784668
chr2	27713536	27715584	12.142117500305176
chr2	27725824	27727872	12.6093168258667
chr2	28129280	28131328	6.418442726135254
chr7	132710400	132712448	8.399286270141602
chr7	133066752	133068800	5.783132553100586
chr7	133267456	133269504	6.174770832061768
chr7	105199616	105201664	6.605196952819824
chr7	105302016	105304064	8.163619995117188
chr7	105455616	105457664	6.8647613525390625
chr7	105457664	105459712	6.926780700683594
chr7	105484288	105486336	6.115180015563965
chr7	105492480	105494528	5.989642143249512
chr7	105502720	105504768	7.772169589996338
chr7	105525248	105527296	6.778687477111816
chr7	105668608	105670656	9.354403495788574
chr7	105684992	105687040	6.194281578063965
chr16	17330176	17332224	5.340451240539551
chr16	17379328	17381376	5.6851019859313965
chr19	19374080	19376128	7.604127407073975
chr19	19394560	19396608	13.535656929016113
chr19	19591168	19593216	6.270506858825684
chr19	19740672	19742720	7.297845363616943
chr19	19775488	19777536	9.547926902770996
chr19	19820544	19822592	11.800289154052734
chr19	19824640	19826688	5.859186172485352
chr19	19830784	19832832	5.269234657287598
chr7	18210816	18212864	8.947799682617188
chr7	18212864	18214912	9.482239723205566
chr7	18399232	18401280	6.070805549621582
chr7	18452480	18454528	5.409613132476807
chr10	127447040	127449088	5.980852127075195
chrX	117655552	117657600	5.807122707366943
chrX	117710848	117712896	11.202138900756836
chrX	117852160	117854208	9.937128067016602
chrX	117901312	117903360	7.565825462341309
chrX	118347776	118349824	7.188534736633301
chr13	29429760	29431808	8.014323234558105
chr13	29433856	29435904	13.539186477661133
chr13	29767680	29769728	5.829648494720459
chr4	67194880	67196928	6.694519996643066
chr4	67198976	67201024	8.899003982543945
chr4	67452928	67454976	9.08096694946289
chr9	27172864	27174912	5.607157230377197
chr9	27545600	27547648	20.989849090576172
chr2	13819904	13821952	9.935995101928711
chr3	146626560	146628608	7.655206203460693
chr3	146747392	146749440	11.7337064743042
chr3	147113984	147116032	9.88146686553955
chr3	147376128	147378176	7.584272861480713
chr1	51169280	51171328	7.505549430847168
chr1	51177472	51179520	7.877450466156006
chr3	66998272	67000320	5.297245979309082
chr17	80099328	80101376	6.5922980308532715
chr7	146688000	146690048	9.2415132522583
chr7	146925568	146927616	8.170425415039062
chr17	57118720	57120768	5.289254188537598
chr11	128243712	128245760	5.473363399505615
chr11	128292864	128294912	7.2152910232543945
chr17	60903424	60905472	15.809596061706543
chr17	60923904	60925952	6.136300086975098
chr17	60946432	60948480	9.594836235046387
chr17	61024256	61026304	6.330519199371338
chr17	61026304	61028352	15.05256462097168
chr1	94332928	94334976	6.940202236175537
chr1	94353408	94355456	5.596251964569092
chr1	94371840	94373888	6.794450283050537
chr1	94418944	94420992	15.952093124389648
chr1	94459904	94461952	9.78465461730957
chr1	94466048	94468096	13.258471488952637
chr1	94486528	94488576	8.87997817993164
chr1	94496768	94498816	7.616127014160156
chr1	94500864	94502912	10.114535331726074
chr1	94515200	94517248	13.495964050292969
chr1	94547968	94550016	5.441664218902588
chr1	94550016	94552064	6.748412132263184
chr1	94760960	94763008	5.705887794494629
chr11	68497408	68499456	6.546128273010254
chr11	68505600	68507648	17.705951690673828
chr11	68509696	68511744	7.012396812438965
chr11	68517888	68519936	6.258635520935059
chr11	68528128	68530176	15.283487319946289
chr11	68560896	68562944	6.7373528480529785
chr11	68577280	68579328	6.5198516845703125
chr11	68579328	68581376	6.482720851898193
chr11	68595712	68597760	14.9967679977417
chrX	14114816	14116864	13.413871765136719
chrX	14362624	14364672	10.167195320129395
chr5	119939072	119941120	7.9903411865234375
chr5	120070144	120072192	6.220150947570801
chr5	120698880	120700928	6.588431358337402
chr2	190779392	190781440	6.272665023803711
chr2	191021056	191023104	6.449137210845947
chr2	191035392	191037440	7.512312889099121
chr2	191049728	191051776	9.75977897644043
chr2	191426560	191428608	5.932090759277344
chr2	191485952	191488000	14.155876159667969
chr2	191488000	191490048	6.541077613830566
chr2	191539200	191541248	17.573253631591797
chr2	191543296	191545344	14.24424934387207
chr2	191551488	191553536	13.531962394714355
chr6	11558912	11560960	7.389185905456543
chr6	11601920	11603968	5.839247703552246
chr6	11610112	11612160	8.581366539001465
chr6	11614208	11616256	5.327314853668213
chr6	11634688	11636736	6.314906120300293
chr6	11636736	11638784	7.069264888763428
chrX	74127360	74129408	5.787803649902344
chrX	74524672	74526720	6.033904075622559
chrX	74582016	74584064	11.221330642700195
chrX	74598400	74600448	5.834753513336182
chrX	74641408	74643456	6.470961093902588
chrX	74733568	74735616	7.528725624084473
chrX	74745856	74747904	5.609200954437256
chrX	74813440	74815488	11.346176147460938
chrX	74901504	74903552	9.597940444946289
chr14	84774912	84776960	5.6496992111206055
chr14	84889600	84891648	6.51556396484375
chr1	88778752	88780800	6.4032135009765625
chr1	88817664	88819712	5.477825164794922
chr1	88946688	88948736	23.63718032836914
chr12	90234880	90236928	6.100228309631348
chr8	99844096	99846144	9.580636978149414
chr8	99872768	99874816	8.966714859008789
chr8	99876864	99878912	7.657288551330566
chr8	99905536	99907584	5.990823268890381
chr8	99932160	99934208	6.614477634429932
chr8	99983360	99985408	10.22866439819336
chr8	99989504	99991552	7.4142303466796875
chr11	120123392	120125440	6.355456352233887
chr11	120135680	120137728	6.131382465362549
chr11	120147968	120150016	5.4233012199401855
chr13	32968704	32970752	7.574398994445801
chr1	17514496	17516544	9.166979789733887
chr8	23322624	23324672	8.721683502197266
chr8	24018944	24020992	11.188932418823242
chrX	75890688	75892736	7.403733730316162
chrX	76015616	76017664	12.476640701293945
chr20	24952832	24954880	7.2642693519592285
chr8	67985408	67987456	8.120931625366211
chr8	68515840	68517888	5.245526313781738
chr8	68519936	68521984	7.857415676116943
chr8	68524032	68526080	8.653361320495605
chr8	68544512	68546560	21.064308166503906
chr8	68608000	68610048	5.689614295959473
chr8	68618240	68620288	6.615784645080566
chr8	68636672	68638720	6.324253559112549
chr8	68661248	68663296	5.634499549865723
chr11	86231040	86233088	6.043418884277344
chr11	86396928	86398976	13.684679985046387
chr11	86452224	86454272	6.095711708068848
chr11	86614016	86616064	6.68734884262085
chr11	86886400	86888448	5.38245153427124
chr11	86892544	86894592	9.296224594116211
chr11	86894592	86896640	20.281702041625977
chr11	86898688	86900736	8.401508331298828
chr11	86908928	86910976	7.706594944000244
chr11	86917120	86919168	9.501830101013184
chr11	86935552	86937600	14.621622085571289
chr11	86958080	86960128	9.752195358276367
chr13	97161216	97163264	6.608933448791504
chr13	97165312	97167360	9.801854133605957
chr13	97224704	97226752	5.291756629943848
chr13	97247232	97249280	7.6842851638793945
chr13	97253376	97255424	7.436628818511963
chr13	97261568	97263616	5.475536823272705
chr13	97292288	97294336	7.813951015472412
chr13	97462272	97464320	7.256693363189697
chr13	97474560	97476608	5.985377311706543
chr13	97695744	97697792	6.754576206207275
chr13	97798144	97800192	6.4615068435668945
chr13	97802240	97804288	7.560091972351074
chr13	97832960	97835008	8.12707233428955
chr13	97835008	97837056	5.9874162673950195
chr13	97839104	97841152	5.29310417175293
chr13	97935360	97937408	5.848092079162598
chr13	97955840	97957888	5.3105292320251465
chr8	60411904	60413952	5.641805171966553
chr8	60538880	60540928	7.670507907867432
chr14	103043072	103045120	16.443897247314453
chr14	103346176	103348224	8.269795417785645
chr14	103356416	103358464	7.110384464263916
chr14	103360512	103362560	8.17401123046875
chr14	103366656	103368704	7.527960777282715
chr14	103370752	103372800	6.30094051361084
chr14	103495680	103497728	8.576199531555176
chr14	103497728	103499776	5.272740364074707
chr7	85653504	85655552	5.594778537750244
chr7	85682176	85684224	5.908194065093994
chr19	19576832	19578880	6.9879469871521
chr19	19636224	19638272	5.416697025299072
chr19	19900416	19902464	9.469034194946289
chr19	20269056	20271104	7.265471458435059
chr19	20373504	20375552	11.602256774902344
chr19	20379648	20381696	6.230325698852539
chr1	117778432	117780480	5.2470526695251465
chr1	117786624	117788672	5.5686750411987305
chr1	117803008	117805056	6.082603454589844
chr1	117846016	117848064	7.05425500869751
chr7	73369600	73371648	5.338882923126221
chr7	74133504	74135552	6.438484191894531
chrX	69173248	69175296	5.503241539001465
chr7	151654400	151656448	5.488276958465576
chr7	152152064	152154112	6.2213850021362305
chr7	152184832	152186880	9.165273666381836
chr7	152195072	152197120	7.866543769836426
chr7	152201216	152203264	6.757659912109375
chr3	119650304	119652352	6.226706504821777
chr3	119719936	119721984	6.625512599945068
chr3	119721984	119724032	6.261418342590332
chr3	119742464	119744512	10.278677940368652
chr3	119744512	119746560	13.265050888061523
chr3	119746560	119748608	16.332767486572266
chr3	119769088	119771136	10.1080904006958
chr3	119773184	119775232	10.223962783813477
chr3	119834624	119836672	5.336157321929932
chr3	119840768	119842816	5.980342388153076
chr3	119846912	119848960	6.282878875732422
chr3	119857152	119859200	9.383597373962402
chr3	120109056	120111104	5.745970726013184
chr4	40882176	40884224	15.393589973449707
chr4	40925184	40927232	7.894631862640381
chr4	41035776	41037824	5.2790446281433105
chr4	41041920	41043968	5.4784464836120605
chr4	41244672	41246720	13.26006031036377
chr4	41277440	41279488	11.72363567352295
chr4	41334784	41336832	5.51915979385376
chr4	41367552	41369600	5.754532337188721
chr9	92260352	92262400	5.574764728546143
chr9	92270592	92272640	5.480388164520264
chr9	92274688	92276736	6.110872745513916
chr9	92743680	92745728	6.009909629821777
chr9	92825600	92827648	10.29336166381836
chr9	92841984	92844032	5.614720821380615
chr1	156354560	156356608	6.750113010406494
chr6	105830400	105832448	5.5131635665893555
chr6	106254336	106256384	8.35392951965332
chr6	106270720	106272768	16.71521759033203
chr6	106287104	106289152	16.91262435913086
chr6	106309632	106311680	19.31746482849121
chr6	106313728	106315776	19.301387786865234
chr18	77516800	77518848	5.781926155090332
chr18	77623296	77625344	7.025493621826172
chr2	62545920	62547968	5.618147850036621
chr2	63010816	63012864	14.289835929870605
chr2	63012864	63014912	10.641314506530762
chr2	63033344	63035392	9.881379127502441
chr11	11583488	11585536	10.207425117492676
chr11	11638784	11640832	7.583840847015381
chr11	11767808	11769856	11.23579216003418
chr11	11812864	11814912	13.65608024597168
chr11	11827200	11829248	5.9122314453125
chr11	11843584	11845632	12.964071273803711
chr11	11853824	11855872	8.206873893737793
chr11	11855872	11857920	6.101977348327637
chr11	11993088	11995136	5.671930313110352
chr3	182575104	182577152	6.57540225982666
chr5	55701504	55703552	6.970663547515869
chr5	55703552	55705600	9.211097717285156
chr5	55758848	55760896	6.916617393493652
chr5	55769088	55771136	8.244762420654297
chr5	55851008	55853056	6.506659507751465
chr5	55855104	55857152	6.026955604553223
chr5	56037376	56039424	6.845228672027588
chr6	90580992	90583040	7.265735626220703
chr1	67215360	67217408	7.656069278717041
chr1	67346432	67348480	5.293360710144043
chr1	67405824	67407872	5.578209400177002
chr1	67485696	67487744	6.9213104248046875
chr1	67606528	67608576	5.973467826843262
chr1	67614720	67616768	5.300602912902832
chr10	48746496	48748544	5.505925178527832
chr10	49170432	49172480	5.961635112762451
chrX	108181504	108183552	7.173292636871338
chrX	108597248	108599296	7.04693078994751
chr7	124100608	124102656	7.654458522796631
chr10	66856960	66859008	7.570781707763672
chr5	54249472	54251520	15.558634757995605
chr5	54253568	54255616	17.970577239990234
chr5	54257664	54259712	9.614507675170898
chr5	54278144	54280192	6.279201507568359
chr5	54292480	54294528	10.78172492980957
chr5	54323200	54325248	5.318035125732422
chr5	54325248	54327296	7.717367649078369
chr5	54345728	54347776	9.368429183959961
chr5	54454272	54456320	8.61612319946289
chr5	54466560	54468608	7.896382808685303
chr14	70182912	70184960	5.5540385246276855
chr14	70846464	70848512	5.908242225646973
chr10	12025856	12027904	9.33487319946289
chr10	12032000	12034048	6.503957271575928
chr10	12034048	12036096	8.042642593383789
chr10	12169216	12171264	18.42313575744629
chr17	43925504	43927552	5.633418083190918
chr20	10090496	10092544	7.141118049621582
chr1	44609536	44611584	5.243109703063965
chr1	44623872	44625920	11.721306800842285
chr1	44632064	44634112	5.333125591278076
chr1	44711936	44713984	14.367390632629395
chr1	44746752	44748800	9.703812599182129
chr1	44926976	44929024	6.316936016082764
chr1	44951552	44953600	5.707450866699219
chr1	44955648	44957696	6.955533504486084
chr13	102883328	102885376	19.127286911010742
chr13	102887424	102889472	7.305581092834473
chr13	103524352	103526400	6.166059970855713
chr7	65839104	65841152	6.500983238220215
chr7	65955840	65957888	5.2446722984313965
chr7	66588672	66590720	6.480612754821777
chr3	79536128	79538176	12.543359756469727
chr3	79652864	79654912	10.441385269165039
chr6	4775936	4777984	7.165822505950928
chr6	4808704	4810752	6.80966329574585
chr6	4982784	4984832	8.46760368347168
chr6	5099520	5101568	15.384122848510742
chr14	56666112	56668160	8.528825759887695
chr14	56731648	56733696	6.75635290145874
chr14	57235456	57237504	10.001703262329102
chr14	57243648	57245696	13.191737174987793
chr14	57542656	57544704	7.108588218688965
chr6	132812800	132814848	7.423465728759766
chr6	133294080	133296128	5.330810070037842
chr5	136163328	136165376	7.278033256530762
chrX	45506560	45508608	11.933282852172852
chrX	45508608	45510656	7.58407735824585
chrX	45514752	45516800	5.650996685028076
chrX	45590528	45592576	5.675252914428711
chrX	45752320	45754368	5.443570137023926
chrX	45768704	45770752	10.45555591583252
chrX	45785088	45787136	10.883362770080566
chrX	45789184	45791232	8.691061019897461
chr4	152561664	152563712	5.353099346160889
chr4	152752128	152754176	7.32500696182251
chr4	152786944	152788992	18.193317413330078
chr4	152791040	152793088	13.299386978149414
chr4	152815616	152817664	9.79443073272705
chr14	71718912	71720960	13.526745796203613
chr14	71737344	71739392	5.848891258239746
chr14	71741440	71743488	15.529780387878418
chr14	71768064	71770112	10.87296199798584
chr14	71778304	71780352	7.739219665527344
chr14	71784448	71786496	7.6098151206970215
chr14	71798784	71800832	9.4634370803833
chr14	71802880	71804928	13.917135238647461
chr14	71804928	71806976	6.9501495361328125
chr14	71833600	71835648	5.259348392486572
chr3	154415104	154417152	6.69158411026001
chr3	154429440	154431488	9.425189971923828
chr3	154486784	154488832	6.389737129211426
chr3	154656768	154658816	9.505537033081055
chr3	155138048	155140096	6.982424736022949
chr3	155144192	155146240	5.876436710357666
chr3	155148288	155150336	9.609689712524414
chr3	155160576	155162624	6.329859733581543
chr4	177545216	177547264	5.3949689865112305
chr4	177577984	177580032	21.69789695739746
chr4	177960960	177963008	5.881756782531738
chr13	84664320	84666368	6.868006706237793
chr13	84865024	84867072	18.24905776977539
chr9	25604096	25606144	8.54838752746582
chr9	25673728	25675776	8.218660354614258
chr9	80488448	80490496	18.070621490478516
chr9	80492544	80494592	10.510117530822754
chr9	80560128	80562176	18.065723419189453
chr9	80615424	80617472	7.649800777435303
chr6	122464256	122466304	5.5459184646606445
chr6	122476544	122478592	7.874037742614746
chr6	122888192	122890240	5.643284797668457
chr6	123013120	123015168	7.521833896636963
chr4	125284352	125286400	17.378429412841797
chr4	125323264	125325312	8.845046997070312
chr4	125339648	125341696	7.291647911071777
chr4	125351936	125353984	6.387126922607422
chr4	125356032	125358080	5.526297569274902
chr4	125392896	125394944	8.354939460754395
chr3	103655424	103657472	11.411504745483398
chr3	103700480	103702528	8.00016975402832
chr5	148408320	148410368	12.344053268432617
chr5	148410368	148412416	12.852289199829102
chr5	148412416	148414464	23.972869873046875
chr8	41500672	41502720	8.512825965881348
chr8	41740288	41742336	6.059809684753418
chr8	41754624	41756672	5.759062767028809
chr8	41779200	41781248	6.543599605560303
chr4	111665152	111667200	21.069868087768555
chr4	111816704	111818752	5.317119121551514
chr4	111820800	111822848	6.158526420593262
chr4	111874048	111876096	6.441147804260254
chr4	111878144	111880192	6.9708075523376465
chr19	2267136	2269184	5.6842851638793945
chr19	2322432	2324480	5.798750877380371
chr19	2392064	2394112	18.919466018676758
chr19	2662400	2664448	6.403606414794922
chr19	2854912	2856960	6.382828235626221
chr19	2856960	2859008	7.083102226257324
chr19	2885632	2887680	6.870226860046387
chr19	2922496	2924544	6.9894232749938965
chr12	76711936	76713984	5.488055229187012
chr12	76722176	76724224	6.163895606994629
chr12	76828672	76830720	12.646843910217285
chr12	76855296	76857344	5.898353576660156
chr12	76863488	76865536	6.582369327545166
chr12	77033472	77035520	7.254123687744141
chr12	77047808	77049856	7.579092979431152
chr10	54241280	54243328	6.142016887664795
chr10	54255616	54257664	8.267572402954102
chr10	54863872	54865920	5.431216239929199
chr7	134367232	134369280	7.139716148376465
chr7	134400000	134402048	8.378194808959961
chr7	134477824	134479872	6.477513790130615
chr7	134621184	134623232	9.600174903869629
chr7	134717440	134719488	6.5088701248168945
chr7	134756352	134758400	6.531944274902344
chr7	134762496	134764544	5.544208526611328
chr7	134813696	134815744	6.5976104736328125
chr1	86384640	86386688	13.258554458618164
chr1	86398976	86401024	8.514374732971191
chr4	172568576	172570624	6.264584541320801
chr8	77600768	77602816	9.252328872680664
chr8	78090240	78092288	8.199556350708008
chr12	72376320	72378368	5.460280418395996
chr12	72675328	72677376	9.98717212677002
chr5	14405632	14407680	7.518441677093506
chr5	14671872	14673920	7.371289253234863
chr5	14673920	14675968	10.436731338500977
chr5	14870528	14872576	5.226325511932373
chr5	15106048	15108096	18.433387756347656
chr5	15163392	15165440	7.835099220275879
chr5	15261696	15263744	6.870153903961182
chr5	15263744	15265792	20.037595748901367
chrX	131031040	131033088	6.118159770965576
chrX	131088384	131090432	10.865925788879395
chrX	131090432	131092480	5.976667404174805
chr5	135036928	135038976	6.8029046058654785
chr1	90114048	90116096	5.560685157775879
chr9	9918464	9920512	9.035837173461914
chr9	9926656	9928704	8.560468673706055
chr2	152532992	152535040	5.310991287231445
chr2	152571904	152573952	7.217324256896973
chr2	152670208	152672256	10.134971618652344
chr2	152676352	152678400	23.278026580810547
chr2	152682496	152684544	24.83249282836914
chr2	152696832	152698880	6.479596138000488
chr2	152707072	152709120	16.92589569091797
chr2	152717312	152719360	7.087301731109619
chr2	152719360	152721408	5.360995769500732
chr2	153214976	153217024	6.0569748878479
chr2	153257984	153260032	5.4044365882873535
chr8	72726528	72728576	5.559208869934082
chr8	72730624	72732672	7.569767951965332
chr19	55152640	55154688	5.715886116027832
chr19	55386112	55388160	6.054945468902588
chr19	55793664	55795712	7.8964667320251465
chr19	55832576	55834624	12.221789360046387
chr19	55914496	55916544	9.49458122253418
chr19	55945216	55947264	8.831409454345703
chr19	56061952	56064000	5.4665846824646
chr4	90865664	90867712	5.9574174880981445
chr4	91129856	91131904	6.1714677810668945
chr4	91226112	91228160	7.219243049621582
chr4	91269120	91271168	10.299844741821289
chr11	129617920	129619968	7.900324821472168
chr11	129777664	129779712	8.45466423034668
chr11	129783808	129785856	20.892292022705078
chr11	130017280	130019328	8.825782775878906
chr11	130019328	130021376	5.664565563201904
chr11	130021376	130023424	6.066840171813965
chr1	63229952	63232000	8.687722206115723
chr1	63404032	63406080	12.144762992858887
chr1	63406080	63408128	7.670520782470703
chr1	63455232	63457280	16.414308547973633
chr1	63459328	63461376	8.804018020629883
chr1	63528960	63531008	7.9991302490234375
chr1	63535104	63537152	6.678093910217285
chr1	63559680	63561728	8.06031608581543
chr1	63561728	63563776	9.846257209777832
chr5	68227072	68229120	5.584916114807129
chr5	68229120	68231168	15.448196411132812
chr5	68249600	68251648	11.336057662963867
chr5	68253696	68255744	13.302061080932617
chr5	68257792	68259840	12.769928932189941
chr5	68268032	68270080	11.021841049194336
chr5	68300800	68302848	6.443276405334473
chr4	36820992	36823040	7.156835079193115
chr4	37431296	37433344	13.762385368347168
chr4	37435392	37437440	17.306459426879883
chr2	190265344	190267392	8.231889724731445
chr2	190359552	190361600	11.189614295959473
chr2	190820352	190822400	7.4627485275268555
chr5	90509312	90511360	13.056533813476562
chr5	90513408	90515456	12.744863510131836
chr5	90650624	90652672	8.505178451538086
chr14	97458176	97460224	11.160927772521973
chr14	98140160	98142208	5.423239707946777
chr14	98197504	98199552	8.786404609680176
chr7	29620224	29622272	11.329251289367676
chr7	29972480	29974528	6.343264102935791
chr9	121853952	121856000	5.293023109436035
chr9	122028032	122030080	5.56438684463501
chr9	122032128	122034176	14.338869094848633
chr9	122036224	122038272	5.329136848449707
chr9	122038272	122040320	9.794439315795898
chr9	122058752	122060800	5.676421165466309
chr9	122071040	122073088	6.140938758850098
chr9	122179584	122181632	5.424644947052002
chr9	122460160	122462208	8.208700180053711
chr2	137814016	137816064	13.223591804504395
chr2	138199040	138201088	7.312830924987793
chrX	55908352	55910400	12.056193351745605
chrX	56152064	56154112	19.414749145507812
chrX	56453120	56455168	9.673198699951172
chr15	54159360	54161408	5.826972007751465
chr10	6205440	6207488	6.009369850158691
chr13	96937984	96940032	13.591382026672363
chr13	97015808	97017856	12.765303611755371
chr13	97167360	97169408	6.7744574546813965
chr2	62441472	62443520	8.498491287231445
chr2	62445568	62447616	9.940232276916504
chr3	31539200	31541248	11.05321216583252
chr3	31545344	31547392	6.7540283203125
chr3	31576064	31578112	6.2528557777404785
chr3	31578112	31580160	6.9823455810546875
chr3	31633408	31635456	17.248958587646484
chr2	22792192	22794240	8.955930709838867
chr2	22829056	22831104	6.717044830322266
chr2	23285760	23287808	6.144421577453613
chr2	23513088	23515136	5.260087490081787
chr2	23535616	23537664	5.6554059982299805
chr2	23562240	23564288	6.5202789306640625
chr6	19920896	19922944	9.11923885345459
chr1	49838080	49840128	8.1111478805542
chr1	50180096	50182144	14.328691482543945
chr1	50350080	50352128	5.557360649108887
chr1	50554880	50556928	7.046044826507568
chr1	50571264	50573312	5.781136512756348
chr1	50581504	50583552	10.067852973937988
chr1	50651136	50653184	5.416657447814941
chr2	189444096	189446144	7.559683322906494
chr2	189452288	189454336	5.550378322601318
chr2	189491200	189493248	5.273819446563721
chr2	189671424	189673472	6.357791423797607
chr2	189673472	189675520	11.119609832763672
chr2	189693952	189696000	7.117526054382324
chr2	189696000	189698048	7.435892581939697
chr2	189720576	189722624	6.839038848876953
chr2	189726720	189728768	7.850172519683838
chr2	189771776	189773824	12.619421005249023
chr2	189773824	189775872	7.872154235839844
chr2	190093312	190095360	10.496268272399902
chrX	81278976	81281024	6.755147457122803
chrX	81885184	81887232	12.522775650024414
chrX	81950720	81952768	30.696514129638672
chrX	81993728	81995776	8.268880844116211
chrX	82120704	82122752	5.896732330322266
chr8	62128128	62130176	7.185731410980225
chr8	62259200	62261248	5.951260566711426
chr8	62439424	62441472	7.910083770751953
chr8	62566400	62568448	5.576813697814941
chr2	207319040	207321088	7.399018287658691
chr2	207542272	207544320	6.306355953216553
chr2	207562752	207564800	8.513490676879883
chr2	207720448	207722496	5.330385684967041
chr12	108675072	108677120	5.6485490798950195
chr12	108707840	108709888	7.193925380706787
