chrom	start	end	misc_RNA_Shap
chr11	118972416	118974464	-12.739115715026855
chr11	118994944	118996992	-12.073400497436523
chr11	118996992	118999040	-11.748761177062988
chr11	119017472	119019520	-12.961390495300293
chr11	119062528	119064576	-13.648101806640625
chr11	119076864	119078912	-9.705217361450195
chr11	119154688	119156736	-11.146162033081055
chr11	119406592	119408640	-11.722017288208008
chr14	57182208	57184256	-10.127479553222656
chr14	58077184	58079232	-10.371241569519043
chr18	9615360	9617408	-12.252504348754883
chr18	9631744	9633792	-12.632789611816406
chr18	9646080	9648128	-16.67348289489746
chr18	9652224	9654272	-12.879473686218262
chr18	9660416	9662464	-12.276357650756836
chr18	9687040	9689088	-12.041997909545898
chr18	9697280	9699328	-17.03258514404297
chr18	9736192	9738240	-14.028390884399414
chr18	9738240	9740288	-10.242432594299316
chr5	88764416	88766464	-13.181846618652344
chr2	188944384	188946432	-11.19057559967041
chr2	189050880	189052928	-15.07127571105957
chr2	189073408	189075456	-12.26201057434082
chr2	189104128	189106176	-16.244455337524414
chr2	189116416	189118464	-11.682426452636719
chr2	189122560	189124608	-10.545527458190918
chr2	189132800	189134848	-13.072565078735352
chr2	189134848	189136896	-22.780292510986328
chr2	189136896	189138944	-10.625322341918945
chr2	189138944	189140992	-11.402196884155273
chr2	189149184	189151232	-22.96397590637207
chr2	189151232	189153280	-29.79549217224121
chr2	189157376	189159424	-12.854059219360352
chr2	189165568	189167616	-15.234039306640625
chr2	189169664	189171712	-12.203510284423828
chr2	189171712	189173760	-22.732194900512695
chr2	189173760	189175808	-22.436649322509766
chr2	189175808	189177856	-16.793102264404297
chr2	189177856	189179904	-19.546497344970703
chr2	189192192	189194240	-16.718982696533203
chr2	189198336	189200384	-17.248048782348633
chr2	189200384	189202432	-11.83217716217041
chr2	189212672	189214720	-29.26289939880371
chr2	189214720	189216768	-22.707998275756836
chr2	189218816	189220864	-11.490789413452148
chr2	189220864	189222912	-21.54493522644043
chr2	189229056	189231104	-20.955020904541016
chr2	189233152	189235200	-21.887405395507812
chr2	189237248	189239296	-18.428325653076172
chr2	189247488	189249536	-14.23620319366455
chr2	189249536	189251584	-18.07821273803711
chr2	189270016	189272064	-17.366382598876953
chr2	189272064	189274112	-15.551798820495605
chr2	189286400	189288448	-21.556690216064453
chr2	189292544	189294592	-13.767704963684082
chr2	189296640	189298688	-9.546159744262695
chr2	189308928	189310976	-14.91515064239502
chr2	189347840	189349888	-11.815230369567871
chr2	189351936	189353984	-11.318949699401855
chr2	189366272	189368320	-14.130224227905273
chr2	189372416	189374464	-13.862004280090332
chr5	52938752	52940800	-10.99804973602295
chr5	52953088	52955136	-21.767908096313477
chr5	52977664	52979712	-16.0303897857666
chr5	52987904	52989952	-16.346384048461914
chr5	53338112	53340160	-12.504547119140625
chr5	53362688	53364736	-18.150297164916992
chr8	91934720	91936768	-11.783759117126465
chr8	91967488	91969536	-12.950189590454102
chr2	120633344	120635392	-9.673195838928223
chr2	120637440	120639488	-17.764760971069336
chr2	120793088	120795136	-12.788810729980469
chr3	122517504	122519552	-21.520816802978516
chr3	123111424	123113472	-13.526339530944824
chr3	123121664	123123712	-11.30882453918457
chr12	110655488	110657536	-14.121551513671875
chr12	110663680	110665728	-10.472879409790039
chr12	110704640	110706688	-13.973920822143555
chr12	110712832	110714880	-14.418222427368164
chr12	111411200	111413248	-20.144927978515625
chr12	111425536	111427584	-16.326295852661133
chr12	111427584	111429632	-15.213533401489258
chr12	111433728	111435776	-17.42595863342285
chr12	111476736	111478784	-14.722734451293945
chr12	111503360	111505408	-14.76708698272705
chr12	111511552	111513600	-17.9341983795166
chr12	111515648	111517696	-15.702252388000488
chr12	111532032	111534080	-9.728842735290527
chr2	27195392	27197440	-11.525670051574707
chr2	27219968	27222016	-12.507855415344238
chr2	27226112	27228160	-11.000895500183105
chr2	27230208	27232256	-10.741732597351074
chr2	27234304	27236352	-17.396879196166992
chr2	27265024	27267072	-14.144902229309082
chr2	27336704	27338752	-15.480008125305176
chr2	27908096	27910144	-12.812520980834961
chr7	105230336	105232384	-11.798896789550781
chr7	105304064	105306112	-12.8037109375
chr7	105316352	105318400	-10.555939674377441
chr7	105351168	105353216	-11.570479393005371
chr7	105381888	105383936	-11.487495422363281
chr7	105654272	105656320	-10.488410949707031
chr7	105768960	105771008	-17.297866821289062
chr7	105848832	105850880	-18.267436981201172
chr7	105859072	105861120	-15.953722953796387
chr7	105875456	105877504	-14.807367324829102
chr19	18935808	18937856	-12.63090705871582
chr19	18937856	18939904	-11.207456588745117
chr19	18948096	18950144	-12.784401893615723
chr19	18970624	18972672	-13.19923210144043
chr19	18972672	18974720	-14.175081253051758
chr19	18987008	18989056	-17.671049118041992
chr7	17942528	17944576	-11.119749069213867
chr7	18454528	18456576	-11.779067039489746
chr7	18495488	18497536	-17.644878387451172
chr7	18753536	18755584	-17.236141204833984
chr11	93048832	93050880	-9.662944793701172
chr11	93112320	93114368	-13.787942886352539
chr13	29601792	29603840	-23.05137825012207
chr13	29878272	29880320	-21.110923767089844
chr13	29890560	29892608	-12.955340385437012
chr13	29902848	29904896	-10.023664474487305
chr13	29906944	29908992	-9.764225006103516
chr13	29939712	29941760	-14.243008613586426
chr13	30003200	30005248	-9.545763969421387
chr9	27179008	27181056	-13.252583503723145
chr9	27191296	27193344	-14.056684494018555
chr9	27207680	27209728	-13.551831245422363
chr3	146470912	146472960	-14.059690475463867
chr3	146491392	146493440	-11.46438217163086
chr3	146503680	146505728	-16.26956558227539
chr1	50563072	50565120	-16.425430297851562
chr1	51417088	51419136	-10.505617141723633
chr1	51515392	51517440	-12.009195327758789
chr3	66136064	66138112	-12.766609191894531
chr3	66154496	66156544	-14.65599536895752
chr3	66433024	66435072	-14.444852828979492
chr3	66459648	66461696	-9.552206993103027
chr17	80068608	80070656	-10.37987232208252
chr17	80148480	80150528	-10.710725784301758
chr17	56553472	56555520	-11.364795684814453
chr17	60598272	60600320	-9.525008201599121
chr17	60614656	60616704	-11.496484756469727
chr17	61134848	61136896	-10.519632339477539
chr17	61177856	61179904	-14.86987590789795
chr17	61200384	61202432	-17.440189361572266
chr17	61210624	61212672	-22.39068031311035
chr17	61214720	61216768	-20.820262908935547
chr17	61216768	61218816	-21.22193145751953
chr17	61220864	61222912	-18.281078338623047
chr17	61229056	61231104	-11.53584098815918
chr17	61237248	61239296	-12.266416549682617
chr17	61245440	61247488	-14.258420944213867
chr17	61278208	61280256	-13.814912796020508
chr17	61284352	61286400	-26.426334381103516
chr1	94042112	94044160	-17.658977508544922
chr1	94052352	94054400	-21.378406524658203
chr1	94062592	94064640	-24.066829681396484
chr1	94066688	94068736	-18.909286499023438
chr1	94068736	94070784	-18.282108306884766
chr1	94076928	94078976	-15.255922317504883
chr1	94087168	94089216	-19.022075653076172
chr1	94099456	94101504	-19.104066848754883
chr1	94103552	94105600	-9.470165252685547
chr1	94126080	94128128	-11.979700088500977
chr1	94140416	94142464	-13.502326965332031
chr1	94154752	94156800	-11.625326156616211
chr1	94179328	94181376	-12.840890884399414
chr1	94212096	94214144	-16.016265869140625
chr1	94244864	94246912	-13.63231086730957
chr1	94253056	94255104	-19.609922409057617
chr1	94267392	94269440	-21.27762222290039
chr1	94275584	94277632	-19.504650115966797
chr11	68001792	68003840	-13.79475212097168
chr11	68005888	68007936	-10.836989402770996
chr11	68034560	68036608	-9.967679023742676
chr11	68038656	68040704	-11.659791946411133
chr11	68040704	68042752	-14.007291793823242
chr11	68050944	68052992	-10.492883682250977
chr11	68063232	68065280	-9.48214340209961
chr11	68071424	68073472	-28.9543399810791
chr11	68087808	68089856	-12.602336883544922
chr11	68102144	68104192	-10.62749195098877
chr11	68872192	68874240	-10.89829158782959
chr6	105496576	105498624	-13.372093200683594
chr6	105504768	105506816	-9.603650093078613
chr6	105531392	105533440	-13.895318984985352
chr6	105601024	105603072	-9.741962432861328
chr6	105809920	105811968	-21.73249053955078
chr6	105873408	105875456	-11.9348783493042
chr6	106162176	106164224	-24.26923370361328
chr2	190736384	190738432	-9.434982299804688
chr2	190744576	190746624	-10.276083946228027
chr2	190748672	190750720	-16.555160522460938
chr2	190777344	190779392	-11.408797264099121
chr2	190779392	190781440	-21.6490421295166
chr2	190783488	190785536	-13.405855178833008
chr2	190791680	190793728	-19.31496810913086
chr2	190814208	190816256	-18.713199615478516
chr2	190820352	190822400	-18.271564483642578
chr2	190824448	190826496	-18.079504013061523
chr2	190828544	190830592	-10.207409858703613
chr2	190832640	190834688	-11.29796314239502
chr2	190836736	190838784	-14.048721313476562
chr2	190842880	190844928	-11.200839042663574
chr2	190844928	190846976	-10.826169967651367
chr2	190857216	190859264	-17.30939292907715
chr2	190859264	190861312	-11.61187744140625
chr2	190861312	190863360	-25.493701934814453
chr2	190863360	190865408	-30.4001522064209
chr2	190867456	190869504	-14.34264850616455
chr2	190887936	190889984	-23.151182174682617
chr2	190902272	190904320	-14.27759838104248
chr2	190906368	190908416	-17.20884132385254
chr2	190908416	190910464	-10.882568359375
chr2	190920704	190922752	-10.52662181854248
chr2	190957568	190959616	-11.016962051391602
chr2	190959616	190961664	-12.069589614868164
chr2	190967808	190969856	-16.643577575683594
chr2	191223808	191225856	-11.269089698791504
chr2	191256576	191258624	-12.837226867675781
chr2	191287296	191289344	-14.91496753692627
chr2	191295488	191297536	-14.863957405090332
chr2	191299584	191301632	-19.364734649658203
chr2	191309824	191311872	-14.138765335083008
chr2	191330304	191332352	-10.881185531616211
chr2	191332352	191334400	-26.048187255859375
chr2	191361024	191363072	-17.05364990234375
chr6	11206656	11208704	-12.6428804397583
chr6	11214848	11216896	-20.0364990234375
chr6	11223040	11225088	-12.73615550994873
chr6	11229184	11231232	-10.565285682678223
chr6	11231232	11233280	-18.231067657470703
chr6	11239424	11241472	-13.514877319335938
chr6	11253760	11255808	-16.259906768798828
chr6	11270144	11272192	-17.636985778808594
chr6	11315200	11317248	-10.040360450744629
chr6	11331584	11333632	-19.538217544555664
chr6	11339776	11341824	-14.855334281921387
chr6	11347968	11350016	-11.645662307739258
chr6	11360256	11362304	-12.681733131408691
chr6	11366400	11368448	-17.61725425720215
chr6	11378688	11380736	-12.1702241897583
chr6	11380736	11382784	-13.062426567077637
chr6	11831296	11833344	-14.250482559204102
chrX	74250240	74252288	-11.763406753540039
chrX	74264576	74266624	-10.049036979675293
chr1	88821760	88823808	-9.82870101928711
chr1	88823808	88825856	-14.381746292114258
chr1	88834048	88836096	-12.845418930053711
chr1	89634816	89636864	-17.789152145385742
chr1	89667584	89669632	-13.680323600769043
chr12	89415680	89417728	-10.791580200195312
chr12	89450496	89452544	-11.664639472961426
chr12	89837568	89839616	-22.587669372558594
chr8	99239936	99241984	-9.99756908416748
chr11	120358912	120360960	-11.214564323425293
chr11	120365056	120367104	-10.380777359008789
chr13	33263616	33265664	-14.173670768737793
chr13	33267712	33269760	-12.76752758026123
chr13	33282048	33284096	-15.151960372924805
chr13	33323008	33325056	-16.211217880249023
chr1	17465344	17467392	-17.849220275878906
chr1	17485824	17487872	-12.031423568725586
chr1	17498112	17500160	-10.736149787902832
chr1	17530880	17532928	-14.48962116241455
chr1	17541120	17543168	-10.049908638000488
chr1	17545216	17547264	-10.139144897460938
chr1	17553408	17555456	-10.7410249710083
chr1	17573888	17575936	-11.860529899597168
chr8	23220224	23222272	-18.505146026611328
chr8	23232512	23234560	-11.554608345031738
chr8	23246848	23248896	-16.417774200439453
chr8	23257088	23259136	-18.750736236572266
chr8	23298048	23300096	-10.389413833618164
chr8	23300096	23302144	-14.237866401672363
chr8	23306240	23308288	-13.128872871398926
chr8	23310336	23312384	-11.68675422668457
chr8	23318528	23320576	-11.974254608154297
chr8	23328768	23330816	-14.534704208374023
chr8	23345152	23347200	-14.86815357208252
chr8	23351296	23353344	-15.818150520324707
chr8	23357440	23359488	-10.787409782409668
chr8	68626432	68628480	-13.935994148254395
chr8	68659200	68661248	-13.69017505645752
chr8	68669440	68671488	-14.01494312286377
chr8	68691968	68694016	-12.985490798950195
chr8	68804608	68806656	-16.80197525024414
chr11	86237184	86239232	-10.084539413452148
chr11	86267904	86269952	-10.077221870422363
chr11	86618112	86620160	-10.503534317016602
chr11	86638592	86640640	-14.793073654174805
chr11	86640640	86642688	-10.883861541748047
chr11	86642688	86644736	-17.107637405395508
chr11	86648832	86650880	-12.908520698547363
chr11	86669312	86671360	-11.733917236328125
chr11	86673408	86675456	-13.247705459594727
chr11	86675456	86677504	-10.359201431274414
chr11	86677504	86679552	-23.05828094482422
chr11	86681600	86683648	-13.61665153503418
chr11	86683648	86685696	-13.581977844238281
chr11	86693888	86695936	-10.480818748474121
chr11	86697984	86700032	-16.441619873046875
chr11	86718464	86720512	-18.937213897705078
chr11	86720512	86722560	-14.214200019836426
chr11	86740992	86743040	-22.672292709350586
chr11	86749184	86751232	-13.011175155639648
chr11	86751232	86753280	-15.275906562805176
chr11	86757376	86759424	-19.459980010986328
chr11	86761472	86763520	-10.200164794921875
chr13	97161216	97163264	-10.28487491607666
chr13	97210368	97212416	-11.007904052734375
chr13	97222656	97224704	-19.053386688232422
chr13	97249280	97251328	-12.72258186340332
chr13	97267712	97269760	-16.54824447631836
chr13	97288192	97290240	-15.664074897766113
chr13	97325056	97327104	-15.489239692687988
chr13	97802240	97804288	-9.368139266967773
chr13	97951744	97953792	-13.381586074829102
chr13	97953792	97955840	-11.331354141235352
chr13	98103296	98105344	-13.493024826049805
chr14	102830080	102832128	-10.974532127380371
chr14	103790592	103792640	-11.523598670959473
chr14	103804928	103806976	-10.704803466796875
chr19	19482624	19484672	-12.219220161437988
chr19	19511296	19513344	-11.708892822265625
chr19	19523584	19525632	-14.060821533203125
chr19	19527680	19529728	-9.934391975402832
chr19	19529728	19531776	-20.774829864501953
chr19	19550208	19552256	-10.481515884399414
chr1	117823488	117825536	-20.966854095458984
chr1	117827584	117829632	-11.146598815917969
chr7	73357312	73359360	-9.434541702270508
chr7	73404416	73406464	-12.276994705200195
chr7	73547776	73549824	-10.059758186340332
chr7	73928704	73930752	-10.149866104125977
chr7	73930752	73932800	-13.22826099395752
chr7	73940992	73943040	-17.522811889648438
chr7	73949184	73951232	-11.776124000549316
chr7	74012672	74014720	-10.304010391235352
chr7	74135552	74137600	-9.434769630432129
chr7	74137600	74139648	-10.861398696899414
chr7	74149888	74151936	-9.725692749023438
chr7	74256384	74258432	-15.086416244506836
chr7	74262528	74264576	-10.420513153076172
chr7	74287104	74289152	-12.15082836151123
chrX	69113856	69115904	-13.775382995605469
chr7	151654400	151656448	-9.759544372558594
chr3	119388160	119390208	-11.351613998413086
chr3	119488512	119490560	-9.47321605682373
chr3	119969792	119971840	-10.544515609741211
chr3	120023040	120025088	-14.595784187316895
chr3	120031232	120033280	-10.525620460510254
chr3	120096768	120098816	-12.646835327148438
chr3	120098816	120100864	-12.525141716003418
chr3	120117248	120119296	-10.322318077087402
chr3	120121344	120123392	-15.164677619934082
chr3	120127488	120129536	-13.197097778320312
chr3	120139776	120141824	-11.52979564666748
chr3	120143872	120145920	-10.923192977905273
chr4	40673280	40675328	-13.80627727508545
chr4	41007104	41009152	-21.0075626373291
chr4	41029632	41031680	-15.411993026733398
chr4	41037824	41039872	-12.637544631958008
chr4	41046016	41048064	-10.886796951293945
chr4	41052160	41054208	-12.203774452209473
chr4	41086976	41089024	-15.567464828491211
chr4	41091072	41093120	-13.323356628417969
chr4	41099264	41101312	-20.716257095336914
chr4	41154560	41156608	-10.580077171325684
chr4	41164800	41166848	-14.893453598022461
chr9	92243968	92246016	-11.686822891235352
chr9	92252160	92254208	-9.924092292785645
chr9	92266496	92268544	-15.216708183288574
chr9	92276736	92278784	-19.916879653930664
chr9	92278784	92280832	-12.313041687011719
chr9	92305408	92307456	-17.503684997558594
chr9	92325888	92327936	-9.658885955810547
chr9	92327936	92329984	-9.55494499206543
chr9	92350464	92352512	-10.848787307739258
chr9	92461056	92463104	-15.44873046875
chr1	155619328	155621376	-14.154335021972656
chr1	155652096	155654144	-10.645877838134766
chr1	155688960	155691008	-13.322410583496094
chr1	155736064	155738112	-11.359551429748535
chr1	155793408	155795456	-11.064915657043457
chr1	155803648	155805696	-10.625670433044434
chr1	155867136	155869184	-12.004179000854492
chr1	155871232	155873280	-11.340995788574219
chr1	155881472	155883520	-13.31672191619873
chr1	155916288	155918336	-23.4414005279541
chr1	156014592	156016640	-21.6865234375
chr1	156043264	156045312	-18.940927505493164
chr1	156047360	156049408	-13.258748054504395
chr1	156073984	156076032	-18.26632308959961
chr1	156141568	156143616	-12.081514358520508
chr1	156145664	156147712	-11.463871955871582
chr1	156153856	156155904	-20.53212547302246
chr1	156157952	156160000	-10.386234283447266
chr1	156502016	156504064	-10.753910064697266
chr1	156504064	156506112	-9.37785816192627
chr1	156516352	156518400	-10.140028953552246
chr1	156524544	156526592	-12.46903133392334
chr1	156536832	156538880	-17.905996322631836
chr6	105754624	105756672	-9.35722541809082
chr6	105771008	105773056	-9.83535099029541
chr6	105818112	105820160	-10.097186088562012
chr6	105846784	105848832	-10.444906234741211
chr6	105883648	105885696	-12.522472381591797
chr6	105889792	105891840	-12.432942390441895
chr6	105900032	105902080	-10.395505905151367
chr6	105938944	105940992	-9.954277038574219
chr6	105945088	105947136	-11.148541450500488
chr6	105959424	105961472	-13.838788986206055
chr6	106373120	106375168	-10.022558212280273
chr2	62539776	62541824	-9.546103477478027
chr11	11999232	12001280	-21.814884185791016
chr11	12005376	12007424	-16.541786193847656
chr11	12064768	12066816	-16.972312927246094
chr5	55318528	55320576	-11.905591011047363
chr5	55404544	55406592	-11.084907531738281
chr5	55595008	55597056	-18.264141082763672
chr5	55982080	55984128	-12.51884651184082
chr5	56000512	56002560	-17.92398452758789
chr5	56002560	56004608	-16.976581573486328
chr5	56016896	56018944	-13.954791069030762
chr5	56023040	56025088	-16.806243896484375
chr5	56047616	56049664	-16.69305992126465
chr5	56061952	56064000	-10.790945053100586
chr5	56064000	56066048	-30.347488403320312
chr5	56066048	56068096	-14.79249382019043
chr5	56070144	56072192	-13.8909273147583
chr5	56074240	56076288	-16.103443145751953
chr5	56084480	56086528	-22.97763442993164
chr5	56088576	56090624	-28.677021026611328
chr5	56092672	56094720	-15.35266399383545
chr5	56102912	56104960	-15.99035930633545
chr5	56123392	56125440	-22.114776611328125
chr5	56137728	56139776	-14.410942077636719
chr5	56147968	56150016	-14.989465713500977
chr5	56164352	56166400	-11.316157341003418
chr1	66930688	66932736	-11.951264381408691
chr1	67610624	67612672	-10.846237182617188
chr1	67616768	67618816	-11.360429763793945
chr1	67639296	67641344	-16.05304527282715
chr1	67674112	67676160	-11.448031425476074
chr1	67719168	67721216	-20.202930450439453
chr1	67735552	67737600	-12.070603370666504
chr1	67758080	67760128	-10.798916816711426
chr10	48488448	48490496	-9.553089141845703
chr10	48527360	48529408	-9.40134334564209
chr10	48560128	48562176	-13.424491882324219
chr10	48570368	48572416	-13.842625617980957
chr7	124932096	124934144	-10.204005241394043
chr5	53913600	53915648	-9.416112899780273
chr5	53954560	53956608	-13.517433166503906
chr5	53983232	53985280	-10.525825500488281
chr5	54056960	54059008	-17.004484176635742
chr5	54802432	54804480	-11.335535049438477
chr5	54820864	54822912	-13.964886665344238
chr5	54831104	54833152	-9.862066268920898
chr5	54833152	54835200	-10.21858024597168
chr5	54843392	54845440	-10.914438247680664
chr14	70860800	70862848	-10.905855178833008
chr14	70903808	70905856	-13.255697250366211
chr14	70969344	70971392	-14.10442066192627
chr17	43589632	43591680	-11.545015335083008
chr17	43601920	43603968	-9.796083450317383
chr17	43616256	43618304	-12.82190227508545
chr17	43624448	43626496	-11.133054733276367
chr17	43651072	43653120	-13.070330619812012
chr17	43653120	43655168	-10.13254451751709
chr17	43671552	43673600	-11.20203685760498
chr17	43692032	43694080	-12.292234420776367
chr17	43716608	43718656	-10.060769081115723
chr17	44439552	44441600	-9.577933311462402
chr17	44441600	44443648	-13.977300643920898
chr17	44472320	44474368	-15.627349853515625
chr20	9265152	9267200	-12.445968627929688
chr20	9299968	9302016	-12.408418655395508
chr20	9328640	9330688	-21.897180557250977
chr20	9347072	9349120	-13.434377670288086
chr1	44150784	44152832	-10.272836685180664
chr1	44187648	44189696	-10.271612167358398
chr1	44896256	44898304	-10.068781852722168
chr1	44955648	44957696	-15.860250473022461
chr1	44957696	44959744	-9.925477981567383
chr1	44963840	44965888	-13.214564323425293
chr1	44980224	44982272	-10.01952838897705
chr1	44988416	44990464	-9.720586776733398
chr13	102692864	102694912	-16.036714553833008
chr13	102713344	102715392	-15.615224838256836
chr7	65765376	65767424	-10.907331466674805
chr7	66197504	66199552	-23.426969528198242
chr7	66209792	66211840	-20.2092227935791
chr7	66258944	66260992	-13.950947761535645
chr7	66269184	66271232	-16.817758560180664
chr7	66275328	66277376	-12.425811767578125
chr7	66279424	66281472	-17.84146499633789
chr7	66330624	66332672	-16.85494613647461
chr7	66586624	66588672	-11.403326034545898
chr3	79319040	79321088	-9.776515007019043
chr6	4659200	4661248	-9.677827835083008
chr6	4784128	4786176	-10.603278160095215
chr6	4825088	4827136	-11.746532440185547
chr6	4902912	4904960	-12.38068962097168
chr6	132788224	132790272	-10.276559829711914
chr6	132810752	132812800	-9.665825843811035
chr5	135979008	135981056	-9.760757446289062
chr5	135993344	135995392	-17.176830291748047
chr5	136011776	136013824	-12.351313591003418
chr5	136013824	136015872	-16.232501983642578
chr5	136026112	136028160	-9.579672813415527
chr5	136030208	136032256	-14.543098449707031
chr5	136036352	136038400	-17.094715118408203
chr5	136052736	136054784	-13.359837532043457
chr5	136062976	136065024	-14.557907104492188
chr2	137193472	137195520	-10.022665023803711
chr4	152418304	152420352	-10.892656326293945
chr4	152459264	152461312	-11.31313419342041
chr4	152471552	152473600	-10.674202919006348
chr4	152485888	152487936	-11.165980339050293
chr4	152489984	152492032	-12.019524574279785
chr4	152520704	152522752	-9.673402786254883
chr4	152528896	152530944	-15.732210159301758
chr4	153157632	153159680	-14.238332748413086
chr4	153180160	153182208	-18.30865478515625
chr4	153184256	153186304	-25.412675857543945
chr4	153200640	153202688	-11.715385437011719
chr4	153223168	153225216	-19.542861938476562
chr4	153255936	153257984	-14.130205154418945
chr14	71145472	71147520	-19.71693229675293
chr14	71155712	71157760	-10.682756423950195
chr14	71157760	71159808	-9.85142707824707
chr14	71163904	71165952	-9.757146835327148
chr14	71172096	71174144	-11.333563804626465
chr14	71178240	71180288	-10.361527442932129
chr14	71180288	71182336	-16.952024459838867
chr14	71182336	71184384	-12.255824089050293
chr14	71184384	71186432	-12.885220527648926
chr14	71186432	71188480	-11.589553833007812
chr14	71213056	71215104	-19.460107803344727
chr14	71215104	71217152	-21.26983642578125
chr14	71235584	71237632	-15.438385009765625
chr14	71241728	71243776	-9.892281532287598
chr14	71254016	71256064	-9.91003131866455
chr14	71262208	71264256	-9.85085391998291
chr14	71323648	71325696	-13.131242752075195
chr14	71329792	71331840	-16.913082122802734
chr14	71331840	71333888	-15.658975601196289
chr14	71333888	71335936	-12.16490650177002
chr14	71354368	71356416	-15.373193740844727
chr14	71391232	71393280	-12.005594253540039
chr14	71411712	71413760	-17.512691497802734
chr14	71448576	71450624	-19.592741012573242
chr14	71469056	71471104	-9.985516548156738
chr14	71473152	71475200	-14.062162399291992
chr14	71491584	71493632	-17.463966369628906
chr14	71512064	71514112	-24.366649627685547
chr14	71516160	71518208	-13.3016939163208
chr14	71526400	71528448	-20.78054428100586
chr14	71530496	71532544	-13.025251388549805
chr14	71550976	71553024	-27.00754737854004
chr14	71577600	71579648	-13.952588081359863
chr14	71667712	71669760	-23.70304298400879
chr3	155092992	155095040	-10.811823844909668
chr3	155166720	155168768	-15.261987686157227
chr3	155195392	155197440	-11.403264999389648
chr3	155222016	155224064	-10.102185249328613
chr3	155240448	155242496	-9.448782920837402
chr4	177268736	177270784	-12.01060676574707
chr4	177281024	177283072	-13.110031127929688
chr4	177289216	177291264	-10.376131057739258
chr6	122413056	122415104	-11.712685585021973
chr6	122431488	122433536	-12.402161598205566
chr4	125284352	125286400	-10.110200881958008
chr8	41166848	41168896	-13.067548751831055
chr8	41740288	41742336	-10.590230941772461
chr8	41752576	41754624	-10.884173393249512
chr8	41775104	41777152	-10.770858764648438
chr8	41783296	41785344	-9.88719367980957
chr8	41848832	41850880	-11.568696022033691
chr4	111329280	111331328	-11.50672435760498
chr4	111405056	111407104	-12.95374584197998
chr4	111415296	111417344	-17.756929397583008
chr4	111427584	111429632	-9.787501335144043
chr4	111450112	111452160	-10.847482681274414
chr4	111507456	111509504	-10.966085433959961
chr19	2265088	2267136	-9.359895706176758
chr19	2287616	2289664	-9.577136993408203
chr12	76589056	76591104	-9.809191703796387
chr12	76593152	76595200	-9.878230094909668
chr12	76621824	76623872	-15.107034683227539
chr12	76632064	76634112	-18.130935668945312
chr12	76634112	76636160	-16.50522232055664
chr12	76638208	76640256	-10.13105297088623
chr12	76648448	76650496	-14.759936332702637
chr12	76679168	76681216	-10.137940406799316
chr12	76685312	76687360	-13.361126899719238
chr12	76697600	76699648	-18.918066024780273
chr12	76699648	76701696	-15.697954177856445
chr12	76707840	76709888	-13.116783142089844
chr12	76709888	76711936	-10.040639877319336
chr12	76718080	76720128	-12.316323280334473
chr12	76720128	76722176	-15.826505661010742
chr12	76728320	76730368	-19.507158279418945
chr12	76746752	76748800	-10.2554292678833
chr12	76752896	76754944	-9.976377487182617
chr7	134660096	134662144	-15.316548347473145
chr7	134694912	134696960	-14.895853996276855
chr7	134699008	134701056	-15.474637031555176
chr7	134703104	134705152	-9.973793029785156
chr7	134707200	134709248	-14.965986251831055
chr7	134725632	134727680	-19.09037971496582
chr7	134727680	134729728	-16.039705276489258
chr7	134739968	134742016	-11.900983810424805
chr7	134758400	134760448	-17.594955444335938
chr7	134785024	134787072	-16.496557235717773
chr7	134789120	134791168	-21.782907485961914
chr7	134805504	134807552	-10.060483932495117
chr7	134828032	134830080	-27.328052520751953
chr7	134836224	134838272	-10.504487991333008
chr6	129648640	129650688	-17.804231643676758
chr6	129654784	129656832	-15.65758991241455
chr6	129656832	129658880	-9.901107788085938
chr6	129669120	129671168	-15.718027114868164
chr6	129677312	129679360	-13.289505004882812
chr6	129679360	129681408	-14.104426383972168
chr6	129681408	129683456	-17.46957778930664
chr6	129687552	129689600	-14.444440841674805
chr6	129699840	129701888	-26.159826278686523
chr6	129712128	129714176	-11.385653495788574
chr6	130238464	130240512	-9.382596015930176
chr5	14370816	14372864	-13.830453872680664
chr5	14419968	14422016	-14.171058654785156
chr5	14428160	14430208	-11.255294799804688
chr5	14458880	14460928	-10.453104019165039
chr5	14757888	14759936	-24.90396499633789
chr5	14794752	14796800	-12.441904067993164
chr5	14825472	14827520	-12.861780166625977
chr5	134150144	134152192	-12.4274263381958
chr5	134152192	134154240	-17.013607025146484
chr5	134178816	134180864	-15.5410737991333
chr5	134193152	134195200	-11.408246040344238
chr5	134211584	134213632	-14.319084167480469
chr5	134213632	134215680	-11.995138168334961
chr5	134221824	134223872	-18.29510498046875
chr5	134240256	134242304	-17.88774299621582
chr5	134244352	134246400	-10.074725151062012
chr5	134246400	134248448	-13.10145378112793
chr5	134397952	134400000	-11.392128944396973
chr5	134993920	134995968	-10.45051383972168
chr1	90916864	90918912	-13.223055839538574
chr1	90966016	90968064	-12.189616203308105
chr2	152440832	152442880	-13.808771133422852
chr2	152455168	152457216	-10.514141082763672
chr2	152459264	152461312	-9.90851879119873
chr2	152469504	152471552	-12.076813697814941
chr2	152475648	152477696	-11.100939750671387
chr2	152483840	152485888	-19.63260841369629
chr2	152506368	152508416	-18.82185935974121
chr2	152555520	152557568	-13.145112991333008
chr2	152567808	152569856	-13.08055305480957
chr2	152571904	152573952	-9.429227828979492
chr2	152588288	152590336	-20.424036026000977
